"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000020150",2.71240059675562,7.06860184607314,14.3605484405475,8.50309132199825e-14,2.71418674998184e-11,7.46229086861119
"ENSOARG00000013903",1.74589942717664,9.65450241687688,17.6555214066245,9.05503357783925e-14,2.7791987673522e-11,7.45400241997798
"ENSOARG00000006315",1.87290487613826,10.4340133315706,14.8208996940098,1.14006274173707e-13,3.3263438156894e-11,7.42356837074444
"ENSOARG00000000896",3.8270199599415,3.45690530290188,14.0563250301491,1.16713818094365e-13,3.3263438156894e-11,7.42046049481678
"ENSOARG00000000888",3.81000605226075,6.20627936640441,13.8503943973051,1.69980437957726e-13,4.67739274104363e-11,7.37050692299697
"ENSOARG00000014636",3.20327620493961,8.69165820154024,14.1220027271582,2.17095418349183e-13,5.77473812808827e-11,7.3378233612969
"ENSOARG00000007011",2.07556428379741,7.59912847389705,14.3512961180937,3.58052709055705e-13,9.21696973633718e-11,7.27054020962549
"ENSOARG00000006626",4.51074653253533,4.52058162811085,13.133679007247,6.26636415826938e-13,1.56267456196843e-10,7.19455753007976
"ENSOARG00000004443",1.86091003535199,9.65515773686396,12.8794732943325,8.60475445440949e-13,2.0807860771572e-10,7.15116012404754
"ENSOARG00000004500",3.4765228633618,5.59181696644022,12.6828943461027,1.50588489394967e-12,3.49301485097976e-10,7.07394638332833
"ENSOARG00000020656",1.94522942892458,8.30840188214301,12.6504638236805,1.53202405744726e-12,3.49301485097976e-10,7.07155921140499
"ENSOARG00000009097",4.07368890803522,5.76540949005625,12.474209098113,1.76700538791131e-12,3.91686194320339e-10,7.05173495953983
"ENSOARG00000006911",3.21462523593707,6.83875952296427,12.9192581425435,2.45664488260697e-12,5.29838544951448e-10,7.00575099825488
"ENSOARG00000007148",2.65146005276082,5.12872318000826,12.150382835699,3.34345237659298e-12,6.95734893580406e-10,6.96247529773618
"ENSOARG00000014413",2.18949410348435,9.06490295793506,12.1805580752729,3.40020812652078e-12,6.95734893580406e-10,6.96010433980831
"ENSOARG00000002164",2.76319128314316,6.20388548120215,12.8471053781472,4.83490531411381e-12,9.64563610165704e-10,6.91034086604645
"ENSOARG00000018615",2.09964023693792,10.9986955172839,12.0360213345641,6.10941807095995e-12,1.1891013708844e-09,6.87707446271104
"ENSOARG00000007603",1.96399752296251,9.32735508740636,11.6087889919623,8.70641426325251e-12,1.65421871001798e-09,6.82641285240648
"ENSOARG00000008995",2.31638343165931,6.8856379725095,11.7781284734243,9.7692253006618e-12,1.81298646277398e-09,6.80986223329766
"ENSOARG00000002441",2.65566655602796,7.47341079416796,11.6076597122925,1.13732394918494e-11,2.06269207147632e-09,6.78795717761136
"ENSOARG00000014648",4.38010868472405,3.925305289211,12.6310582731831,1.16456785517514e-11,2.06516699651059e-09,6.78454022537687
"ENSOARG00000006130",3.09069449517286,5.84901497421126,11.2078312221946,1.87481605823623e-11,3.25239829233155e-09,6.71545396906938
"ENSOARG00000002251",3.33270646235678,6.31140896678715,11.2893493092116,2.06249479227538e-11,3.50185286007608e-09,6.70152930697822
"ENSOARG00000009103",2.16722596065309,6.80536135196934,12.9677739442223,2.19611431258017e-11,3.65104004466454e-09,6.69235225749687
"ENSOARG00000003068",1.82921115779353,9.19121862720278,11.0990071787856,3.96157231730668e-11,6.45170348818517e-09,6.60550773112776
"ENSOARG00000011287",2.58665000635885,6.33447493073462,10.7720102475987,4.40791798611612e-11,7.03503710584132e-09,6.589674527985
"ENSOARG00000005557",3.22119566902801,4.44483685688733,11.6811362756518,8.20220177301709e-11,1.28340333624856e-08,6.49684476577356
"ENSOARG00000020630",2.02591851054404,9.07246046994549,10.4615666761925,1.17528989611935e-10,1.79883840446544e-08,6.44249015614814
"ENSOARG00000000904",3.48091516413869,4.81510846609581,10.3119345396782,1.19471723604848e-10,1.79883840446544e-08,6.44000225937636
"ENSOARG00000016957",1.40787331367326,9.16938651183051,12.2797706563011,1.25001004203785e-10,1.8472370621226e-08,6.4331319995381
"ENSOARG00000013642",1.69601136162832,8.0306064987526,10.2940644682488,1.28977367892455e-10,1.87134435596689e-08,6.42837250043343
"ENSOARG00000013952",2.28795058403877,6.86262353655167,10.0912855060185,1.75397686774334e-10,2.49941703653426e-08,6.38146860255827
"ENSOARG00000017761",1.6352609673104,8.27440753539524,9.92309243701301,2.97770259725843e-10,4.1687836361618e-08,6.29993511911078
"ENSOARG00000018814",2.16881609995109,6.60285975675342,9.76604645950776,3.46282655878506e-10,4.76437171363875e-08,6.2764985311001
"ENSOARG00000018978",2.49654824037096,5.86481127564448,10.3873829654187,3.64010888676948e-10,4.9234015112577e-08,6.26872733588363
"ENSOARG00000012754",2.64911072577328,4.94277007961768,9.6511755061986,4.4173440547444e-10,5.87506759281005e-08,6.23851849429191
"ENSOARG00000020741",3.26779441799932,6.74039272858667,9.78615784694913,5.95979844750668e-10,7.79658878870546e-08,6.19149035766586
"ENSOARG00000013509",2.46591449251489,8.08055468890804,10.5269515271866,6.89996515232062e-10,8.88092288959977e-08,6.16836516437416
"ENSOARG00000017434",2.43869216333157,6.03607816371631,9.38444877232877,7.86240793384155e-10,9.95905004953263e-08,6.14768075325326
"ENSOARG00000009199",1.46600001284857,8.54388236842968,9.36373719660607,8.18389800131795e-10,1.00617473543136e-07,6.14131912196914
"ENSOARG00000006125",2.49570139224253,2.90710917926094,10.0809025594673,8.19565887256119e-10,1.00617473543136e-07,6.14109104718118
"ENSOARG00000026020",3.20926655674545,4.74833965335615,10.2491941536424,1.1453990108313e-09,1.38489153127784e-07,6.08770607196846
"ENSOARG00000015234",3.26858578304746,4.0692533516919,10.1990108222759,1.3571668816971e-09,1.6164465247676e-07,6.06047909759692
"ENSOARG00000006104",3.32341351677977,3.84398407278215,8.99234941619714,2.28949321159807e-09,2.68678762184597e-07,5.97581028204192
"ENSOARG00000015169",2.18083093748798,10.4688240373232,8.77201406247403,3.73813541511395e-09,4.32323487139265e-07,5.89538289422385
"ENSOARG00000015297",3.02021306929592,5.08816575285214,11.9608663724786,3.86802969054461e-09,4.40955384722086e-07,5.88974030670118
"ENSOARG00000008439",2.16287505691279,6.72283266015994,8.69337356380315,4.78020037750045e-09,5.37267591724698e-07,5.85464846089145
"ENSOARG00000001815",3.59028071988161,4.63887961207644,8.55710457260642,4.89259319014657e-09,5.38713012177946e-07,5.85078466380572
"ENSOARG00000016027",1.71429513478076,7.7395555827717,8.57341471120328,4.92807642719174e-09,5.38713012177946e-07,5.84958275780577
"ENSOARG00000015605",1.73662749402552,8.1189893248437,10.7012612477617,5.88438513055589e-09,6.34559369484271e-07,5.82001072548519
"ENSOARG00000015414",3.03073583119781,7.66042364242957,9.56847796255606,5.99882025894935e-09,6.38274475552211e-07,5.81679062479952
"ENSOARG00000016510",1.28566036333531,11.0134636579287,8.34928913235517,7.86435915773902e-09,8.25757711562597e-07,5.77134004124056
"ENSOARG00000008526",1.04212111717286,8.4203497102108,8.82756726491654,8.87009009537913e-09,9.19263882612019e-07,5.75103089747264
"ENSOARG00000008531",1.35455911280498,6.58362610877669,8.38403737471225,1.10363459363247e-08,1.12910308425476e-06,5.713980795025
"ENSOARG00000019391",1.07696686779545,9.80602640060715,8.14467613011112,1.26194491896615e-08,1.27472410801897e-06,5.69113931225989
"ENSOARG00000020971",3.10028905970217,5.18668557728746,7.92598817507562,2.1480769275791e-08,2.14270673526015e-06,5.59963169530777
"ENSOARG00000005824",1.3455921318692,8.60301485772074,8.55739986199204,2.20358098680143e-08,2.17093534255252e-06,5.59520747074507
"ENSOARG00000014815",3.30861493225639,3.16725358907143,8.2004203164132,2.7252597422106e-08,2.65214301741959e-06,5.55822881201031
"ENSOARG00000001519",2.01345508429116,6.25607351255104,7.72832716296671,3.36007104035948e-08,3.20560371771151e-06,5.52155787315093
"ENSOARG00000006584",0.968369988906709,9.40349622251363,7.72654880515872,3.37431970285422e-08,3.20560371771151e-06,5.52081444171511
"ENSOARG00000003421",1.47789511613501,8.65521660378005,8.13012400140449,4.12825277007078e-08,3.87570083590175e-06,5.48527560839508
"ENSOARG00000024856",2.53588375835375,3.13959588633442,7.61265976522358,4.42844456994003e-08,4.09137466973906e-06,5.47285419639531
"ENSOARG00000010964",3.39174984000453,5.37248600435062,7.7161939872579,4.46052125648244e-08,4.09137466973906e-06,5.47157554500299
"ENSOARG00000006503",1.79316582060842,6.35605301366603,8.42121972934231,4.88514796043538e-08,4.42994099139481e-06,5.45544089439079
"ENSOARG00000019957",2.93778939696485,3.58786886563013,8.26073112108776,5.87308700835315e-08,5.26598138501777e-06,5.42262270954001
"ENSOARG00000016213",4.07114397134786,3.39409898288818,7.55083883893874,5.96717104582506e-08,5.29089166063156e-06,5.41978213223833
"ENSOARG00000011604",2.62509934342381,4.48698687005604,7.4820704631994,6.66516532340017e-08,5.81340118263161e-06,5.39997104650789
"ENSOARG00000015467",3.2372717185022,3.55663819686222,7.53760076995353,6.70216677696878e-08,5.81340118263161e-06,5.39897779497501
"ENSOARG00000020437",1.13616240240861,8.71492318366258,7.40585115511006,7.2861432857795e-08,6.25198101295919e-06,5.38396807327986
"ENSOARG00000020394",1.01728436237521,9.39664727902118,7.25095210113344,1.06172471699568e-07,9.01336515066546e-06,5.31582960323263
"ENSOARG00000014137",1.24012484615176,6.96597650197674,7.24210911718015,1.08489126091612e-07,9.11308659169538e-06,5.31189833348418
"ENSOARG00000002871",2.37439068952299,4.23058014931856,7.67685246406077,1.24494955384106e-07,1.03486431663038e-05,5.28677007921703
"ENSOARG00000002952",2.86010432389092,4.56138074433726,7.15982722817913,1.32682660004757e-07,1.09155425447212e-05,5.27510145964354
"ENSOARG00000014098",1.53214912748788,7.22632287951023,7.44787917495069,1.46262512070206e-07,1.19099474114311e-05,5.2572034060882
"ENSOARG00000020174",1.34621219595403,7.21418464295741,7.10255679582717,1.52714704993778e-07,1.23097307661651e-05,5.24925602785048
"ENSOARG00000010224",1.46324586773103,6.69757042740349,7.05344946289468,1.7233850661515e-07,1.3752612827889e-05,5.22693987945853
"ENSOARG00000018713",2.32735844046345,5.42438838744984,7.05121626681887,1.77438312167615e-07,1.40193834762135e-05,5.2215431080255
"ENSOARG00000014779",1.76962463270505,6.49081535831353,7.37274853099095,1.79578494703014e-07,1.40493763502946e-05,5.21932284260052
"ENSOARG00000008409",1.22405966240528,7.76598745085303,7.18569756465666,1.8763518446726e-07,1.45371725441625e-05,5.21118800403936
"ENSOARG00000015776",1.6894567421589,6.12995923356003,7.16060825788728,2.1601907230508e-07,1.6575309586486e-05,5.18499637036598
"ENSOARG00000018040",1.25427154175261,7.54686204389397,7.1383694419089,2.22790462812627e-07,1.69320751737597e-05,5.17924102717369
"ENSOARG00000013856",2.46213549629011,5.00816784414822,7.02022720880979,2.56265752172719e-07,1.92924594560217e-05,5.15306305250198
"ENSOARG00000008115",1.16075215106364,11.1524071727171,7.3162554178239,2.80230960322745e-07,2.08994678820141e-05,5.13627938900296
"ENSOARG00000013797",1.82546669526703,4.79877738648058,7.29043317986408,3.00485663922396e-07,2.22025518342659e-05,5.12314213437032
"ENSOARG00000019099",2.21862447895745,3.70672642340535,6.78667767503884,3.34034677005161e-07,2.44550158027632e-05,5.10315642303418
"ENSOARG00000009072",1.30502165208176,6.22760289854012,6.7822479497348,3.37749516372332e-07,2.45021921877383e-05,5.10106388920811
"ENSOARG00000007573",1.17884020864193,10.4332632274869,7.06577438694582,3.86307056666283e-07,2.77723451549273e-05,5.07558428984152
"ENSOARG00000017138",1.32081933263887,7.41134267664546,6.68964419263394,4.25824228897799e-07,3.03399763089682e-05,5.05703539478002
"ENSOARG00000009519",2.23827069206069,4.18624469335804,7.32247462279926,5.38306535878422e-07,3.80149217372549e-05,5.01213057653398
"ENSOARG00000007001",1.14193686352799,6.92250550122526,6.77003229596913,5.65615335902222e-07,3.95930735131556e-05,5.00260235402341
"ENSOARG00000014369",0.856885976888904,7.37708856367584,7.55391077645587,6.0580646505665e-07,4.20377007926267e-05,4.98935685163729
"ENSOARG00000014248",2.41861393728668,3.74551474091608,6.74212994424736,6.40808845183439e-07,4.40832291772745e-05,4.97849413628093
"ENSOARG00000018770",2.32106949821207,4.42921639772422,6.76941427611927,6.72360408513357e-07,4.58584278627059e-05,4.96918170697837
"ENSOARG00000015052",1.60456769250483,7.0461173695589,6.67762424424434,6.78289438826047e-07,4.58707603545073e-05,4.96747887700761
"ENSOARG00000013480",1.48455490666603,6.94580050850262,6.52654151995407,6.97246200017939e-07,4.65288886562071e-05,4.96212911216925
"ENSOARG00000006995",1.68417011498106,6.09425333257368,6.61383194091107,6.99682536183565e-07,4.65288886562071e-05,4.96145174525921
"ENSOARG00000020873",2.25263025966184,5.27783456764383,6.46130963836777,7.60206983883883e-07,5.01359647222594e-05,4.94531535265817
"ENSOARG00000008178",1.28740603146793,10.9148249116755,6.52151171075284,8.95859460230488e-07,5.85980204314697e-05,4.91323466137242
"ENSOARG00000001588",1.96694958697292,8.11972668737516,8.91530644564636,9.36075919187592e-07,6.07307791472925e-05,4.90462165380618
"ENSOARG00000020221",0.78228047179362,9.60998251973449,6.358809415324,9.82079381965479e-07,6.32015602264881e-05,4.89519571952084
"ENSOARG00000007163",1.06112102645619,6.49907417759197,6.365138228144,1.16142922491158e-06,7.41456417183552e-05,4.86210680621217
"ENSOARG00000012852",1.36873270803508,7.56517349438364,6.28716378070201,1.17870698535655e-06,7.46514424059147e-05,4.85918375164392
"ENSOARG00000009391",0.667016189995514,9.81822186031121,6.27951943032781,1.20192108894413e-06,7.55222857462532e-05,4.85532062769167
"ENSOARG00000014752",0.948233459538253,8.27389660791849,6.25097513320413,1.29278458913871e-06,8.04086549302665e-05,4.84085995345373
"ENSOARG00000003065",1.85313478359992,2.75469391079186,7.02785576446178,1.29983915864717e-06,8.04086549302665e-05,4.83977850598933
"ENSOARG00000001949",1.41786351660864,6.44062600579029,6.20730757240346,1.4454841372937e-06,8.87304878123363e-05,4.81862850278516
"ENSOARG00000016290",0.71596297432896,7.07834084387211,6.24737465939673,1.46904795801503e-06,8.948857026687e-05,4.8154007100799
"ENSOARG00000013439",-1.80735558512692,3.55261562150972,-6.1792855374316,1.55299838589669e-06,9.38858115110272e-05,-4.80429227093243
"ENSOARG00000020777",1.9798191106947,2.69109095683841,6.14391964659172,1.70036212659099e-06,0.000102021727595459,4.78612023966031
"ENSOARG00000011997",1.93934545127828,5.59709814034256,6.07968827526367,2.00529304129026e-06,0.000119419690070868,4.75289015671191
"ENSOARG00000019444",2.00003941202933,5.13981532856186,6.21777631892571,2.08383118523139e-06,0.000123177576727011,4.74511965459548
"ENSOARG00000002173",1.24561591931688,7.877038953676,6.231018317799,2.15775650180423e-06,0.00012660953591469,4.73805838594948
"ENSOARG00000002433",0.999426038937662,7.97693878078347,6.45581980290608,2.51044898311581e-06,0.000146229072155213,4.70727925279724
"ENSOARG00000016305",0.635020295630032,10.0792012152419,6.4097302789548,2.71163297989523e-06,0.000156803124489594,4.69153467814381
"ENSOARG00000013671",1.24733520061648,7.10884387061208,6.5255154373117,2.79459083443123e-06,0.000160437660854397,4.68536673600955
"ENSOARG00000009682",1.65424550408255,6.21877425710071,6.13410960240899,2.85271630439746e-06,0.000162604829350655,4.68114890451143
"ENSOARG00000015432",2.1971301427776,4.51151526822269,6.10450928295794,3.12628169641415e-06,0.000176934240690673,4.66234392073928
"ENSOARG00000008438",2.38548967535712,4.42200250366931,6.12451664956063,3.38091924490446e-06,0.000189998137847448,4.64620812009981
"ENSOARG00000000712",0.849277843038011,7.30348970313661,5.93772472973179,3.52132906193334e-06,0.000196504936463133,4.63780256742026
"ENSOARG00000019802",1.35639641619908,6.03675918170298,5.85622008666394,3.5700182312425e-06,0.000197838510314688,4.63496271379155
"ENSOARG00000017741",1.36446706292004,10.7412066501193,5.87656734574217,3.6108381173391e-06,0.000198720608112869,4.63261031827084
"ENSOARG00000021147",1.65158075261322,7.28320493314479,6.46512606801549,3.66948497790868e-06,0.000200565000847337,4.62927482719289
"ENSOARG00000021063",1.77543828705884,7.04120980557159,5.8260316334099,3.86057191037364e-06,0.000208962796881058,4.61875078446966
"ENSOARG00000002524",1.87420929243893,4.69232957753256,6.04992531182371,3.87550049353341e-06,0.000208962796881058,4.61794975891152
"ENSOARG00000010116",2.05224954305228,2.6604292577653,6.6112961484762,3.91151745378454e-06,0.000209489324034903,4.61602930076131
"ENSOARG00000019033",2.06699015007637,3.36378578662682,5.96054556708519,4.26490889653966e-06,0.00022689315329591,4.5980366951889
"ENSOARG00000012626",1.35245710106877,8.578823027726,5.76492074165026,4.52415412958135e-06,0.000239091059298405,4.58572423837221
"ENSOARG00000005436",0.991004786683131,7.82928621716943,5.92694022564654,4.5938049460311e-06,0.000241174759666633,4.58253149396397
"ENSOARG00000015153",3.57857978820603,4.45608798859533,5.9460421537296,4.6263446347967e-06,0.000241295622128612,4.58105575931023
"ENSOARG00000012552",-0.67703138263456,8.823306278384,-6.1146660988985,5.03636205018956e-06,0.000260975124418914,-4.56326732311625
"ENSOARG00000002923",0.957391931106704,8.38939550248034,5.75883270884386,5.09880654366457e-06,0.000262506298183505,4.56068069084155
"ENSOARG00000013613",-0.664358625748819,8.88665100414374,-5.67687885434098,5.68852759552465e-06,0.000290734667349543,-4.53764737224964
"ENSOARG00000007363",0.871661278134677,8.49717650194654,5.67476271511112,5.71996776615016e-06,0.000290734667349543,4.53648455019765
"ENSOARG00000010098",1.04780210053965,7.80989743092891,5.60907920918056,6.78830866549032e-06,0.000342852551586157,4.50022025733007
"ENSOARG00000004084",0.71525955188089,10.3760171555352,6.45592553898931,7.81744854577359e-06,0.000392347417580335,4.47012338622007
"ENSOARG00000008211",2.1162138007465,3.4359961727054,5.58626757429191,8.1157133017426e-06,0.000403947348635863,4.4621084461672
"ENSOARG00000004883",1.92828037381203,3.41339443986775,5.53908815531798,8.14981492861829e-06,0.000403947348635863,4.4612100759868
"ENSOARG00000020793",-0.914655462090786,8.40603547719238,-5.50125498744071,8.99739580292962e-06,0.000443205052514682,-4.43996392654184
"ENSOARG00000009418",1.84625485313085,3.65187916970245,6.49085551450529,9.81211773190404e-06,0.000480372389574198,4.42127285150688
"ENSOARG00000012596",2.05954885758379,3.27912769332044,6.32591710296058,9.95156567413465e-06,0.000484228622436552,4.41822312744519
"ENSOARG00000003811",1.95170854603965,2.86748318100777,5.4437972770519,1.04579707661552e-05,0.000505785495235869,4.4074811320361
"ENSOARG00000005357",-0.673468011310263,7.89446613318175,-5.42878317006876,1.08775900886567e-05,0.000522910656069157,-4.39894996187398
"ENSOARG00000016216",0.910784723914537,7.46186979502653,5.42051587315481,1.20009869399666e-05,0.000573460334017563,4.37756991645715
"ENSOARG00000009548",1.08048399432826,6.08460691281434,5.55328544788472,1.22155291790524e-05,0.000579317731255446,4.37370523892639
"ENSOARG00000012181",1.02886697526322,6.98814092570578,5.38288140001034,1.22687589701968e-05,0.000579317731255446,4.37275641092396
"ENSOARG00000010162",-0.879898057799105,7.82338279430421,-5.35738399612442,1.31176411473158e-05,0.000615757507974,-4.35813342055013
"ENSOARG00000008337",-1.33176900198293,6.18963838244087,-5.56199684002465,1.48076513421486e-05,0.000691023729300266,-4.33153037663201
"ENSOARG00000003636",1.66148464346362,3.61956094714958,5.83533499980941,1.57194200726067e-05,0.000729307977787219,4.31835814944392
"ENSOARG00000000153",1.92721004721832,3.48732585428742,5.79771482933844,1.60266521643219e-05,0.000739264070932306,4.31408328890166
"ENSOARG00000018017",-0.536600315886788,8.98251407859509,-5.26037564791841,1.69250319209479e-05,0.000776216981202092,-4.30201700416694
"ENSOARG00000014007",1.27090453524127,5.04974970079663,5.24961902954368,1.74105785794354e-05,0.000793922383222256,4.29574734788737
"ENSOARG00000012449",1.82579796381523,5.81943532926597,5.23856961547519,1.79239438815244e-05,0.00080988858227838,4.28929714308786
"ENSOARG00000014887",1.52795695722539,6.06779809430335,5.92100763058758,1.79636941182047e-05,0.00080988858227838,4.28880506796854
"ENSOARG00000003167",0.90531471310088,7.51496266479015,5.23839119119828,1.97049103054534e-05,0.000883399911446729,4.26820850536468
"ENSOARG00000003629",1.02336624915541,8.06450123183745,5.54170126788563,2.15107930828265e-05,0.000958972786597518,4.24860280077155
"ENSOARG00000013910",1.89945884281733,5.19379297803035,5.1744247090787,2.19321051863169e-05,0.000972323329926717,4.24425478316633
"ENSOARG00000008967",0.993168020678347,6.53095164869308,5.34830729706429,2.24452239640055e-05,0.000989573962611956,4.23906542869526
"ENSOARG00000013252",1.75651410172984,4.95537838970376,5.16807351289796,2.37820837536745e-05,0.00104275290304573,4.22605788662238
"ENSOARG00000009981",1.77630334306099,4.30604594862955,5.19510373341373,2.6233457174333e-05,0.00114395075547092,4.20391751384627
"ENSOARG00000020658",0.539957158904506,11.9292521974455,5.14647083181491,2.68125586152664e-05,0.00116284900950992,4.19897528000865
"ENSOARG00000007045",1.85389526654468,4.30466674349897,5.07049474779692,2.79035644424689e-05,0.00120362402297785,4.18993396708465
"ENSOARG00000007152",-2.43849995894473,4.59950600701771,-5.29068115833562,3.28308315352711e-05,0.00140854857877131,-4.1528859998498
"ENSOARG00000020996",1.60666226121453,4.92626679924854,4.99431616136679,3.4112546140134e-05,0.00145571186202283,4.14411706506659
"ENSOARG00000005681",-0.513118343774029,10.2683924849947,-5.1282585135409,4.02219460587639e-05,0.00170729324228157,-4.10620103264233
"ENSOARG00000017958",1.01058881641515,5.73101044470077,4.89966411927767,4.68224891508718e-05,0.0019769495419257,4.07094656888184
"ENSOARG00000014866",0.839570290674114,7.9051864430389,5.12076728242429,4.80053601409179e-05,0.00201622512591855,4.0651316330194
"ENSOARG00000017744",-0.541507574971529,11.457719380082,-4.85809953174371,4.88728829179436e-05,0.00204191416589105,-4.06095265381629
"ENSOARG00000003320",1.46284409247504,5.17470897037051,4.86365556983,5.23255344653203e-05,0.00217478002621487,4.04498920809604
"ENSOARG00000004730",0.93649322986601,7.87074237640155,4.87348660887491,5.25999052604655e-05,0.00217485618641717,4.04376382809303
"ENSOARG00000007894",-0.733143905289801,8.95382152667718,-4.82674996658626,5.30910629059371e-05,0.00218384887623391,-4.04158529509736
"ENSOARG00000014804",1.34533739010017,5.93551443754626,4.81723864400342,5.44415162291669e-05,0.00222791435645514,4.03569234923444
"ENSOARG00000004993",1.58639475329887,2.92952944496224,4.81225433967846,5.51628816625198e-05,0.00224591732483116,4.03260105339655
"ENSOARG00000010903",0.525761092588696,9.47365731100736,4.85121048751974,5.57366014694692e-05,0.00225775674988002,4.03016968996891
"ENSOARG00000009154",1.62990060518707,2.73735723839292,4.78880277957397,5.8687470145817e-05,0.00236528288769505,4.01802701500775
"ENSOARG00000005542",-0.472110588344799,11.203383912072,-4.77976857986139,6.01045947457191e-05,0.00241022445261728,-4.01239979602103
"ENSOARG00000014591",0.776374737274231,7.59057050886888,4.99904552652903,6.28745484442884e-05,0.00250869448292711,4.00175438416972
"ENSOARG00000005289",2.25241036468195,3.42640073537605,4.92826505399916,6.69290334808555e-05,0.00265718252326979,3.98694677169077
"ENSOARG00000019089",0.387503714629312,9.5737901476961,4.73096787495844,6.83727592225521e-05,0.00270106246829686,3.98187840265332
"ENSOARG00000012204",0.848445299170448,7.88538251188897,4.71095832386821,7.20831962180706e-05,0.00283361529960691,3.96930292448764
"ENSOARG00000000506",1.90573807927304,3.66580800049143,5.0719805247406,7.36474905577558e-05,0.00288091654240633,3.96418381099238
"ENSOARG00000016495",-0.510856116754052,11.3274673938109,-4.69190871303957,7.58024393257333e-05,0.00295074861375294,-3.9572976919345
"ENSOARG00000013812",0.75689685391889,7.63408977076515,5.05695468354763,8.10948798947886e-05,0.00314144243475929,3.94114116884065
"ENSOARG00000018212",0.812023298903231,9.73826450785143,4.66353596628034,8.17002859429255e-05,0.00314960522620553,3.93935698754165
"ENSOARG00000016798",1.08309355197742,9.57825005075984,4.65818318741735,8.28633098105841e-05,0.00317908275138683,3.9359642467746
"ENSOARG00000003124",1.48890076701788,5.40523450372787,4.69400251267167,8.60867299569263e-05,0.00328694787108264,3.92679098140875
"ENSOARG00000002372",1.96046192249195,3.29527298725701,4.98796091045592,8.86429044192306e-05,0.00336843036793076,3.91974446823713
"ENSOARG00000004350",-0.262831689078479,10.0541563323572,-4.99058475937217,9.64659033910783e-05,0.00363694537291977,-3.89931325912183
"ENSOARG00000004413",1.84391374126105,3.80999363367319,4.59859709435829,9.69810507021785e-05,0.00363694537291977,3.89802339089262
"ENSOARG00000008209",-0.436089239339895,10.280472069221,-4.59822498940545,9.70763614576329e-05,0.00363694537291977,-3.89778545336615
