"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000003068",1.09328522270849,9.37961094071163,5.8369964826662,4.30653582949188e-06,0.000664780059679448,4.59601215718482
"ENSOARG00000006130",1.65767665624617,5.91161372400486,5.64264450216297,6.31682398564012e-06,0.000956700870428929,4.51549767467569
"ENSOARG00000013903",0.87100095245824,9.53020192749,5.6062944574958,6.83781606812704e-06,0.00101642869590474,4.49867542323722
"ENSOARG00000003342",-0.354427820226271,9.96054603937566,-6.14081260242161,9.25061669761341e-06,0.00135008545875896,-4.4339870923654
"ENSOARG00000009910",0.488697879323158,7.29850560797117,5.60415712434241,9.48638455472586e-06,0.00135977158608544,4.42856110081217
"ENSOARG00000017138",0.894431745059282,7.57157751790383,5.34542643980685,1.46141045410548e-05,0.0020301216779526,4.33442583540301
"ENSOARG00000012438",2.76713393012621,4.36954160787559,5.49266789748859,1.4668874713e-05,0.0020301216779526,4.33360278180518
"ENSOARG00000008211",2.10678987640631,3.17329465085995,5.39583198483065,1.53893334405325e-05,0.00209373185639245,4.32304069338569
"ENSOARG00000010070",1.39094388163077,6.0962717049446,5.2942065719281,1.86997549089914e-05,0.00250150707985139,4.27987590592383
"ENSOARG00000011388",0.431714067100442,9.4796764182317,5.37906897014976,1.90098332964912e-05,0.00250150707985139,4.27621419325482
"ENSOARG00000007603",1.01910197430907,9.17625170117478,5.4012616616883,1.96947056963251e-05,0.00254982907458712,4.2683240808804
"ENSOARG00000008374",1.78701483405514,3.78597926911317,6.05061969397768,2.23077891813981e-05,0.00281670314327578,4.24044419536146
"ENSOARG00000005297",0.776522676254117,9.08575296322494,5.15289098466341,2.24578299700573e-05,0.00281670314327578,4.23893936590783
"ENSOARG00000009103",0.962904170613598,6.9880900341038,5.14229716887501,2.68861891038557e-05,0.00332023753748691,4.19835418270603
"ENSOARG00000020027",-0.512883297464382,8.43169064471992,-5.05615384849385,2.89788048534028e-05,0.00347976432930919,-4.18134634945757
"ENSOARG00000020394",0.440981460932844,9.57396204932713,5.05528852812741,2.904499938504e-05,0.00347976432930919,4.18082762235207
"ENSOARG00000014752",0.631780455520363,8.37038749857929,5.07396149363881,2.97051208830125e-05,0.00350651478423443,4.17571525343111
"ENSOARG00000015467",1.67799754371784,3.39192571631834,5.66020860503675,3.12918867476791e-05,0.00364028949164667,4.16385500963683
"ENSOARG00000006928",-0.541893669354026,9.48397351047826,-5.01059473022623,3.26785929577932e-05,0.00374730093817437,-4.15394907684889
"ENSOARG00000003949",-1.7944114398919,3.95321991603027,-5.25019079789925,3.32699111297256e-05,0.0037613743188494,-4.14984594678509
"ENSOARG00000005469",-0.638075381839253,9.32956793332051,-4.98132151407164,3.53024093095648e-05,0.00390585339065439,-4.13625226341149
"ENSOARG00000017810",-0.603943299371841,8.89371307372077,-4.97898179751366,3.55210287177987e-05,0.00390585339065439,-4.1348346544072
"ENSOARG00000002125",-0.937537119689388,9.00124781665206,-4.95557427575401,3.77843558376058e-05,0.00409858140957381,-4.12062648772637
"ENSOARG00000015052",1.42950216079958,6.64809283803418,5.07040039953522,4.04026454570524e-05,0.00432416046778346,4.10516496607208
"ENSOARG00000020656",1.09691911407088,8.10308087291087,4.99326280107647,4.12066118120603e-05,0.00434700739438315,4.10060797203038
"ENSOARG00000014706",-0.762020867129654,6.85664141463119,-5.43842342792646,4.169921133269e-05,0.00434700739438315,-4.09785735150226
"ENSOARG00000012547",1.65751952988619,4.43162617634648,4.89334462263743,4.58474869450725e-05,0.0047181766372833,4.07584532939278
"ENSOARG00000001370",0.845336114222644,7.52311326223252,5.423077665642,4.6489446404835e-05,0.00472368083913431,4.07260892652614
"ENSOARG00000017013",0.85628693980555,6.52541912624903,4.83563665929707,5.18596149267838e-05,0.00520346411271617,4.04708409008544
"ENSOARG00000005617",1.96770364308871,3.97786114793016,4.83569851144926,5.29773143461183e-05,0.00524998644760853,4.04208812316637
"ENSOARG00000021026",1.9952187338307,4.67219338125607,4.79680203544576,5.74606178450005e-05,0.00562483389563194,4.02300359983333
"ENSOARG00000007840",-1.0483162895511,7.88161483505988,-5.08467198334185,5.89322553520059e-05,0.0056993881169946,-4.01704587406229
"ENSOARG00000014648",2.06750023716044,4.09682346774925,4.90078032064131,6.22880332721106e-05,0.00595221479851466,4.00397088754274
"ENSOARG00000002173",1.1119480446067,7.82589120327735,4.89778840331849,6.38419485470708e-05,0.00602893318808632,3.99814088952585
"ENSOARG00000015382",0.688761297591594,8.64798699379719,5.04735402825833,6.53605840714805e-05,0.00610057451560202,3.99257161511495
"ENSOARG00000016897",-1.41709765389694,5.64492384675646,-4.74155229922901,6.6487895757309e-05,0.00613446366947033,-3.98851608377491
"ENSOARG00000009182",0.390002393728659,10.2291098128557,5.05342334341199,7.32184416650754e-05,0.00667868671869955,3.96557754974933
"ENSOARG00000018978",1.21235043738584,5.93646060246026,4.6905220539092,7.60805402265494e-05,0.00686178085841025,3.95642254604179
"ENSOARG00000015740",0.423244861828475,9.04761153599682,5.38693856941062,7.81391161515242e-05,0.00696914094831428,3.9500369906654
"ENSOARG00000018212",0.437035708223799,9.75327903813571,5.02595884055833,7.97365064431599e-05,0.0070144163321378,3.94519066655755
"ENSOARG00000018814",1.22223221487878,6.48271788210717,4.7465266630564,8.03944565288e-05,0.0070144163321378,3.94322115093036
"ENSOARG00000006970",-0.954402423950997,5.61475674772082,-5.16421352959403,8.18437493228489e-05,0.00706408361090869,-3.93893602099538
"ENSOARG00000015910",-0.64071246489581,6.45308916582288,-4.65877740852732,8.27333890470244e-05,0.00706490333915389,-3.93634100719394
"ENSOARG00000010564",0.408643428080063,9.50175273508043,4.85077595835383,8.50831666407727e-05,0.00718907977500508,3.92961164181644
"ENSOARG00000008306",-0.563941961726728,9.83946926086862,-4.64139073872987,8.6620247154668e-05,0.00724271587406791,-3.92530407849325
"ENSOARG00000010964",2.46504235524754,4.62340124507366,4.68628597314612,9.05099278400736e-05,0.00748992980177599,3.91471800470431
"ENSOARG00000008995",0.986823059282347,7.05575205112273,4.61954750938152,9.20982619036431e-05,0.00750629370677934,3.91051835225334
"ENSOARG00000004548",-1.12315566924555,6.11462357548949,-4.84951961986185,9.25779340938277e-05,0.00750629370677934,-3.90926351442211
"ENSOARG00000007148",1.60672847513498,4.86609836268274,4.54646824207227,0.000114544823566628,0.0091365434407029,3.85751676786202
"ENSOARG00000004927",0.227580775469679,10.1186840510922,4.93084073435658,0.000114960868009343,0.0091365434407029,3.85663021950254
"ENSOARG00000016617",1.55107743603008,6.1220645029082,4.52409272367852,0.000118053832083306,0.00929037362875192,3.85013272926289
"ENSOARG00000011997",1.36856021619986,5.35405616075903,4.5011132678732,0.000125431527063565,0.0096903603480099,3.83526001667322
"ENSOARG00000010584",-0.462299780142371,8.16435640253095,-4.6172610350016,0.000126138492342084,0.0096903603480099,-3.83387844485289
"ENSOARG00000025316",1.66880545897112,2.99829450050197,4.4971243960383,0.000126758170741378,0.0096903603480099,3.83267344092573
"ENSOARG00000007163",0.782929263366493,6.32798409451904,4.67465210424473,0.000129244192637949,0.00978719938023408,3.82789437898677
"ENSOARG00000006876",0.472026743152022,10.3570217703407,4.61579436219747,0.000136458405584927,0.010236931043273,3.81450096177974
"ENSOARG00000016184",1.00050201558372,7.46265843756425,4.46093402432154,0.000139451342487098,0.0103645919087402,3.80913936682417
"ENSOARG00000018945",-0.750348906361185,7.42906117477353,-4.45299191338247,0.000142401951901939,0.0103881436174307,-3.80395866556938
"ENSOARG00000012702",0.640272023797628,6.63381828444797,4.44962790367972,0.00014367038536907,0.0103881436174307,3.80176254941228
"ENSOARG00000009779",-1.1023584268168,7.53655342351271,-4.44674810708833,0.000144765169500978,0.0103881436174307,-3.7998817145851
"ENSOARG00000006758",0.511404936823862,8.42650022604525,4.61324344269373,0.000144944821870218,0.0103881436174307,3.79957435256024
"ENSOARG00000019784",-0.710707855512254,8.14681051928079,-4.43457501406978,0.000149485341903722,0.0105778465408135,-3.79192287565614
"ENSOARG00000008957",-0.448526402389363,8.28357212774625,-4.81030069365389,0.00015115522806473,0.0105778465408135,-3.7891637973321
"ENSOARG00000001311",1.02359406840242,5.93280940659946,4.42938244698225,0.000151545079381283,0.0105778465408135,3.78852379620931
"ENSOARG00000009363",0.857043394960947,5.69044110704847,4.41962548477908,0.000156191594958063,0.0108081890752446,3.78101287567704
"ENSOARG00000014804",1.26071766860789,5.94064340857164,4.4206859546753,0.000173735732914625,0.0119194592145786,3.75443094503433
"ENSOARG00000012852",0.833760599549287,7.55833160469269,4.39396702418555,0.000182957624798766,0.0124457699513533,3.741455433742
"ENSOARG00000016066",0.579098615325213,7.00908684739168,4.54837076787667,0.000185455163877866,0.012480086691759,3.73804716128953
"ENSOARG00000010235",0.432668392250193,9.49382563750106,4.35043486217874,0.000186571621154987,0.012480086691759,3.7365375195144
"ENSOARG00000010987",-0.823367780557781,6.88145721697419,-4.30667752290996,0.000209336510844289,0.0137891543335089,-3.7074744723074
"ENSOARG00000003460",1.28930947439723,3.9353256812274,4.30624044439908,0.000209577280265115,0.0137891543335089,3.70718326965556
"ENSOARG00000019234",-0.48033551307705,8.61705383614092,-4.39441378362835,0.000212018695074475,0.0138363745151448,-3.70424807569163
"ENSOARG00000019212",0.675019041381938,8.20443883804226,4.37437007484095,0.000222702794771841,0.0144164139809159,3.6917654538224
"ENSOARG00000013150",-0.368812765890264,10.5196305160554,-4.5817585406012,0.00022598814543724,0.0145120547473978,-3.6880399831166
"ENSOARG00000016970",-0.94867771040075,6.50262335984505,-4.61678694490153,0.000228107895748977,0.0145319212633098,-3.68566315077553
"ENSOARG00000001978",0.391342418410907,8.59482206821732,4.45612065459833,0.000230871059645287,0.0145921416989978,3.68259580532714
"ENSOARG00000011353",0.689935050181807,5.63222672325265,4.28254450894525,0.000248285213875944,0.0155701985295484,3.6640222385708
"ENSOARG00000007346",0.716902904007261,6.53737623274992,4.23410795758149,0.000253319956344852,0.0157627851905436,3.65887995707294
"ENSOARG00000018946",1.02715199305605,5.81732642135004,4.22567741735198,0.000258989758335682,0.0159916214627733,3.65320256204547
"ENSOARG00000002567",-0.580424605198375,8.26190083816038,-4.56316706901918,0.000261108523523719,0.015999374949045,-3.65111083187886
"ENSOARG00000014439",-0.63370045981113,7.84865042083242,-4.2032150855171,0.000274717578143538,0.0167057424224105,-3.63804298914933
"ENSOARG00000020903",0.670643640754023,9.61119251417846,4.3272987390367,0.000278790388258527,0.0168259432071518,3.63425004438338
"ENSOARG00000004958",1.30425698769907,2.54899113875993,4.17631192285934,0.000294803924429989,0.0176190758532231,3.619823597745
"ENSOARG00000004443",0.788273089782197,9.46202535494587,4.17435326890093,0.000296321818884405,0.0176190758532231,3.61849447995735
"ENSOARG00000009019",1.5453420194996,7.26401064686616,4.29226748203695,0.00030065432275369,0.0177452371231167,3.61473557856211
"ENSOARG00000017926",0.479267544051318,7.43845593376999,4.28837569676102,0.000305333988788594,0.0178898972847157,3.61073204417349
"ENSOARG00000019957",1.68055219182188,3.73198287487991,4.1598760015192,0.000307783724795419,0.0179027533256002,3.60865910961357
"ENSOARG00000007792",0.865540138284518,5.4048841289682,4.14206202123692,0.000322490917782699,0.0186232704823146,3.59652958712859
"ENSOARG00000020174",0.687902132521892,7.17905405908841,4.14422396286396,0.000328452570003763,0.0188320627101443,3.59175975838601
"ENSOARG00000019802",1.21852163489671,6.2532687981042,4.13154449053002,0.000331498367544672,0.0188718964275254,3.58935404754531
"ENSOARG00000000450",1.83138915438798,8.31768450772583,4.14915801474126,0.0003461336552473,0.0195663017652822,3.57807536516067
"ENSOARG00000004987",-0.81778948517152,6.63642275193121,-4.10039245007722,0.000359663140599728,0.0201889232838743,-3.56803888272978
"ENSOARG00000000927",-0.504052497073623,8.91036724541265,-4.42138074305347,0.000372071255028695,0.0205957410606552,-3.55913993658117
"ENSOARG00000005459",1.48411690983366,3.71761247889981,4.08509420953522,0.000374347730527712,0.0205957410606552,3.55753745985753
"ENSOARG00000001535",1.04105172989307,7.67781998317824,4.33486834410272,0.000375505668508883,0.0205957410606552,3.55672584602458
"ENSOARG00000006125",1.64401725306297,3.14314770615184,4.20132073831435,0.000377173780480418,0.0205957410606552,3.55556074777265
"ENSOARG00000003881",-0.830509308320388,7.19964990401562,-4.07563984111992,0.000383717408153365,0.0208114840219396,-3.55103635597483
"ENSOARG00000014098",1.04674612186275,7.12301514352611,4.06881201009412,0.00040146603631174,0.0216279723051969,3.53911820766557
"ENSOARG00000012213",-1.24165700980019,5.28807354731007,-4.05083310167814,0.000409417389948441,0.0217659752343953,-3.53393781643957
"ENSOARG00000004601",0.424920520094605,11.007886060573,4.25549564355477,0.000409450885809604,0.0217659752343953,3.53391619299777
"ENSOARG00000013293",0.557400781970811,7.73282859137792,4.04548709009185,0.000415174631430627,0.0219250445164055,3.53024524421889
"ENSOARG00000026020",1.95656968499846,4.22141561416399,4.09390726935254,0.000420058990001603,0.0220379968153129,3.52714982724478
"ENSOARG00000007299",0.992319372583151,6.32533934574965,4.0367035790636,0.000424807784073723,0.0221424161218167,3.52417238188837
"ENSOARG00000010897",0.459455057302242,10.0704810000825,4.26605523979344,0.000459138907023795,0.0237774710108387,3.50352769600685
"ENSOARG00000004209",0.978026554011463,7.05438700970768,4.16540280503398,0.000473561490266174,0.0243671671946576,3.4952817947625
"ENSOARG00000014663",0.560815548941565,7.03487548594437,3.97731258068549,0.000495985696766432,0.0253584534263958,3.48291506453511
"ENSOARG00000013642",0.705201526734711,7.95678403077858,3.96906775283243,0.000506753953401943,0.0257450252149202,3.47716071957123
"ENSOARG00000011011",0.782308953119035,6.37310038286383,3.96519449783547,0.000511891880882967,0.0258424913701105,3.47445517578313
"ENSOARG00000010311",-1.40722238990831,4.71680124864265,-3.95961422041111,0.000519384555902945,0.0260568739389559,-3.47055469351639
"ENSOARG00000003586",-1.21498849417056,4.34545905803526,-4.3031285293745,0.000523975216103284,0.0261239072028637,-3.46819075073612
"ENSOARG00000000469",0.630665502590595,7.18130211778296,3.98117625416835,0.000534584885444668,0.0264883510831133,3.46280035797633
"ENSOARG00000020240",0.670520986069568,5.26606709679362,3.96953560454858,0.000537962882181421,0.0264921966580998,3.46110503064282
"ENSOARG00000008209",-0.393727226421815,10.2741077347026,-4.27746777379877,0.000542127373389339,0.0265048266066203,-3.45902858135323
"ENSOARG00000015076",-0.594752725350013,6.03778311476725,-4.10179515580848,0.000544823270224535,0.0265048266066203,-3.45769229465815
"ENSOARG00000007935",1.30915294682103,4.26378990303233,4.07116564491481,0.000549518376860898,0.0265721928377255,3.45537968874367
"ENSOARG00000013252",1.48740406687502,4.71478516616489,3.93340360881316,0.000556048247262704,0.0267269418010642,3.45219377244843
"ENSOARG00000005177",0.425246285898085,8.31271522297843,3.92620183067278,0.000566560860135514,0.0270701430018319,3.44713716323354
"ENSOARG00000004565",0.455498020000244,8.1895750016902,4.36226501379395,0.000585604081889878,0.0278144613333139,3.43819580584181
"ENSOARG00000015347",-0.658615866895594,7.65968220883951,-3.91118907154341,0.000589108293941163,0.0278163075027395,-3.43658002485076
"ENSOARG00000004471",-0.395836753501589,8.37194507827604,-4.2504244928195,0.000600529913887076,0.0281897872442781,-3.43137495750026
"ENSOARG00000015047",-0.565932465290161,7.26396510540449,-4.25368933058163,0.000623849246618747,0.029114173852376,-3.42102793199891
"ENSOARG00000018991",1.57801191857264,3.39218000343726,4.04967069867022,0.000627917031201393,0.0291346243321016,3.41925997342698
"ENSOARG00000000896",1.95979052456911,3.36711274861544,3.91281713660513,0.00063506165453011,0.029296781039731,3.41618038011042
"ENSOARG00000020834",0.352679395843498,11.6831627013751,4.11785354159568,0.000638917725738123,0.0293062433399995,3.4145316389806
"ENSOARG00000004500",1.31950754112748,5.89435656798342,3.87340292173428,0.000649839758973767,0.0296024380840022,3.40991144505273
"ENSOARG00000014413",1.03245547908373,9.43158497335579,4.07493916225401,0.000653809131723671,0.0296024380840022,3.40825021389634
"ENSOARG00000020788",0.48704380988826,7.77151270315916,3.90100397328296,0.000656438766532004,0.0296024380840022,3.40715483670167
"ENSOARG00000000952",-0.604432071646723,7.74762331502949,-3.86443316556101,0.000665137085292621,0.029703910039112,-3.4035603889421
"ENSOARG00000002871",1.55568175093127,3.81442107136675,3.86282891795085,0.000667910091809249,0.029703910039112,3.40242367112848
"ENSOARG00000019970",0.410913895743187,9.34857545076018,4.10565956857781,0.000670504954767077,0.029703910039112,3.40136394550843
"ENSOARG00000013895",0.419356674260362,9.1124703528334,3.85962002911482,0.000673490921529635,0.029703910039112,3.40014920360176
"ENSOARG00000019268",-0.559119755568561,7.46179584650204,-3.85671737144599,0.000678578619793059,0.0297647572736551,-3.39809092841738
"ENSOARG00000009199",0.678392154037689,8.63340353018594,3.86910766009776,0.000693033962688266,0.0301466836392235,3.39232021337212
"ENSOARG00000005028",-0.598484739733278,6.65455836511081,-3.84760501730657,0.00069479711888082,0.0301466836392235,-3.39162401541076
"ENSOARG00000025241",1.6822799951712,2.88904829732149,3.82706604998014,0.000732762389633249,0.0314973764346682,3.377018059116
"ENSOARG00000014137",0.767015509349694,6.82410017131163,3.82653282502222,0.000733774684599845,0.0314973764346682,3.37663831578063
"ENSOARG00000001326",-0.293766237908331,9.46334682113414,-3.88748909495256,0.000761764817452122,0.0325249265408946,-3.36632651413256
"ENSOARG00000016931",0.370056679738604,10.0422428679548,3.80355409021134,0.000778727403288233,0.0329835910666511,3.36024727438289
"ENSOARG00000020954",0.464155401015282,8.63259137768393,4.09792092895715,0.0007807253398111,0.0329835910666511,3.35953934271865
"ENSOARG00000000161",0.637076071540831,7.63640087656648,3.79518661601173,0.000795758826720066,0.0332282974398854,3.35426580310718
"ENSOARG00000020043",0.645447572686793,7.90016109631053,3.7946958335245,0.00079676904890212,0.0332282974398854,3.35391475530967
"ENSOARG00000011089",0.744738863657795,5.04249268337399,4.28052323727069,0.000798936265840026,0.0332282974398854,3.35316304838374
"ENSOARG00000017762",0.745196337756026,5.94815156303207,3.82924087193821,0.000805796474149444,0.0333408675154515,3.35079597386451
"ENSOARG00000010365",-0.687572131744738,7.45270504732466,-4.00348830498081,0.000825707461277957,0.0339895066239906,-3.34403020772373
"ENSOARG00000006790",0.830278353162373,9.19893162516472,3.78309869541077,0.000834936318674244,0.0340949036441137,3.34094542971022
"ENSOARG00000007363",0.462520000990656,8.38351020983458,4.12839793279329,0.000836762927356473,0.0340949036441137,3.34033863116318
"ENSOARG00000001724",-0.985444735325657,6.75011868884758,-3.76567107564023,0.00085880404126859,0.0348162628245605,-3.33311186799748
"ENSOARG00000009682",0.920027372828627,6.30860936731537,3.75928046590986,0.000873086025469847,0.0349962854253802,3.32852042567645
"ENSOARG00000026937",1.05790453195015,5.04164557126692,3.77308082310923,0.000873489401115072,0.0349962854253802,3.32839176039713
"ENSOARG00000010098",0.393154978138212,7.93408088751059,3.87984969365366,0.000876324077550944,0.0349962854253802,3.32748913049697
"ENSOARG00000008861",1.27985984950102,4.47104459893574,3.75448145164982,0.000883963844169456,0.0351266226591496,3.32506985453562
"ENSOARG00000007056",-0.848189748289461,6.40380296300222,-4.01251592143786,0.000890706450855989,0.0352202003991183,-3.32295073009435
"ENSOARG00000018543",-1.42708961766064,3.31203145927189,-3.91404536693525,0.000897575501410641,0.0353178360285452,-3.3208071018951
"ENSOARG00000007016",-1.14164910478441,2.8980318247142,-4.16866165442056,0.000907251144929103,0.0355244143431508,-3.31781326999772
"ENSOARG00000008614",-1.56221964902553,4.15209890667552,-3.9454790741875,0.000931490342885277,0.0362964707880588,-3.3104411587091
"ENSOARG00000011117",-0.499425850201352,7.95870029534904,-3.85873462031102,0.000950735128069936,0.0368673955218231,-3.30471355866163
"ENSOARG00000014935",1.25401985066244,2.90638496972043,3.97714175175755,0.00096104842286444,0.0369394160816454,3.3016881864901
"ENSOARG00000013910",1.33328772173553,5.17889527075227,3.73681440047167,0.000961796183015308,0.0369394160816454,3.30147000426945
"ENSOARG00000012311",1.35645637328207,3.8367904232073,3.78280101218214,0.000974341677544833,0.0372430506935827,3.2978327038924
"ENSOARG00000018094",0.475001537401216,7.80181669933754,3.76352099392027,0.000980877701026476,0.0373151910243579,3.29595487193324
"ENSOARG00000014094",-0.720203716963406,7.5545728121928,-3.70469083452704,0.00100495494370348,0.0379903434345379,-3.28913588006313
"ENSOARG00000009072",0.857593108640221,6.20713305900202,3.70211996023363,0.00101162407201076,0.0379903434345379,3.28727384607972
"ENSOARG00000020630",0.770365021907282,9.11025281338384,3.72590172147544,0.00101282340787232,0.0379903434345379,3.28694019507708
"ENSOARG00000008213",1.46529353256248,3.31662724567226,4.03467034711284,0.00102496022991584,0.0382667710024856,3.28358419671139
"ENSOARG00000002441",1.02848772143267,7.04796401966082,3.68264201197695,0.00106357838131939,0.039524739198383,3.27314516618919
"ENSOARG00000018358",0.321175490941994,8.2302534923292,3.78475618332595,0.00107113605794523,0.0396221619222414,3.27114333517297
"ENSOARG00000005922",1.50216534860187,3.13280818410916,3.67116624307435,0.00109540048221682,0.0403338517007084,3.2648034781787
