"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000014815",2.94830148725306,3.03606364728025,8.14261081375953,3.25917336849513e-08,0.000263536758576517,5.5269114587135
"ENSOARG00000018615",1.37589820483014,10.9586742717891,7.70911587165816,6.78965317340648e-08,0.000274505677800824,5.39665031562562
"ENSOARG00000012663",1.16947242637377,6.54426456429204,6.67253777358207,4.4449516788782e-07,0.000750827652675428,5.04884242657402
"ENSOARG00000010231",4.24741249416463,5.69691448932167,6.63202706946735,5.34563998202065e-07,0.000750827652675428,5.0134725383913
"ENSOARG00000015177",2.3454460793517,9.12167853869617,6.65101887209959,5.35752750165532e-07,0.000750827652675428,5.0130453084411
"ENSOARG00000010283",1.74668389728224,10.1579859677926,6.65937942120319,6.75931139642255e-07,0.000750827652675428,4.96815446102396
"ENSOARG00000006790",1.08254154031843,9.18686808149156,6.50334339265237,6.80709126256108e-07,0.000750827652675428,4.96678805554876
"ENSOARG00000013440",2.18052802302425,7.8877262724819,6.63297047320316,7.4284210009936e-07,0.000750827652675428,4.94981460208035
"ENSOARG00000016948",-0.867172044723942,7.25364132579651,-7.39712646229596,9.32249888844284e-07,0.000837574733466098,-4.90542556721617
"ENSOARG00000000942",1.7621445414161,8.72209883966533,6.29372540487618,1.15917578489972e-06,0.000937309539669916,4.86249112388742
"ENSOARG00000008455",0.516986269938621,8.85529111297113,6.20350858659464,1.45960542501033e-06,0.00107294267878487,4.81668813685374
"ENSOARG00000020876",0.994723817115157,7.35230546317179,6.16662711044127,1.60419350859481e-06,0.00108095905920813,4.79779810795012
"ENSOARG00000018598",-0.517307435921303,10.0976578591384,-6.42397764867478,1.93935597489594e-06,0.00120627941638527,-4.75964308714141
"ENSOARG00000001138",1.86793908640957,6.36757837942118,6.05885614468528,2.14210245120621e-06,0.00123721717288953,4.73953404298245
"ENSOARG00000010788",0.86354535465083,7.0177303111817,5.90805104200937,3.12179161681248e-06,0.00168285380090305,4.66263961356595
"ENSOARG00000002567",-0.643356660291965,8.43147056071543,-6.02883314559694,3.37035096599956e-06,0.00170329111944203,-4.6468542617341
"ENSOARG00000002919",0.996452066697088,6.64577702635442,6.04926503676043,3.63667058230954e-06,0.00172977166638558,4.63113476562525
"ENSOARG00000017877",0.924275014323839,6.93539701713276,6.20396137632437,3.96033229072405e-06,0.00175762487988513,4.61345332556562
"ENSOARG00000020160",0.891910306816016,10.8160209052688,5.95413103157081,4.12996199824604e-06,0.00175762487988513,4.60473259105831
"ENSOARG00000004500",1.20542490338815,6.09285857259977,5.86085162196178,4.90780661719301e-06,0.00196011096116224,4.56869059111726
"ENSOARG00000020153",1.44919149147667,6.1152949396331,5.72162787657336,5.09056767059203e-06,0.00196011096116224,4.56102022617023
"ENSOARG00000013102",-0.52356870121011,10.7351677546943,-6.46638826242484,5.99826652837926e-06,0.00220463559765794,-4.52645041459538
"ENSOARG00000007233",2.80700152408829,6.29632179430359,5.57754916135556,7.85793481511638e-06,0.00245570919234881,4.46901846410881
"ENSOARG00000013716",0.911126809356358,7.15419255130267,5.5474340819103,7.97396209881129e-06,0.00245570919234881,4.46588181905505
"ENSOARG00000006142",1.154626651561,9.18920202419353,5.53555851281899,8.22535932204939e-06,0.00245570919234881,4.45923267066467
"ENSOARG00000020741",1.89754711480229,7.09453447522149,5.94149793940818,8.43648594765571e-06,0.00245570919234881,4.45379702696557
"ENSOARG00000020174",0.823196106327508,7.18330084775787,5.59517449194424,8.50167040531745e-06,0.00245570919234881,4.45214504585576
"ENSOARG00000003341",2.45205725210805,6.90883561057516,5.54708653458649,8.50356880852916e-06,0.00245570919234881,4.45209711592113
"ENSOARG00000011287",1.28703709053262,6.47424661811275,5.48639658470879,9.35411842292562e-06,0.00253508939419741,4.43158900962317
"ENSOARG00000011282",-0.264021219142184,10.9863645064021,-5.48430460261139,9.40547635739827e-06,0.00253508939419741,-4.43040846714003
"ENSOARG00000020910",1.66585892741601,4.9770219015316,5.44825664735281,1.03365112741126e-05,0.00269616226330563,4.41001153560199
"ENSOARG00000013421",1.73709053220316,8.48687530394431,5.48351651875252,1.10974496618414e-05,0.00280418681142654,4.39460472223661
"ENSOARG00000009740",1.99894933381969,6.27534575964771,5.40356876092511,1.16208488424964e-05,0.00284746011334623,4.38458240246323
"ENSOARG00000000530",1.29282168804569,8.66075217585462,5.40641297015625,1.23633512974703e-05,0.00294029584092191,4.37107994273573
