"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000020959",0.713707932884854,9.75018870861904,6.1735405547932,1.57602440794682e-06,0.000155139902657265,4.80134631205772
"ENSOARG00000002291",1.87045577876215,4.63710798207245,7.20653252673069,1.68605974354825e-06,0.000163922475067191,4.78781617880689
"ENSOARG00000022544",-1.71025480054687,8.70792371393548,-6.83164108411059,1.83270486137846e-06,0.000176006716870188,-4.77104730722247
"ENSOARG00000007307",-2.40411857270433,4.26232709123112,-6.3142075105509,1.88971267416319e-06,0.0001792950278197,-4.76487446052102
"ENSOARG00000005557",2.21631773725665,3.99916469877331,6.11278095198828,1.94064539674626e-06,0.000181935505944962,4.75950892998954
"ENSOARG00000015432",2.12190146962119,4.47671977733987,6.05679842696141,2.1268997489795e-06,0.000197051006155453,4.74097709966874
"ENSOARG00000004084",0.674941195174562,10.349702243535,6.99770249063982,2.32170964796876e-06,0.000212598412532023,4.72319244077495
"ENSOARG00000020095",-1.06286827962086,7.9990364539788,-6.51359297455928,2.4355169814656e-06,0.000218861747106706,-4.71345485922663
"ENSOARG00000003068",1.07768580465853,9.06218955545025,6.00257355299554,2.4456931740178e-06,0.000218861747106706,4.71260555858203
"ENSOARG00000012438",2.66751528404328,4.80934578666846,6.43209428268275,2.47476223914931e-06,0.000218974748688773,4.71019802299266
"ENSOARG00000012645",-0.545730448637702,11.3867382017701,-7.27944777331454,2.52896567303803e-06,0.000221284496390827,-4.70578045557827
"ENSOARG00000002567",0.66545224556884,8.83011281966111,6.22851971646158,2.57995620295896e-06,0.000223265440640679,4.70170693153237
"ENSOARG00000009363",1.54618749093999,6.48548862433068,6.15584209945096,2.89251671238627e-06,0.000247593142500455,4.67830811956529
"ENSOARG00000005542",-0.780959897587092,11.2287111592286,-6.1963980240778,3.35458762873584e-06,0.000284057823401019,-4.64782164728041
"ENSOARG00000016359",-2.03994067946212,4.11878167884777,-6.25827521157329,3.45967128325335e-06,0.000288368774919647,-4.64145335382838
"ENSOARG00000014790",1.43623748052086,6.40214717910824,6.32914518192256,3.47873442760209e-06,0.000288368774919647,4.64031799758242
"ENSOARG00000000032",-1.309330171294,10.9132681282638,-6.41758983761046,3.63160278441003e-06,0.000297904915908635,-4.6314234446591
"ENSOARG00000019490",1.16634352182768,6.40071755538601,5.84214392626246,3.70263629626103e-06,0.000300600627144903,4.62741191398201
"ENSOARG00000016579",0.5193241919479,9.29118959458606,6.37060043282787,4.08492309080143e-06,0.000328252748367972,4.60701410168242
"ENSOARG00000003848",-0.615841173499138,11.1490358588524,-6.46781464543339,4.64850959820935e-06,0.000369767808948471,-4.58005621983695
"ENSOARG00000011282",0.348624501826769,11.0659712583577,6.43075670821494,4.95682808316824e-06,0.000390350211549499,4.56660668821344
"ENSOARG00000013840",0.73463063119562,7.74869786385532,6.1497348747432,5.05234926456327e-06,0.000390496140047737,4.56260217365547
"ENSOARG00000003988",-2.47799372875804,5.88842792543593,-7.33720046236252,5.10421793101011e-06,0.000390496140047737,-4.56045796584014
"ENSOARG00000011932",-0.772869343023187,11.2056623269116,-6.38407230957667,5.10744157776723e-06,0.000390496140047737,-4.56032539257394
"ENSOARG00000002231",2.2131775867935,2.92060034716583,6.02343234577552,5.29083720083011e-06,0.000400628297659011,4.5529121455451
"ENSOARG00000014949",-0.779255945344213,11.8403469502462,-5.93218373324743,5.51711413403941e-06,0.000413783560052956,-4.54409741248433
"ENSOARG00000015297",2.08145821247595,4.82780953527004,5.79107568652879,5.73689054063882e-06,0.000426207669882365,4.53586118769064
"ENSOARG00000016020",-3.71966921092976,5.71492406554044,-6.23403089075197,5.89079566442962e-06,0.000433551550069002,-4.53027142548081
"ENSOARG00000020314",0.702950754053069,8.24458482550669,5.64877791561382,6.12065924648238e-06,0.000446298070056007,4.5221778678116
"ENSOARG00000009714",1.05237881801734,6.27416268902957,5.73748431474508,6.309785075404e-06,0.000455867499713821,4.51573392274912
"ENSOARG00000009101",-0.656912392947503,11.8228055487703,-6.3712275136744,6.67363227257158e-06,0.000477771401331829,-4.50384043490555
"ENSOARG00000008285",1.41573619622341,6.02134037349934,5.67798236154942,7.18733180358762e-06,0.000509912053632906,4.48806406278116
"ENSOARG00000000417",2.05999906316078,5.74350232753652,5.94559633977347,7.42775906736571e-06,0.000521602615924903,4.48104745848592
"ENSOARG00000016888",-0.852437790073021,9.09899587796154,-5.90978022280837,7.50311733292953e-06,0.000521602615924903,-4.47889287576922
"ENSOARG00000007866",0.592541955016132,10.9118659939007,5.56661878573618,7.58411284541977e-06,0.000521602615924903,4.47660006813613
"ENSOARG00000002629",-2.30495868361546,3.76565652718617,-6.21200674527845,7.61705407382397e-06,0.000521602615924903,-4.47567426429696
"ENSOARG00000005617",1.84764460392749,4.08866248414593,5.67079161086232,7.73768057764603e-06,0.00052529512542209,4.47231645713249
"ENSOARG00000009779",-1.77578393349674,8.15530736435852,-6.06242040564125,7.97738994657403e-06,0.000536939707942483,-4.46578981676827
"ENSOARG00000018617",-0.634236273089888,11.3572060034637,-5.95712936794386,8.54088740311015e-06,0.000568621250314714,-4.4511569853263
"ENSOARG00000024776",1.90924563493639,2.65908145100076,5.8422664686122,8.59249889364456e-06,0.000568621250314714,4.4498632366698
"ENSOARG00000015605",0.718646300833473,7.98232885720082,6.59347015212593,9.34925212052907e-06,0.000609449739081697,4.43170119016979
"ENSOARG00000001519",1.31563822938155,6.062506637362,5.5563727890198,9.36424361001718e-06,0.000609449739081697,4.43135577710011
"ENSOARG00000002035",2.21596982556423,3.10852003816828,5.640932313528,9.61464434081666e-06,0.000620617411343698,4.42566318142301
"ENSOARG00000000035",-0.917753469461283,12.3453445058986,-6.38447195609774,1.11725174384736e-05,0.000711873430138015,-4.39313990934441
"ENSOARG00000002400",-0.980058105629926,8.00158808491159,-5.88548497840622,1.12091816301097e-05,0.000711873430138015,-4.39242788546751
"ENSOARG00000008620",2.03481052584942,3.01853654974184,5.40793166943967,1.14886718848522e-05,0.00072378632874569,4.38707209200143
"ENSOARG00000012691",-0.657766263767668,11.1105595099926,-6.51307772671239,1.19908085061864e-05,0.000749425531636649,-4.37775490081631
"ENSOARG00000014648",2.20903593238909,3.43545621900749,5.62901952970029,1.23113596244507e-05,0.000763401236555507,4.37199987458746
"ENSOARG00000004413",1.59255195684292,4.12351269067362,5.37305401596733,1.25891811986512e-05,0.000774529702651393,4.36712651653167
"ENSOARG00000003537",-0.59351671681645,9.37361444421261,-6.57911170862531,1.29023003556045e-05,0.000787640428685159,-4.36175550859713
"ENSOARG00000011356",1.88812052113797,4.45314330315047,5.54105112893086,1.34051849533864e-05,0.000812044857753217,4.35338431272239
"ENSOARG00000007970",2.24905094146948,3.9469014013196,5.42434011566582,1.41880219924419e-05,0.000842067723779572,4.34093108642532
"ENSOARG00000007306",-1.15283473371133,10.2299646695488,-6.57961789015576,1.42038879662743e-05,0.000842067723779572,-4.34068553135976
"ENSOARG00000005141",-1.45571485622536,6.10454913091635,-6.32555441400195,1.42215882238328e-05,0.000842067723779572,-4.34041189590143
"ENSOARG00000016414",1.7432404500936,3.20122800119586,5.71748924641791,1.47581283104927e-05,0.000867315376456194,4.33226778980673
"ENSOARG00000017664",-0.547106460942697,8.94417659241373,-5.88365374208123,1.50269480823668e-05,0.000876571971471396,-4.32829298994087
"ENSOARG00000011763",-0.743574646081547,10.5018491955803,-5.51065024391754,1.8172047525707e-05,0.00104423288215908,-4.28624267334197
"ENSOARG00000018978",1.75671240271619,5.57698329585464,5.24989472450824,1.82006776889019e-05,0.00104423288215908,4.28589276017106
"ENSOARG00000020971",2.12069883592845,4.79317802921137,5.23069787108307,1.82989381254543e-05,0.00104423288215908,4.28469581240559
"ENSOARG00000009199",0.749725650696704,8.45199489274746,6.1969798949784,1.8818852308808e-05,0.00106617598512132,4.27846269276966
"ENSOARG00000017649",-0.925316640987547,7.47939621607361,-5.61171611107158,1.92597756334946e-05,0.00107661647248608,-4.27330380299068
"ENSOARG00000006125",1.47667310589668,2.63276125120911,5.89512154105565,1.92765616026078e-05,0.00107661647248608,4.27310963431523
"ENSOARG00000020159",-0.976751501915058,7.73517855990481,-5.70392590332876,1.96074353092571e-05,0.00108738417648169,-4.26931482502966
"ENSOARG00000007670",0.70413483758333,8.20551912278178,5.20131457979712,1.97697860483782e-05,0.00108872073518167,4.26747506504343
"ENSOARG00000012085",0.763956918241597,9.75255843076313,5.48812558089666,2.00837701890129e-05,0.00109833118221164,4.26395745424101
"ENSOARG00000008995",1.07448119324256,6.44331415231485,5.18766854814044,2.04927564492946e-05,0.00111296866922893,4.25945323720998
"ENSOARG00000002441",0.973930370714026,7.06759727849508,5.17152764351158,2.1382313489935e-05,0.00115332684063861,4.24994487139568
"ENSOARG00000006118",-0.594091788768596,11.2455891196784,-5.54008998338852,2.1748615308022e-05,0.00116510439150118,-4.24613857221657
"ENSOARG00000013272",-0.780386822741071,12.1305047104699,-5.78327415519165,2.2111773112808e-05,0.00117655549502272,-4.24242471205894
"ENSOARG00000014098",1.06332177924585,7.3587438858667,5.12798953041264,2.39802608801003e-05,0.00126741311698517,4.22418912892106
"ENSOARG00000015487",-0.577426126161419,8.20683183985351,-5.72516283595342,2.48686697741077e-05,0.00130041333122337,-4.21598826020291
"ENSOARG00000000510",-1.13581806150861,6.56478255206055,-5.9744263830989,2.51046923403407e-05,0.00130041333122337,-4.21385641012125
"ENSOARG00000012815",-2.87646230299879,6.43574317190791,-5.7541506598947,2.51466550880892e-05,0.00130041333122337,-4.21347938311773
"ENSOARG00000004611",-2.90957362534857,4.5373618272761,-5.48702866546443,2.53545640665685e-05,0.00130041333122337,-4.21162014549838
"ENSOARG00000009653",-2.09338951719403,8.34161329087235,-5.86136244038298,2.54303051439236e-05,0.00130041333122337,-4.21094642868394
"ENSOARG00000020422",-2.6410854356693,5.83234521826438,-5.08721106792992,2.67006788005651e-05,0.00135656674551258,-4.19992213445978
"ENSOARG00000017458",1.38940834208191,5.85388343962895,5.03673195511207,3.05016382209187e-05,0.00153974616019061,4.16968839961064
"ENSOARG00000005384",1.36717896171389,5.53728711935744,5.01404609581236,3.23824260276424e-05,0.00161408890760426,4.15603074942943
"ENSOARG00000012079",-1.10806162514129,9.71198701373782,-5.70582504906302,3.23842599874887e-05,0.00161408890760426,-4.15601780348657
"ENSOARG00000002805",0.660313645706696,6.88968921854056,5.29245504026969,3.38234275882409e-05,0.00167521693243646,4.14606741711062
"ENSOARG00000014795",-0.960536108158393,8.24076132138371,-5.38308126950614,3.62746805331046e-05,0.00178539443248874,-4.13001041214038
"ENSOARG00000016176",-0.776946004531586,8.47961255162363,-4.96261068266145,3.70891901804598e-05,0.00181028968911811,-4.12490246312695
"ENSOARG00000022831",-3.40291983973684,7.91851325062169,-6.13662678420151,3.72402450332869e-05,0.00181028968911811,-4.12396689008081
"ENSOARG00000016537",0.744190172941551,8.3583064286112,4.93871813470402,3.95032752088086e-05,0.0019002323102764,4.1103658364634
"ENSOARG00000005845",0.510008805704776,8.49386549613729,5.56739461591714,3.95730919219467e-05,0.0019002323102764,4.10995809835095
"ENSOARG00000012585",-1.03270196828133,10.0077758878178,-5.60835022935681,4.30650712064224e-05,0.00203853574415963,-4.09038876746023
"ENSOARG00000008401",1.03659677934227,5.29445016490754,5.45138111978199,4.31444515009673e-05,0.00203853574415963,4.08996165269994
"ENSOARG00000016489",-0.87249689041423,11.027520903353,-5.19189394178225,4.32299008602741e-05,0.00203853574415963,-4.08950271497971
"ENSOARG00000018147",1.83108935305827,4.14306115407026,4.89678053842029,4.59973335758117e-05,0.00215612501136617,4.07508605872889
"ENSOARG00000000153",1.56086157415995,3.45156270136134,5.46652975200215,4.83339230017609e-05,0.00224342743779215,4.06354053994773
"ENSOARG00000016392",1.67996408335472,4.1291498499237,5.70757795636451,4.84295446888465e-05,0.00224342743779215,4.06307941015031
"ENSOARG00000003293",1.56767182794777,5.58017511230307,4.92030058325775,4.94102937568895e-05,0.00226592760449841,4.05839900467303
"ENSOARG00000003189",-1.34284055505512,5.95404048732621,-4.85334200147533,4.9490736250632e-05,0.00226592760449841,-4.05801902842055
"ENSOARG00000025316",2.01346622050495,3.91481680001418,4.97903762575871,5.07170274270557e-05,0.0023086508149599,4.05229790936564
"ENSOARG00000005206",0.853039306357199,6.17710521083377,4.86609574257336,5.12753045002046e-05,0.00232064955712133,4.04973664135888
"ENSOARG00000007942",-1.82836804641039,3.82338052007184,-5.02903960514235,5.2496334349921e-05,0.00236233504574645,-4.04422567765841
"ENSOARG00000017359",-1.20877986284801,7.94051967058271,-5.20792878465173,5.28886882444742e-05,0.00236646829502974,-4.04248060640543
"ENSOARG00000019405",-1.08948605209376,10.1042536792081,-4.82543255771361,5.32760939202011e-05,0.00237033468712759,-4.04076953806154
"ENSOARG00000021063",1.24371741719915,7.30848274080711,4.80605735231854,5.60731104620674e-05,0.00248076261173472,4.02875460864468
"ENSOARG00000014170",1.09204841957229,5.96563465216332,4.84030370860413,5.75980720826876e-05,0.00253399339469925,4.02244105300775
"ENSOARG00000015595",-0.576383393485536,10.4847757740776,-4.92474880508483,5.79270765127863e-05,0.0025343095974344,-4.0210997126524
"ENSOARG00000024856",1.93936410223392,2.99794723109995,5.06442529547574,5.82907585872555e-05,0.00253613107113059,4.01962536303768
"ENSOARG00000012746",-1.57699908489027,5.5956159634356,-4.78577732273074,5.91582876856242e-05,0.00255973360178182,-4.01614331900413
"ENSOARG00000010365",-0.931833564263907,7.86901824344227,-4.98976913801122,5.9690244893119e-05,0.00256863758761373,-4.01403201551696
"ENSOARG00000008365",-0.729278724230931,11.4969753362168,-5.27437094154353,6.04427695450644e-05,0.00258688483786621,-4.01107552499402
"ENSOARG00000010098",0.796309170412666,7.79386744040902,4.77432069884912,6.09756547756439e-05,0.0025955853046389,4.0090029505784
"ENSOARG00000014876",-0.511637523890138,8.93402700310823,-5.19963191269169,6.35233521097955e-05,0.00268949676271311,-3.99932517315763
"ENSOARG00000006503",1.012987522018,6.02859286381727,5.03296676702622,6.69550945536794e-05,0.00280948003362757,3.98685436800348
"ENSOARG00000012384",-0.999035711506336,7.42853864778473,-4.9852748382129,6.70707614377122e-05,0.00280948003362757,-3.98644466294976
"ENSOARG00000001279",-3.82810832297905,7.19305527633039,-5.477043287618,6.7962308184989e-05,0.00283176284104121,-3.9833089575154
"ENSOARG00000018713",1.60046196216194,5.071009553204,4.76927020004205,6.90211904399984e-05,0.00286074670902625,3.97963488426579
"ENSOARG00000011081",-1.22614887808051,8.77951925969504,-5.19485692430166,6.99809544412725e-05,0.00288534039908388,-3.97635051537882
"ENSOARG00000018460",0.547882331352331,8.32595310779623,4.76828754765975,7.12733447479597e-05,0.00292332078067803,3.97199457057802
"ENSOARG00000009103",1.08218975826886,6.58646922161549,4.76345016273072,7.35310635012439e-05,0.00300029598483055,3.96456125632036
"ENSOARG00000006727",1.58764920182913,2.84184779319891,4.81211612087074,7.62571172214842e-05,0.00309548865009891,3.95586845084805
"ENSOARG00000011046",1.03327315147841,5.8192132369417,4.83780668129227,7.69653114590763e-05,0.00310821450123193,3.95365827331753
"ENSOARG00000011997",1.1935243806816,5.5413257382302,4.815252036931,7.74945994586843e-05,0.00311362229967928,3.95201895839402
"ENSOARG00000018615",0.814223721632106,10.7198423795685,4.82047426863579,8.28120128642582e-05,0.00331037868683266,3.93611293730724
"ENSOARG00000009943",1.59081094651528,5.10933729299678,4.65072609237422,8.45859663152399e-05,0.00336421456935613,3.9310207617328
"ENSOARG00000003575",0.862789346265704,6.88584312234417,4.67020196750758,8.64899360034711e-05,0.00341603368788922,3.92566645304205
"ENSOARG00000014866",0.838037001393261,7.86454019785635,4.91721091260646,8.71220479106981e-05,0.00341603368788922,3.92391344451841
"ENSOARG00000001045",-0.538007361993299,8.03944233536394,-5.33120378611857,8.75231485637274e-05,0.00341603368788922,-3.92280731081128
"ENSOARG00000018670",-1.30579734571134,7.83820413032237,-5.01932534339856,8.76239752322059e-05,0.00341603368788922,-3.92253000979273
"ENSOARG00000020783",-1.89841681268654,5.27718416758465,-4.94974918440413,8.83215028152651e-05,0.00342626519541977,-3.92061983338096
"ENSOARG00000004253",1.51434175466812,6.12829320895195,4.62593540420099,9.02281182236429e-05,0.00348307074025092,3.91547039014516
"ENSOARG00000020900",1.60242783173031,4.49173334769221,4.87980404649552,9.08076409232873e-05,0.00348834230376043,3.91392555945252
"ENSOARG00000016922",0.97963325255409,7.42231747063076,4.66143505713325,9.24142681958889e-05,0.00353282700020692,3.90969097808112
"ENSOARG00000013011",0.739817173351423,7.01774431303992,5.35353179829066,9.34698188428814e-05,0.00355591702119657,3.90694655207036
"ENSOARG00000017961",0.774317064650104,7.00209993506697,4.64329185665014,9.64973965347204e-05,0.00365344710437944,3.89923421756317
"ENSOARG00000020741",1.56505959897683,6.11245990376545,4.80892000814913,9.86037759365851e-05,0.00371533366268233,3.89400214713236
"ENSOARG00000004608",-3.61021218010413,5.90240580768066,-5.56257812687728,9.97319919469792e-05,0.00373994969801172,-3.8912429921897
"ENSOARG00000000016",-0.894954724263094,10.7986549563473,-4.81844993794252,0.000103815072470004,0.00387461467157005,-3.8814978442583
"ENSOARG00000017709",-0.594880346444066,8.47280612042564,-4.75169753847991,0.000108755875058769,0.00403987035890475,-3.87017809436505
