"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000012768",2.50826296133123,6.25688400745933,10.6043764021141,2.28324347136336e-10,1.11636335477972e-07,6.34096909287172
"ENSOARG00000003903",0.788049347591999,11.6931073004111,9.72590170246756,3.76962148528995e-10,1.69229932985591e-07,6.26328029132538
"ENSOARG00000015153",4.15425821858251,4.63403870256098,11.2884624435074,3.89382435605349e-10,1.69229932985591e-07,6.2582255354242
"ENSOARG00000011756",1.72219726221456,7.35604670393696,10.0677756753534,4.93041610255426e-10,1.93804327899724e-07,6.2213034249515
"ENSOARG00000004443",0.850515350013452,9.35839385289692,10.2505970551107,4.95473163491561e-10,1.93804327899724e-07,6.22053163104873
"ENSOARG00000015432",2.94153006399012,4.57363205469651,9.15034197926995,1.30253641659246e-09,4.85225827952516e-07,6.06708375314848
"ENSOARG00000013440",2.01849608681487,7.61475179163972,9.1212740257277,1.38829763182406e-09,4.93666016989073e-07,6.05683047148401
"ENSOARG00000009343",0.730123694616406,10.9362687865009,9.48608938321451,3.02545857459128e-09,1.0290505403925e-06,5.93021088434566
"ENSOARG00000002231",2.99465762830703,3.06784958189548,8.72608632111308,3.34015020677164e-09,1.08874979448227e-06,5.91394225797248
"ENSOARG00000003068",1.0254507529611,9.19729190926504,9.05129992361886,4.74852502573846e-09,1.48590845105408e-06,5.85575335720519
"ENSOARG00000022544",-1.58897659095964,9.05389295565468,-9.97460257791951,5.1527752062944e-09,1.50783203727915e-06,-5.8421617029866
"ENSOARG00000010258",1.17734791886603,7.50257570997675,8.57445460027533,5.20407324639359e-09,1.50783203727915e-06,5.84051169271345
"ENSOARG00000010231",3.37250071826904,4.91988019693309,8.3317747384721,8.18745375753038e-09,2.28751609804144e-06,5.76455301877933
"ENSOARG00000010283",1.62407088626203,9.8189782902899,9.11621737501856,9.34945850965307e-09,2.52209703175917e-06,5.74212713126038
"ENSOARG00000019212",1.47621966470182,8.494686533187,8.16704282488941,1.19804465247825e-08,3.12410110544577e-06,5.70000421577534
"ENSOARG00000012852",1.33731717834394,7.57062805884715,8.10484255861699,1.38453048211897e-08,3.49392966503765e-06,5.67529105178864
"ENSOARG00000010964",3.4477800481346,4.54572103893737,8.60679765450743,1.50790019057967e-08,3.68634474715773e-06,5.66066216522225
"ENSOARG00000007427",1.67851348773998,9.46134101823849,8.76630849223514,1.80137361835931e-08,4.27034721709845e-06,5.63006917282422
"ENSOARG00000006626",2.39088814517441,4.25054258210177,7.89727447640078,2.2520301659048e-08,5.18165646702155e-06,5.59143313639273
"ENSOARG00000018814",1.46471105695468,6.49241470301293,7.83529678356291,2.60696059735302e-08,5.82692935802647e-06,5.56597136180678
"ENSOARG00000002033",1.29669066231451,5.74899965383832,10.3839557456913,2.83072706857465e-08,6.15132718262765e-06,5.55159629856434
"ENSOARG00000002173",1.50226936611732,7.80698877530083,7.70614063783428,3.54232956612017e-08,7.4896335664211e-06,5.5122709862745
"ENSOARG00000016020",-4.8635047748558,6.06147984232881,-10.3555079109119,4.02770095700391e-08,8.29176436490568e-06,-5.48963284333164
"ENSOARG00000001535",1.74351517648453,7.75628171201867,9.09204297062495,4.31962958254287e-08,8.66473390364946e-06,5.47725972660889
"ENSOARG00000008299",0.856787003374346,8.77002095786641,7.80017977062082,5.71524331689477e-08,1.09203221350098e-05,5.42748885889343
"ENSOARG00000015414",2.03868864418867,7.59323255801126,8.83838333199992,5.72329295072737e-08,1.09203221350098e-05,5.42723756374704
"ENSOARG00000015254",-0.992744012548359,7.63160027223682,-8.83109011314074,6.04896434620808e-08,1.11991140016323e-05,-5.41734768003321
"ENSOARG00000011811",1.48212312466616,9.20040916563881,8.9376572140536,6.15571906008167e-08,1.11991140016323e-05,5.41421783251879
"ENSOARG00000002881",2.8366917579086,6.21260337033155,7.62502286209167,7.40025822329437e-08,1.31573227456436e-05,5.38117166216783
"ENSOARG00000020160",0.851809517474508,10.5931405432649,7.49989050666826,8.58016402026609e-08,1.49161384734537e-05,5.35448246583568
"ENSOARG00000018615",1.24518024742208,10.665973463697,7.53503138675645,1.78345633592004e-07,3.03303889476141e-05,5.22059869154265
"ENSOARG00000019219",1.00103065607758,8.47323932646685,8.37799552649173,1.86436425886474e-07,3.10317480789337e-05,5.21237675547967
"ENSOARG00000007866",0.83933615345648,10.9645751428814,7.77856984940609,2.03908252786014e-07,3.32327971155206e-05,5.19573893088733
"ENSOARG00000001279",-5.65854987742176,7.44070141989134,-9.41569776780102,2.08239458731374e-07,3.32460670541947e-05,-5.19182789093226
"ENSOARG00000014283",2.38022606462024,3.73816778037418,6.98191629523433,2.2241902788496e-07,3.47996811028808e-05,5.17955231853464
"ENSOARG00000017601",-0.937073383335022,10.1528798705006,-6.91082973586722,2.45232463032684e-07,3.71678355919352e-05,-5.1613063658962
"ENSOARG00000007152",-3.31239395204365,4.62896763246897,-8.99262427239478,2.47057068999186e-07,3.71678355919352e-05,-5.1599187269261
"ENSOARG00000000942",1.45217145185741,8.24311169990056,7.0099569120517,3.01203877135032e-07,4.37943144634982e-05,5.12269216158102
"ENSOARG00000000996",0.761271377041757,8.87003691043389,6.82670169599631,3.02300010357779e-07,4.37943144634982e-05,5.12200740872703
"ENSOARG00000007188",1.03890088269039,6.61967875414071,6.81691504151311,3.09764341853914e-07,4.40597535695122e-05,5.11740722635477
"ENSOARG00000026020",2.33531527484153,4.1796811371886,7.46571615429661,3.61016641972456e-07,5.04327355384022e-05,5.08844227109645
"ENSOARG00000001815",2.6543716054119,3.64442785945677,7.44730171349493,3.7117552556771e-07,5.09422129213368e-05,5.08317597216665
"ENSOARG00000020656",0.887768706619867,7.86979271403214,7.39410082108443,3.97893969433509e-07,5.36676641875576e-05,5.06996255905741
"ENSOARG00000000683",-0.447478697424713,11.6337871568623,-7.86060538775814,4.41883514582475e-07,5.85907582131983e-05,-5.04996824481226
"ENSOARG00000004611",-4.10514056949844,5.09487624969952,-7.91976280702546,5.34464718280177e-07,6.96852915184304e-05,-5.01350826040539
"ENSOARG00000002567",0.783124256151444,8.87306926594946,6.54618137503179,6.10897161644767e-07,7.83450573040494e-05,4.98773996820787
"ENSOARG00000000032",-1.14438091118791,10.7207808843639,-6.50226051768601,6.825753728207e-07,8.61255990576828e-05,-4.96625685603839
"ENSOARG00000013716",1.02417100498011,7.35149987401825,6.48168565814598,7.1904012222437e-07,8.86913023431713e-05,4.95614919128381
"ENSOARG00000017330",1.08343192194221,6.04891595018006,6.47810591449198,7.25583963947714e-07,8.86913023431713e-05,4.95438772792868
"ENSOARG00000015058",-1.70707178200081,6.8549442784174,-6.41664593721084,8.47875486526342e-07,0.000102045075863009,-4.92401219598946
"ENSOARG00000002427",-0.579709607338157,10.2574552048439,-6.36418010354167,9.68756005366816e-07,0.000114826942878555,-4.89788114270472
"ENSOARG00000009097",2.24424509075276,5.19437695749191,6.32955654773748,1.05798747396347e-06,0.000120663888694744,4.88053441704994
"ENSOARG00000016888",-0.883569144001486,8.95759187422357,-7.42690485902468,1.06777379284906e-06,0.000120663888694744,-4.87871841028216
"ENSOARG00000003243",1.24217714491144,7.62957544519596,6.32495109818732,1.07047006735689e-06,0.000120663888694744,4.87822088821778
"ENSOARG00000017961",1.22952379508574,6.9859525203031,6.891353042138,1.07969732949407e-06,0.000120663888694744,4.87652733374505
"ENSOARG00000005824",0.892023527754724,9.05706207468117,6.30175481615522,1.13565341777086e-06,0.000125129812496077,4.86654627566922
"ENSOARG00000007670",1.11170831761394,8.15467339461369,6.34561354205237,1.16592367144142e-06,0.00012525066423879,4.86134242916713
"ENSOARG00000016537",0.516057755903379,8.51511388044676,6.29048238981002,1.16877137791534e-06,0.00012525066423879,4.86085958147337
"ENSOARG00000020686",-1.72821948635077,7.16977459094118,-6.2689289082072,1.23485139265996e-06,0.00012966184240838,-4.84996198369601
"ENSOARG00000015167",1.42642931195207,6.14194500375092,6.26632639451301,1.24308298359051e-06,0.00012966184240838,4.84864396694834
"ENSOARG00000000450",2.66208007347385,8.84756234151649,6.25198796098708,1.28944412170324e-06,0.000132727912685321,4.84137402035495
"ENSOARG00000017342",1.43461700514852,8.26684143688546,6.24225914481786,1.32189692191443e-06,0.000134301293768007,4.83643316376897
"ENSOARG00000016922",1.24654042732397,7.16220922390429,6.23529562228672,1.34563353911491e-06,0.00013496014328841,4.83289265401365
"ENSOARG00000005141",-1.69001763295554,6.34255504534043,-7.42985057312783,1.43297830983832e-06,0.000140152098631289,-4.82036217252364
"ENSOARG00000007502",0.983401569285942,11.2687820854973,6.2106345653679,1.43323122721503e-06,0.000140152098631289,4.82032696694549
"ENSOARG00000014098",1.55631094522428,7.33043224123247,6.19009430104373,1.51059768514189e-06,0.000145893897418086,4.80982860452772
"ENSOARG00000016070",1.3362100989215,5.25884769868782,6.45742213576896,1.61394871615943e-06,0.000153974643981893,4.79658328301863
"ENSOARG00000020630",0.724141768788689,8.89448104700771,6.31142709901794,1.89959933775404e-06,0.00017904295926807,4.76382216503703
"ENSOARG00000005557",2.10850511118761,3.68876457194407,6.12231897836853,2.19073995188072e-06,0.000204025698137653,4.7349825053508
"ENSOARG00000017709",-0.855535658783058,8.16547095124002,-6.01191858564391,2.38748453134157e-06,0.000219732841043354,-4.71751018399733
"ENSOARG00000012438",2.46160605131315,4.75827741877849,6.01775644975564,2.47913425082286e-06,0.000225514735397526,4.70983827826524
"ENSOARG00000000095",-0.856627587287676,10.1619083776988,-5.98914295900066,2.53187892976003e-06,0.000227665389281756,-4.70554560724592
"ENSOARG00000018336",0.947475496649997,9.097166655179,7.11916999320089,2.74595335615605e-06,0.000244109012559191,4.68896127992189
"ENSOARG00000019924",1.96535385784636,5.51392569015848,5.90734814810129,3.12747194878241e-06,0.000274901270284549,4.66226560533804
"ENSOARG00000017248",0.626827484951058,8.30814873073938,6.13492570798011,3.20338682892354e-06,0.000278445501807432,4.65732875592844
"ENSOARG00000008115",0.988013927025971,11.1503552462701,5.83762829229523,3.74622809401553e-06,0.000322052114060258,4.62498649486485
"ENSOARG00000018383",1.8137172842756,5.8002164379788,6.2367402619315,3.84069380063735e-06,0.000326584213069413,4.61982200892247
"ENSOARG00000019463",0.753377953076917,11.5868717082048,5.81945113107194,3.92702041573951e-06,0.000330334201207852,4.6152078811383
"ENSOARG00000012553",0.853861723553953,6.5749443281888,5.889729671211,4.21993432414854e-06,0.000351197300189511,4.60024543745768
"ENSOARG00000022831",-2.9299013336639,8.38210277721021,-6.78597338261638,4.30969958938203e-06,0.000352888875634061,-4.59585905443563
"ENSOARG00000008209",-0.406754147575114,10.3049348620566,-7.07104641341348,4.33047834090117e-06,0.000352888875634061,-4.59485618364473
"ENSOARG00000001269",-2.27951156616456,3.61632009202143,-6.32769581024697,5.19798268989873e-06,0.000419214624567812,-4.55663422554565
"ENSOARG00000009363",1.35537304529056,6.00720858628485,5.87163843920351,5.49295122412165e-06,0.00043831734962272,4.54502201661827
"ENSOARG00000005384",2.0603144025164,4.69259148036016,5.68656011416607,5.5469024175699e-06,0.00043831734962272,4.54296287171186
"ENSOARG00000008585",2.22279447932926,3.67359908604403,6.40570563642476,5.88255400214139e-06,0.000460192199587521,4.53056719710841
"ENSOARG00000003782",1.96889861253373,7.05558416650988,5.65119351982279,6.08224346224686e-06,0.000471102877278784,4.52351003420132
"ENSOARG00000013005",-2.38782478189511,8.22526495733404,-6.96973950037136,6.30843289508041e-06,0.000483832064100138,-4.51577933506676
"ENSOARG00000004173",-2.29204772391829,4.59937178897606,-6.39689130744277,6.41724504097957e-06,0.000487399106364886,-4.51215438125101
"ENSOARG00000024494",-0.362354009370401,14.5091781926595,-6.23174839838149,6.58968143512437e-06,0.00049096128950201,-4.50652857639492
"ENSOARG00000000002",-1.44244025088572,9.98980396810189,-6.00737337137366,6.63308087083006e-06,0.00049096128950201,-4.50513484393491
"ENSOARG00000018460",0.653861455229205,8.25325536074324,5.61682946365171,6.65242192090158e-06,0.00049096128950201,4.50451653217874
"ENSOARG00000007970",2.42135175273118,3.36167606831983,5.60058493548068,6.94046352772932e-06,0.00050549246462639,4.49550620155374
"ENSOARG00000018871",1.32124004828839,7.57540509395862,5.59848820577968,6.97854866159403e-06,0.00050549246462639,4.49434172178257
"ENSOARG00000001809",0.896737162347907,7.43583376580306,5.61602698120337,7.26471150840271e-06,0.000519496712064018,4.48578163543263
"ENSOARG00000012085",0.642121725130936,9.63737844660245,6.34665019742837,7.3046961941764e-06,0.000519496712064018,4.48461132392463
"ENSOARG00000000417",2.64861723372291,4.73171997951071,5.70251585324674,7.39558330395847e-06,0.000521222055737542,4.48197377647699
"ENSOARG00000019089",0.367400589244209,9.5377705812765,5.56707613365802,7.57505777656579e-06,0.000529104258804234,4.47685523200039
"ENSOARG00000010609",-1.04813403277463,5.97645170579628,-6.39557609392448,7.85787173221408e-06,0.00054400115540806,-4.4690201814846
"ENSOARG00000017761",0.999402576329223,8.07276033992854,5.60743010040922,8.02914105381548e-06,0.000550982197052618,4.46440540760257
"ENSOARG00000010839",1.17499171817534,5.14657927058891,5.52988848857568,8.348196595845e-06,0.000567625577563067,4.45605411890823
"ENSOARG00000008119",-1.82531531953155,4.04870568467104,-6.27987429719776,8.41679240666186e-06,0.000567625577563067,-4.45429852384389
"ENSOARG00000017926",0.837006870286565,7.48080387196968,5.72082846468742,8.5540217662457e-06,0.000571949677584103,4.45082703805153
"ENSOARG00000010070",1.59929446220893,6.32506867515878,5.49883422600073,9.0545637842331e-06,0.000600286885458098,4.4386006555541
"ENSOARG00000017945",0.626554635825391,7.95664353027175,6.36738295017157,9.49330265937133e-06,0.000624084930287915,4.42840383988433
"ENSOARG00000008787",1.26426864106801,6.09060324115871,5.73505547759096,9.60056870738716e-06,0.000625877074982414,4.42597939827476
"ENSOARG00000009199",0.661245988166289,8.6793998673434,5.78149386903116,1.04812249796688e-05,0.000673008161266265,4.40699987251942
"ENSOARG00000006923",0.85804239637062,5.98334196514486,5.44242670280164,1.0495589374215e-05,0.000673008161266265,4.40670310218183
"ENSOARG00000012766",1.08455770118229,7.07714213005862,5.42950056588612,1.08571591099961e-05,0.000688965045030684,4.39935800225235
"ENSOARG00000002246",-1.52859613531692,3.85433624316679,-6.150386610209,1.09205759406628e-05,0.000688965045030684,-4.39809384746314
"ENSOARG00000010759",-0.891289564610543,8.25240467850089,-5.41830101433562,1.11805750682443e-05,0.000699725110071003,-4.39298323796451
"ENSOARG00000003575",0.850385592863121,6.85348210280961,5.43271875793756,1.19961711173494e-05,0.00074480989405575,4.37765742125812
"ENSOARG00000001244",2.39388732927313,4.66496540892876,5.37715932988989,1.24543140946611e-05,0.000767166135138064,4.36947930607805
"ENSOARG00000001187",-0.779338516728417,7.98523572197039,-5.93079524059548,1.28769075151481e-05,0.000786061060425889,-4.36218641829035
"ENSOARG00000017728",0.588785757998522,10.4284689441751,5.36193147057229,1.29620192758455e-05,0.000786061060425889,4.36074527517931
"ENSOARG00000020271",-2.16247572747784,4.25143096312459,-5.97895094462398,1.32423337542129e-05,0.0007905105827249,-4.35606190773201
"ENSOARG00000016937",0.769186322719593,9.10933265841366,5.81637923106056,1.32869504713609e-05,0.0007905105827249,4.35532521015132
"ENSOARG00000011997",1.4343817835933,5.24371752659467,5.35102152856801,1.33385398082177e-05,0.0007905105827249,4.35447631908475
"ENSOARG00000012172",1.04249100965234,6.76271226452194,5.27961049664406,1.60905010456301e-05,0.000946436012631313,4.31320470024128
"ENSOARG00000016486",-0.682441257848762,10.0839165519821,-5.26271966560851,1.68210461418237e-05,0.000982022716175274,-4.30338199139215
"ENSOARG00000017133",1.97015841495679,5.06521978664779,5.25184032634942,1.73091751528036e-05,0.00100303464607691,4.29704284159335
"ENSOARG00000002131",0.78503228893739,7.17057537743681,5.24345126124136,1.76952863004162e-05,0.00101786929947174,4.29214808885568
"ENSOARG00000007120",0.818982549182403,6.90320737912887,5.30075035875719,1.79936238182082e-05,0.00102747532211564,4.28843524711789
"ENSOARG00000015718",-0.683672375005142,11.9998605279987,-5.21503361714278,1.90688011862335e-05,0.00108097993970946,-4.27552428566455
"ENSOARG00000004534",1.63719398675128,4.39284609746693,5.15462076231764,2.2355756022654e-05,0.00125478891286626,4.23996206854971
"ENSOARG00000009779",-1.27462633783452,7.50598961187544,-5.15292806527801,2.24556369425126e-05,0.00125478891286626,-4.23896129181796
"ENSOARG00000020422",-2.81906813889324,5.17463339428545,-5.66326284388928,2.34537046595704e-05,0.00129745915039371,-4.22918727937714
"ENSOARG00000006142",0.825475605686817,8.69684135504062,5.38250356492507,2.35509650205684e-05,0.00129745915039371,4.22825608270038
"ENSOARG00000008178",0.955414809491411,10.6616165095035,5.18522828951248,2.38414910450155e-05,0.00129746845158564,4.22549614134354
"ENSOARG00000001588",1.30654888930092,8.68732584528581,5.13733146011939,2.40132749889442e-05,0.00129746845158564,4.22387924325209
"ENSOARG00000006095",-1.43657582203231,2.71635737388737,-5.60265406443743,2.40486930180133e-05,0.00129746845158564,-4.22354724365211
"ENSOARG00000008857",1.37316573529107,4.25441646775609,5.10280938506468,2.56252570417641e-05,0.00137305743724466,4.20922107138002
"ENSOARG00000015169",0.791850630235844,9.53323063270661,5.35687745602905,2.59510457890744e-05,0.00138105463406754,4.20636545887835
"ENSOARG00000000483",1.90755962014936,4.00726289836414,5.11284727920818,2.70508136968907e-05,0.00141715188761794,4.19697135078921
"ENSOARG00000002536",0.837849558154289,6.40991537100912,5.62442114257645,2.71239895491063e-05,0.00141715188761794,4.19635924745835
"ENSOARG00000015595",-0.499396319852282,10.5256991541406,-5.08056165138701,2.71727960044345e-05,0.00141715188761794,-4.19595186222199
"ENSOARG00000014731",1.91617603323582,5.11635197175375,5.06479730335345,2.83258616550171e-05,0.00146750473991522,4.18652430296782
"ENSOARG00000001918",-1.55421462741863,5.11485337105433,-5.69447443832351,2.85736319220299e-05,0.00147053282137735,-4.18454621091735
"ENSOARG00000016662",-0.933635946296357,7.64588981697714,-5.90668579903016,2.87687607899802e-05,0.00147053282137735,-4.18299982940438
"ENSOARG00000002629",-2.03519476880408,3.52555136529244,-5.67226340282968,2.91204300185439e-05,0.00147053282137735,-4.18023788553732
"ENSOARG00000017813",1.39259818586562,5.87916133695473,5.06356048703728,2.91370577831458e-05,0.00147053282137735,4.18010808057802
"ENSOARG00000007603",0.948481627588903,8.7500143571395,5.05166052829094,2.93241876690358e-05,0.00147053282137735,4.17865208308632
"ENSOARG00000015989",0.873767440063015,7.73030540663372,5.03933022135384,3.02933479327883e-05,0.00150945771260002,4.17124985483513
"ENSOARG00000014629",-2.0669216922101,3.67981133434046,-5.33365731899088,3.10751818713822e-05,0.00153633131842002,-4.16544060692906
"ENSOARG00000014804",0.988186300341984,5.79612013206023,5.03703401723026,3.12254479903852e-05,0.00153633131842002,4.1643400201419
"ENSOARG00000003683",0.61399092060883,6.42658167753865,5.01427097222965,3.23632227779151e-05,0.00157682952537098,4.15616634722984
"ENSOARG00000001138",1.60352125085768,5.72052641458466,5.01679280010909,3.24651689109499e-05,0.00157682952537098,4.15544735856762
"ENSOARG00000008771",1.16170308792076,7.02660050617579,5.01088882005685,3.26532510686564e-05,0.00157682952537098,4.15412649506343
"ENSOARG00000009740",1.70200911038808,5.78122382383857,5.01486574532994,3.33845289143423e-05,0.00160225257482761,4.14905864171752
"ENSOARG00000007070",0.789773448554153,7.0108109859265,5.00003979644978,3.36013020833648e-05,0.00160282308657416,4.14757663002256
"ENSOARG00000009623",0.789709358083715,7.38506814603321,5.08872785409563,3.44202755219713e-05,0.00162348755873906,4.14205834067597
"ENSOARG00000013179",0.781198299949237,6.12068095089021,5.05220189700414,3.44495634348311e-05,0.00162348755873906,4.14186331510202
"ENSOARG00000010492",1.00718674249842,7.40514607023639,5.084953204165,3.55329652164477e-05,0.00166451728675611,4.13475749247928
"ENSOARG00000012519",0.898996875395837,5.39290330136854,5.35580492946373,3.61992077248423e-05,0.0016744193789367,4.13048921556137
"ENSOARG00000007779",1.57453269264128,4.41307647271295,5.43512932046604,3.63738706761545e-05,0.0016744193789367,4.12938258113402
"ENSOARG00000001511",1.61282536297414,5.24668311248864,4.98084031838698,3.63864622803578e-05,0.0016744193789367,4.12930299799373
"ENSOARG00000015605",0.835964741555613,8.01205005613964,5.70433618071633,3.93784524629519e-05,0.00180150662934311,4.11109652393707
"ENSOARG00000015545",1.62360970058114,7.27049470413572,4.94249660439402,4.09804657760164e-05,0.00186389641724288,4.10188121134465
"ENSOARG00000005496",1.21114774137375,5.06790333946784,4.91523044102692,4.20299745631286e-05,0.00189211470994314,4.09602765458717
"ENSOARG00000007567",-1.88422952216966,3.52627513012767,-5.22814883246262,4.23193142958553e-05,0.00189211470994314,-4.09443826952999
"ENSOARG00000021063",1.68535637379656,7.75087391656032,4.91256746370276,4.23264827099642e-05,0.00189211470994314,4.0943990234116
"ENSOARG00000002470",0.962309863481679,6.89008455991251,4.89012899359982,4.49096090405307e-05,0.00199618108820495,4.08065169392733
"ENSOARG00000017348",0.580051761749052,7.90293154907676,4.87774513527441,4.64022895136555e-05,0.00204674119734438,4.07304582778321
"ENSOARG00000005835",1.75370267515389,3.16900310731583,4.87637582248518,4.6570360875278e-05,0.00204674119734438,4.07220401205231
"ENSOARG00000016359",-1.71928516917832,3.56764509645201,-5.00849058170915,4.7326246682559e-05,0.00206739525828315,-4.06845328523286
"ENSOARG00000004981",0.755078007241458,8.0193242391254,4.91500155987836,4.75688542107846e-05,0.00206739525828315,4.06726149476083
"ENSOARG00000005050",-0.992472343572559,8.40663661018936,-4.86397976435826,4.81198894541321e-05,0.0020797894762413,-4.06457584629186
"ENSOARG00000009732",-0.877443811669473,8.31255827192183,-5.49638065344332,4.85492628349306e-05,0.00208681803932781,-4.0625032919562
"ENSOARG00000012139",0.944628002513227,7.01327202551668,4.87954505345633,5.13345225742064e-05,0.00219448071091812,4.04946651244819
"ENSOARG00000004843",-1.81324995931954,4.22526595869994,-5.18392380055038,5.18321179533516e-05,0.00220371010189712,-4.04720827952348
"ENSOARG00000003740",-2.36238202704815,5.17175140892449,-4.82986034788842,5.2656755931608e-05,0.00222666919812416,-4.04351068240012
"ENSOARG00000002847",-1.67060829055233,5.39400195792188,-4.82776014454041,5.29496185587676e-05,0.00222701540852279,-4.04221070788029
"ENSOARG00000010144",-0.999048756054798,8.53643313967429,-4.82126018532976,5.38663769582146e-05,0.0022534581120006,-4.03818494808938
"ENSOARG00000005079",1.03296535015238,7.01233461027095,4.81474207546417,5.48016501586683e-05,0.00228038994250671,4.03414423422506
"ENSOARG00000000432",1.95058714657806,9.25473201670484,4.80080689875777,5.68560625881865e-05,0.00235335966998615,4.02549303840816
"ENSOARG00000005871",0.397961787674288,10.1297814352354,4.79266771113757,5.8091464156942e-05,0.00238905621916113,4.0204322105275
"ENSOARG00000018978",1.32761475890721,5.54169576337887,4.79112098838004,5.83292519314553e-05,0.00238905621916113,4.01946982305325
"ENSOARG00000020485",0.926734699543131,5.45371912886714,5.22263875206306,6.05687700619897e-05,0.00246786191768201,4.01058390824913
"ENSOARG00000011129",0.648400943358436,9.70903031973944,4.83565107744752,6.33099482851787e-05,0.00256618510588058,4.00012158424293
"ENSOARG00000007622",0.856611886789063,9.32758497022284,4.75694937629838,6.38383668413666e-05,0.00257426568969078,3.99815417228717
"ENSOARG00000014710",1.38604656042108,6.89992703882247,4.80583110575896,7.02159988075476e-05,0.00281692183934074,3.97555267741949
"ENSOARG00000007238",-0.92376467019294,7.54952491199576,-5.07654830268907,7.1657537928465e-05,0.0028575696866017,-3.97071406773112
"ENSOARG00000018811",-1.23122711811049,7.12505229605086,-4.71160725198389,7.19597632954794e-05,0.0028575696866017,-3.96971131637935
"ENSOARG00000002680",1.14831560486141,5.46442191397123,5.05424053011401,7.27173141525101e-05,0.00287306842734892,3.96721524500855
"ENSOARG00000005626",-1.07863520736766,7.20465465261987,-4.69009047269763,7.61673036487005e-05,0.00299425535901399,-3.95615013231741
"ENSOARG00000004536",1.88908812260639,5.96805200007858,4.77579241797477,7.74789220292493e-05,0.00303058803517409,3.95206736230933
"ENSOARG00000015533",1.93027535937042,3.78504521610252,4.81502155126431,8.08085044643919e-05,0.00314509915634298,3.94198953131098
"ENSOARG00000002410",1.00474095732749,7.53953261928205,4.66404534406202,8.15904640262268e-05,0.00315981287166917,3.93967971188714
"ENSOARG00000015316",-0.659515609288272,8.60297079338156,-5.12087177258219,8.24178426585757e-05,0.00317613193654206,-3.93725840136075
"ENSOARG00000011526",0.549985006229254,9.07120649944256,4.64733869262168,8.52704621311001e-05,0.00326995502574312,3.92908284286123
"ENSOARG00000007178",1.71031125560416,5.44424065264773,4.63270690177511,8.86292867088463e-05,0.00338218004840636,3.9197814963774
"ENSOARG00000017877",-1.49494984843368,6.16739308037176,-5.19099671672032,8.9311300962185e-05,0.00338548298786412,-3.91793359327669
"ENSOARG00000001479",0.637699439742353,7.19146533848652,4.92496500179715,8.95813598987437e-05,0.00338548298786412,3.91720555642859
"ENSOARG00000017888",-2.07295621720441,3.42217827929527,-4.9949745853965,9.04625411981624e-05,0.00339847174955681,-3.91484436436596
"ENSOARG00000005008",-1.51744710058831,2.93025399384796,-4.72254059904101,9.07938892569823e-05,0.00339847174955681,-3.9139621091988
"ENSOARG00000002143",1.65068136735894,6.62679164482488,4.59957352414145,9.67313921574806e-05,0.00360347467070462,3.89864769650494
"ENSOARG00000006519",0.779557675649218,6.99116180582399,4.5942180457136,9.81086374600312e-05,0.00362188080820181,3.89522247542783
"ENSOARG00000010657",0.677313673658618,7.52905365089093,4.87916430447239,9.8151442073218e-05,0.00362188080820181,3.89511674897737
"ENSOARG00000005668",1.2400044895899,6.79060776864132,4.81598808496318,9.90037153335212e-05,0.00363617870917435,3.89302066474651
