"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000020808",1.57478424550976,7.29803330360761,8.93807432802403,8.23602292386245e-09,9.13295966694063e-07,5.76355534270436
"ENSOARG00000002605",2.15971617357317,2.94904754911769,8.30880461701666,8.63192951635604e-09,9.4426310047165e-07,5.75562993856165
"ENSOARG00000002811",1.22961090990028,7.0683031367927,9.36757345826932,9.33464087606657e-09,1.00751890522345e-06,5.74239563948298
"ENSOARG00000024776",2.91158461526166,2.82556652738589,8.80244060992078,9.73727220846084e-09,1.02963584271792e-06,5.73524285336401
"ENSOARG00000014283",2.61046361154058,4.23585808107181,8.34619270115801,9.79394192579122e-09,1.02963584271792e-06,5.73425926807331
"ENSOARG00000017138",1.29206724572273,7.274652075216,8.185731630954,1.14719841426708e-08,1.18319651180946e-06,5.70739277905949
"ENSOARG00000008243",2.51432481206891,3.30879571554053,8.53037552652135,1.15469455754104e-08,1.18319651180946e-06,5.70628373427216
"ENSOARG00000002441",1.51496405263646,7.12721548373129,9.93540493902563,1.23700857642015e-08,1.25169805326514e-06,5.69454569032276
"ENSOARG00000007152",-2.95725965939421,4.3625378944497,-9.26700195815397,1.37412281434196e-08,1.37327459038249e-06,-5.67658252095824
"ENSOARG00000005681",-1.33775764977826,10.2942034980143,-8.02049072463633,1.68601789767378e-08,1.664428644106e-06,-5.64147268620739
"ENSOARG00000017744",-1.59513005227693,11.2641722320019,-8.00273268096635,1.75762579593611e-08,1.71421455639793e-06,-5.63430807276657
"ENSOARG00000000462",1.30308448270554,7.3209389024944,7.9937286439592,1.79511633540424e-08,1.72993651608301e-06,5.63066929925572
"ENSOARG00000000904",2.64509980918744,4.46165071408048,7.97748678671347,1.93867334624881e-08,1.84630126328049e-06,5.61738659350937
"ENSOARG00000015432",2.49187277120313,4.36924831546229,7.89805994479098,2.43937617516703e-08,2.2788265516076e-06,5.57754434056464
"ENSOARG00000007603",1.28771072900642,8.98961558780807,7.86171625029341,2.44914033341398e-08,2.2788265516076e-06,5.57684917816458
"ENSOARG00000011932",-1.04784451111629,11.1284024996441,-8.62711827409254,2.64198644671364e-08,2.43032730524397e-06,-5.56364400671545
"ENSOARG00000002990",2.64418418220937,6.41463878992511,8.70075571438987,2.95828731424722e-08,2.69071188863272e-06,5.54388762533959
"ENSOARG00000018045",-0.85932177093753,8.97921490547905,-9.30710570380609,3.10924483896729e-08,2.79659299682669e-06,-5.53517120869067
"ENSOARG00000007328",-0.904320373891868,11.2976874550925,-7.70759832876085,3.53005020972685e-08,3.14019301623504e-06,-5.51288194817085
"ENSOARG00000004920",-1.27512537964751,10.9005217219505,-9.24739142186672,3.6839555429882e-08,3.24148044787929e-06,-5.50536912462599
"ENSOARG00000011291",-1.90200852089225,7.03723093901449,-7.67443666412453,3.82048536815153e-08,3.32546548980502e-06,-5.49895503361221
"ENSOARG00000015467",3.01246756514848,3.54064039145784,7.6317283188896,4.23089875135885e-08,3.64352397789892e-06,5.48093250651628
"ENSOARG00000007502",1.44559204946512,11.3617654735313,8.29913611585667,4.62220999655675e-08,3.93860946548704e-06,5.46526299072364
"ENSOARG00000016020",-4.65393190663251,5.42115721981377,-8.73248768767804,4.78903838866524e-08,4.03825684960887e-06,-5.45897030561143
"ENSOARG00000014648",2.68885301516385,3.46277661339352,7.54730057997464,5.18007109432164e-08,4.32295623799316e-06,5.44501606268833
"ENSOARG00000006928",-0.828846430521756,9.43896933855289,-7.5335694900495,5.35389320648016e-08,4.42242505167928e-06,-5.43913813988797
"ENSOARG00000001279",-6.20909377637432,6.69766448573706,-9.99915503097893,5.49517877669796e-08,4.49328001993636e-06,-5.43449516282098
"ENSOARG00000018617",-0.746293060967255,11.2903528711065,-7.50870778117304,5.68394353291542e-08,4.60115228989503e-06,-5.42846925262565
"ENSOARG00000004611",-3.79550172563399,4.72289373636362,-8.98416491784268,6.0109731261915e-08,4.81770568876438e-06,-5.41847443783972
"ENSOARG00000017761",1.22045562769927,8.09552765888813,8.08942904273339,6.16610569067775e-08,4.86889174287749e-06,5.41391612867846
"ENSOARG00000009343",1.01674097983562,11.0088709030007,7.47297462007278,6.1951309390535e-08,4.86889174287749e-06,5.41307562616208
"ENSOARG00000006118",-0.966206924661106,11.1440620981007,-8.60456465984058,6.29607997605451e-08,4.90065071213089e-06,-5.4101818010034
"ENSOARG00000015297",2.68027250277356,4.91025701735946,7.57488418930445,6.95291230656452e-08,5.32720805598782e-06,5.39238364111311
"ENSOARG00000014536",-1.33319929418298,12.373989104801,-9.2128975797382,6.97571406960728e-08,5.32720805598782e-06,-5.3917954698146
"ENSOARG00000005399",1.04356504347769,6.33152160076705,8.06802285441151,8.30310969162669e-08,6.28165167791758e-06,5.36041476250165
"ENSOARG00000019902",1.52646295116804,5.92015890450296,7.33607113419603,8.62971169800971e-08,6.46828853661006e-06,5.35344113636361
"ENSOARG00000007591",2.05892070692699,5.86871276870115,7.48721876344609,8.73695311963251e-08,6.48859041315827e-06,5.35120695745946
"ENSOARG00000002625",2.41873869238977,3.95627580269894,7.3188882010219,8.99779024154545e-08,6.6215556368464e-06,5.34588182439678
"ENSOARG00000010135",1.45699797548994,6.24830756956524,7.34874185515062,9.29965688574204e-08,6.78204707117854e-06,5.33990252552856
"ENSOARG00000002291",2.4810806145053,4.87989467603119,8.69726108143395,9.4085758059219e-08,6.8002161740123e-06,5.33779112399068
"ENSOARG00000007307",-3.2084732748602,4.39859186606109,-8.66559485018778,9.63892887930518e-08,6.90505568831641e-06,-5.33340257489902
"ENSOARG00000017638",-0.647810554249019,9.22796986663223,-10.2591277795234,9.82715962609189e-08,6.97814536607139e-06,-5.32989124626051
"ENSOARG00000011540",-1.06576330728453,10.0534072339514,-8.05984523330108,9.9993728841244e-08,7.038688999738e-06,-5.32673528242504
"ENSOARG00000013903",0.801782039592296,9.40999160191004,7.25716006837631,1.04576357319176e-07,7.2978070042994e-06,5.31858674819817
"ENSOARG00000000269",2.59068957739047,3.90372857641931,7.25147654228596,1.06036677365049e-07,7.33646925871858e-06,5.31606260912208
"ENSOARG00000015072",4.01097565322955,4.18552268940689,7.50450349572456,1.10412007974167e-07,7.56711151412103e-06,5.30869650020578
"ENSOARG00000006638",-2.30359585083698,4.05142883674832,-7.22970339639549,1.11826420336833e-07,7.56711151412103e-06,-5.30637559266132
"ENSOARG00000005489",1.92092784626184,3.48427183970066,7.35363767475981,1.12174599344598e-07,7.56711151412103e-06,5.30580862407444
"ENSOARG00000012645",-0.832694806133616,11.352336643775,-8.43254211378803,1.20551789085445e-07,8.06501431939404e-06,-5.29265716417773
"ENSOARG00000022544",-1.77328966643593,8.73314323903829,-8.51644995418557,1.32623133270417e-07,8.75078141086409e-06,-5.27518375141083
"ENSOARG00000013880",1.30225982860683,5.60595627715802,7.41199023089635,1.32964312975452e-07,8.75078141086409e-06,5.27471257670715
"ENSOARG00000002718",3.64820459981932,3.410145802024,7.31212288661124,1.34345290708254e-07,8.77036393776868e-06,5.27281729623397
"ENSOARG00000000896",2.25303063529929,3.00076371185007,7.126964589996,1.438247882172e-07,9.31409328494588e-06,5.2602945940232
"ENSOARG00000018516",1.28919053100267,6.68315403515667,7.09431483853745,1.55841650171397e-07,1.00122076042656e-05,5.24552059404937
"ENSOARG00000000875",1.64069858429453,6.04103885206058,7.22626487099315,1.59540516140809e-07,1.01691376233059e-05,5.2411944121886
"ENSOARG00000010414",-0.747117881868497,9.65135334415317,-8.58278207435625,1.65748909227728e-07,1.04181927518331e-05,-5.23414655078537
"ENSOARG00000014804",1.43920781462431,6.28028858475934,7.19726652544798,1.66237762130246e-07,1.04181927518331e-05,5.23360248871256
"ENSOARG00000011109",-1.06093771658195,10.0272886312281,-8.08483514111067,1.67308839745312e-07,1.04181927518331e-05,-5.23241583546199
"ENSOARG00000000683",-0.694637000472042,11.5862027328405,-7.47778081571666,1.70825721779637e-07,1.04791143708759e-05,-5.22857046988677
"ENSOARG00000013748",2.70971229714589,5.47285990572412,7.42565886289317,1.70876231866042e-07,1.04791143708759e-05,5.22851580150571
"ENSOARG00000010156",-1.22042630237875,7.10160429577758,-7.04678602017444,1.75192760786103e-07,1.06630481095001e-05,-5.22390069311934
"ENSOARG00000013126",-1.28409704460318,10.8997458732737,-8.34710512165541,1.80067561370397e-07,1.0877962009652e-05,-5.21881906739481
"ENSOARG00000001370",1.40977217199536,8.35848779128279,8.11881710263199,1.82439916698182e-07,1.09396379679391e-05,5.21639398242216
"ENSOARG00000020447",1.02344511708603,8.61726685024752,7.01651031367652,1.88781122755878e-07,1.12366410934473e-05,5.21005847536311
"ENSOARG00000016027",1.36043119835007,7.43890791585637,7.20463877272895,2.04573219473035e-07,1.20877387710527e-05,5.19513328497155
"ENSOARG00000006456",-0.954939779716666,8.87214751715606,-7.66502613303162,2.07986486676267e-07,1.22003667365535e-05,-5.19205415110653
"ENSOARG00000013480",1.36938816078573,6.80553886964571,6.96087131537702,2.16623089824481e-07,1.26155677131595e-05,5.18447595449555
"ENSOARG00000014000",2.50783635539881,3.47097394481965,6.95628695019145,2.19096139864603e-07,1.26684518014569e-05,5.18235971978889
"ENSOARG00000026020",2.47705825671444,4.44799603919443,7.04421520815589,2.22551349289015e-07,1.27457318660722e-05,5.17944136534565
"ENSOARG00000015078",2.65871392854409,3.44943613380691,6.94810496128195,2.23581707842155e-07,1.27457318660722e-05,5.17857957084802
"ENSOARG00000007288",-1.03325090557711,10.9923429500208,-7.370689006023,2.30037105919196e-07,1.30220305763349e-05,-5.17326604506429
"ENSOARG00000018713",1.90823762702078,5.04360669268036,7.03005795754077,2.36872914431561e-07,1.3315876682802e-05,5.16779420835335
"ENSOARG00000019548",1.09101190259792,7.85477665082344,7.20114188123721,2.39692452801928e-07,1.33814510719421e-05,5.16558158106645
"ENSOARG00000011383",2.35108113114989,2.94470604983622,6.89904982548073,2.52510053962294e-07,1.39791469909663e-05,5.15582989303887
"ENSOARG00000001311",1.54494526239786,5.59682925121471,7.32710091029515,2.53852329545652e-07,1.39791469909663e-05,5.1548364948669
"ENSOARG00000018814",1.4418187133209,6.54405850596935,6.91047468278741,2.6343607106501e-07,1.44088851031841e-05,5.14788773430318
"ENSOARG00000014710",2.1459538543575,7.41753139118988,7.16964514039573,2.70141829489021e-07,1.46764973806284e-05,5.14316939968146
"ENSOARG00000006104",2.12936367169295,3.46533904453852,6.8594380914006,2.7863718072674e-07,1.50371198532197e-05,5.13735170937375
"ENSOARG00000020672",1.19889694838284,8.54623019903173,7.28319760459665,2.84563709337267e-07,1.52049553518178e-05,5.13339374673069
"ENSOARG00000014949",-0.939076490570271,11.7613716208463,-6.84965526344596,2.85503794129254e-07,1.52049553518178e-05,-5.13277324800005
"ENSOARG00000006653",1.04272473801039,6.55306496430279,6.84106368521331,2.91676393609648e-07,1.54321595181052e-05,5.12874740426038
"ENSOARG00000010592",-0.890475847874849,11.1182127028689,-7.8432551088452,3.0134360644061e-07,1.5840107104784e-05,-5.12260473919532
"ENSOARG00000001949",1.29488974459352,6.22712453128811,6.79856676142412,3.24268696991327e-07,1.68490835421616e-05,5.10876655475689
"ENSOARG00000012610",-1.45389665539513,7.815627181915,-6.79803243365422,3.24701301121334e-07,1.68490835421616e-05,-5.10851461044216
"ENSOARG00000012768",2.04723827206689,6.54094169418185,7.00188722579322,3.34207229579249e-07,1.72080657732061e-05,5.10305872941766
"ENSOARG00000015142",-0.775154882916752,8.7115809645712,-6.78330911115727,3.36855793603409e-07,1.72080657732061e-05,-5.10156527778231
"ENSOARG00000014413",1.14064680272369,8.84529228335256,6.95106194198333,3.388837532586e-07,1.72080657732061e-05,5.10042941037628
"ENSOARG00000015153",3.3853123397649,4.32159776393238,7.06123207947443,3.40122362410498e-07,1.72080657732061e-05,5.09973888423546
"ENSOARG00000000095",-0.662290143069792,10.3883742089557,-7.54475425570508,3.45246799380242e-07,1.73137085353007e-05,-5.09690756445614
"ENSOARG00000007011",1.20388069234764,7.47533310258711,6.90021994636465,3.4648805221973e-07,1.73137085353007e-05,5.09622786002771
"ENSOARG00000012852",1.23484074428111,7.7460447839454,6.72857860006826,3.8624866007248e-07,1.91821037011455e-05,5.0756130326973
"ENSOARG00000013102",-1.05445838293506,10.4847842859066,-7.82465981793792,4.00505770688747e-07,1.97688671568622e-05,-5.06871720144344
"ENSOARG00000005542",-0.984344095442486,11.1028327104239,-7.4736646113079,4.08045368727745e-07,1.99403941690915e-05,-5.0651656504623
"ENSOARG00000008365",-0.975183106513166,11.4381552952242,-8.22614492818954,4.08907403591006e-07,1.99403941690915e-05,-5.06476362728592
"ENSOARG00000013952",1.4607602000531,6.37027008251737,6.68849158843596,4.2705678493229e-07,2.07007465510592e-05,5.05648395366877
"ENSOARG00000006187",1.6966859604105,4.81822954400617,6.77714665701497,4.43278554223285e-07,2.13591660502231e-05,5.04936608205752
"ENSOARG00000019924",1.88791573802096,6.1420714881937,8.19065197060417,4.57944142371076e-07,2.19265898336115e-05,5.04314408868819
"ENSOARG00000015476",1.84380199844761,6.85751762392328,6.65837815312196,4.60579065001371e-07,2.19265898336115e-05,5.04204660795411
"ENSOARG00000010912",0.905299943367467,9.16291214460477,6.65613526004748,4.6318058820847e-07,2.19265898336115e-05,5.04096896402211
"ENSOARG00000001375",-1.12758591468693,8.48148625431249,-7.81344364051108,4.6916604479558e-07,2.20808089105827e-05,-5.03851157778631
"ENSOARG00000015809",1.10885390455631,5.62874025214268,6.88947779242054,4.97914616786729e-07,2.32983746987779e-05,5.02711467972302
"ENSOARG00000006643",1.22385455438693,6.6262863281448,6.72073479362594,5.31725499939937e-07,2.47374593219183e-05,5.01449639346185
"ENSOARG00000002619",2.48725683458896,2.86860515048789,6.59845688563125,5.35476053971446e-07,2.47695923251363e-05,5.01314466963176
"ENSOARG00000020579",1.02200485280961,7.23269087176728,6.57654917205796,5.65857841914889e-07,2.60262456267104e-05,5.00251974525581
"ENSOARG00000003689",-1.24528273698676,10.3453087598504,-7.05322799143668,5.88721363808199e-07,2.6924855593375e-05,-4.99488074113889
"ENSOARG00000020416",1.80081599100739,6.17924566843255,6.67067975992659,5.95613125222813e-07,2.70657050798818e-05,4.99263416082259
"ENSOARG00000002952",2.12394420834075,4.82890024277754,6.5543148131074,5.98488104916472e-07,2.70657050798818e-05,4.99170437169621
"ENSOARG00000020027",-1.05777358695953,8.50982796802433,-6.49599815787971,6.93470558465687e-07,3.11869120598874e-05,-4.9631833609715
"ENSOARG00000022831",-3.08069480828243,7.895282013127,-6.47486746511156,7.31556074554629e-07,3.27179360415454e-05,-4.95279346962851
"ENSOARG00000009949",2.18015537554409,5.26685789853091,6.62227014935721,7.36707547279779e-07,3.27672944792847e-05,4.95142832173526
"ENSOARG00000025316",2.47208585563787,3.93498831457467,6.46975130010762,7.41092959974611e-07,3.27822268360354e-05,4.95027340832874
"ENSOARG00000016963",-0.987317757647441,9.67310675511765,-6.90946354955214,7.5498116507075e-07,3.32150681046072e-05,-4.94665886153739
"ENSOARG00000015382",1.01857236986448,8.84832533704413,6.77314500119676,7.61312353327224e-07,3.33125594604534e-05,4.94503231279972
"ENSOARG00000002094",-0.948663920780183,7.55305721138624,-7.36803267365198,8.17886213545033e-07,3.55718542507548e-05,-4.93105041299977
"ENSOARG00000011805",-0.942325348112674,12.3951823137326,-6.87964313936339,8.21734001839548e-07,3.55718542507548e-05,-4.93013360090245
"ENSOARG00000006315",0.656696278824285,9.91967210118868,7.03684589711008,8.348261578189e-07,3.58531901235651e-05,4.92704480735148
"ENSOARG00000000450",1.94714025783211,10.0676525217856,6.46861152041782,8.37091159154269e-07,3.58531901235651e-05,4.92651517045029
"ENSOARG00000011811",2.00511300275585,9.39086041854261,7.39425328092097,8.79914352691748e-07,3.74889825528405e-05,4.91675305031003
"ENSOARG00000006492",-0.697267035260912,8.85300224658794,-6.94995770290542,9.82541184251227e-07,4.16422559503334e-05,-4.89510327007892
"ENSOARG00000000417",2.77017546267275,6.03742647350877,6.39238027730115,9.87927515373743e-07,4.16524647757836e-05,4.89402804432194
"ENSOARG00000011127",-1.49948581628947,8.21857816008134,-7.08986611647374,1.0044554033238e-06,4.21298781860421e-05,-4.89076360444267
"ENSOARG00000016184",1.65694553640381,7.06574011087789,6.47126685509413,1.03523363126944e-06,4.31969909542583e-05,4.88482003954316
"ENSOARG00000019212",0.867318033027304,8.40070075583585,6.76922951528007,1.04963338794411e-06,4.35732424379876e-05,4.88209748722168
"ENSOARG00000015169",1.79547834099864,10.1697409787643,6.8917149820605,1.07417473994927e-06,4.43645128565782e-05,4.87753925785451
"ENSOARG00000001693",-1.82141591611076,8.01767351466143,-6.31660634894072,1.09347007373753e-06,4.49321839944434e-05,-4.87402524498091
"ENSOARG00000018177",0.919865640539783,9.20416569311727,6.31137914313205,1.10813250597266e-06,4.53047102820641e-05,4.87139463981545
"ENSOARG00000012870",1.70813185838069,5.15282558300579,6.4127164816928,1.11504317250242e-06,4.53581632231511e-05,4.87016638188283
"ENSOARG00000013169",-0.963304044619118,12.2301672236049,-6.9328637359666,1.1234121751861e-06,4.54701077906573e-05,-4.86868869826866
"ENSOARG00000011997",1.52624793161388,5.75531450719802,6.51408434642979,1.16502289288006e-06,4.69197030739508e-05,4.86149539845341
"ENSOARG00000004778",1.24305037869455,5.94547029510131,6.4306701646608,1.1863207785375e-06,4.75409242686189e-05,4.85790871297875
"ENSOARG00000016489",-1.12379128997486,10.9410762392239,-6.81912906259091,1.26525083419196e-06,5.04542142994281e-05,-4.84513583674715
"ENSOARG00000002035",2.50908468563122,3.10720825479931,6.42009394901053,1.30177516773832e-06,5.16562254060868e-05,4.83948270796163
"ENSOARG00000019357",-1.55356912610339,6.66648287632239,-6.22664211008525,1.37573484756617e-06,5.4324749224625e-05,-4.82848819966052
"ENSOARG00000003994",1.06485904047914,8.15845338498289,6.74896012023747,1.3849441559077e-06,5.4422926903266e-05,4.8271591891161
"ENSOARG00000014866",1.02297031283401,7.80868099220883,7.24367745574298,1.40488417200054e-06,5.49397940692966e-05,4.8243104963333
"ENSOARG00000007306",-1.22865917739571,10.2849750808908,-7.84751760972567,1.59776739901117e-06,6.21823418028626e-05,-4.7986022430229
