"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000007603",1.95429909776686,9.30952980060989,13.6508213482245,3.75174969543983e-13,1.62244415579296e-10,7.26422791555714
"ENSOARG00000000942",3.07753502957938,8.82450886656043,13.5540338560125,6.00509441982489e-13,2.40690846677352e-10,7.20036646166257
"ENSOARG00000014800",3.24716202920229,8.48316983020648,12.0739451176123,6.1223246929145e-13,2.40690846677352e-10,7.19772994634146
"ENSOARG00000006142",2.24577274900584,9.54418862784398,12.0018013583578,6.650308252062e-13,2.50080504661236e-10,7.18643879186093
"ENSOARG00000005289",3.47541123879719,3.22617255839973,11.6210049316705,1.17923588948002e-12,4.24967133671362e-10,7.10778086854601
"ENSOARG00000009199",1.40592876556856,8.83717275303982,11.1902857465964,1.35003444065159e-12,4.67057915087823e-10,7.08908310256583
"ENSOARG00000014591",1.22583230848065,7.81501621599424,10.8356304543596,3.07025867781879e-12,1.02133335786364e-09,6.97447008340607
"ENSOARG00000006626",3.65687031332381,4.93787390678659,11.5269986713591,3.47201989084493e-12,1.11220370503399e-09,6.95715942395107
"ENSOARG00000011287",1.87771875719905,6.61479990314309,11.3557480986283,4.05714029585887e-12,1.21993678203612e-09,6.93517659345074
"ENSOARG00000006315",1.57274022663324,10.3398413348547,14.8112292790504,4.09043434836947e-12,1.21993678203612e-09,6.93402115812411
"ENSOARG00000015414",2.91542900440518,7.94629272759299,12.7729670769153,4.85469474505303e-12,1.39960849499879e-09,6.90976141785415
"ENSOARG00000014413",2.18080329405894,9.47933215665885,13.3675714564703,5.56618900310287e-12,1.50779986390747e-09,6.89033311745472
"ENSOARG00000001535",2.32554726353007,8.11524068099898,14.7562306615786,5.57863286449752e-12,1.50779986390747e-09,6.89001545047748
"ENSOARG00000018615",1.97369433250062,11.3159254339108,12.6790330851633,6.63418860706416e-12,1.738760523106e-09,6.86532103864492
"ENSOARG00000020150",2.27746535456148,7.1391690640257,10.9961743677088,7.50894690713416e-12,1.91014358234716e-09,6.84761853433096
"ENSOARG00000014098",2.11139516590766,7.5475232938192,10.4321085850769,7.9725132588897e-12,1.9701219193182e-09,6.83904088400973
"ENSOARG00000009097",3.23049973330367,6.05374400316483,10.4131931411113,8.34149738259311e-12,2.00404474616799e-09,6.83255574646936
"ENSOARG00000020656",1.66542696642105,8.30852793938111,10.7944073181752,2.03831409484757e-11,4.76469692063153e-09,6.70325206245694
"ENSOARG00000014137",1.24411507295847,6.86128410378891,9.97197648829978,2.42814537418278e-11,5.52658666876496e-09,6.67764366763819
"ENSOARG00000004443",2.02588413085994,9.42255209573637,12.3035184043069,3.37800252221314e-11,7.49137020887729e-09,6.62907354768415
"ENSOARG00000006130",2.21376469289534,6.13940832920056,10.4465640038786,4.71547441748178e-11,1.01960345592e-08,6.57965300448753
"ENSOARG00000018383",3.24528669409045,6.41571332287088,10.2295630176089,4.95787190447705e-11,1.04586912443468e-08,6.57219546086375
"ENSOARG00000018814",2.30117948524655,6.66734624550204,9.87476219842308,5.79887757578628e-11,1.19415457507085e-08,6.54883211506218
"ENSOARG00000020153",2.12532132538684,6.39380041680551,9.84665168566033,6.41009595060817e-11,1.28932371806535e-08,6.5338481006006
"ENSOARG00000006790",1.55942315329446,9.26588065818824,10.1161674509576,6.92985886364157e-11,1.36218975708264e-08,6.52216744306714
"ENSOARG00000003068",1.60211385336966,9.50733404900004,10.0125256774737,1.13219101378545e-10,2.17607112849563e-08,6.4481561281556
"ENSOARG00000013642",1.56962628999458,8.11133701395409,9.5506668958074,1.30859249606782e-10,2.46043836923708e-08,6.42616977223013
"ENSOARG00000004500",2.26251479616529,6.07800486039663,10.0473690616632,1.55638671188496e-10,2.86408269597723e-08,6.39974302556048
"ENSOARG00000005557",2.98729509254464,4.59941898731701,9.25801321141828,2.36587942905816e-10,4.26301899623417e-08,6.33549014178056
"ENSOARG00000010964",3.78800771134396,5.18354646385136,9.50768560706716,2.86214325014608e-10,5.05197489194151e-08,6.30606746027189
"ENSOARG00000002164",2.63936353261619,6.05106416836982,9.18133867408417,3.12238369282343e-10,5.40109931184597e-08,6.29257699231917
"ENSOARG00000015605",2.04315820079566,8.54121650604855,10.6911962813894,3.8614317507124e-10,6.54853396311991e-08,6.25952849547228
"ENSOARG00000017761",1.51752279342721,8.47609622798407,9.6372109958275,5.08685037777582e-10,8.46080171488136e-08,6.21640162717426
"ENSOARG00000018713",1.96096391669443,5.91665972710207,10.2078491632658,5.23291445671936e-10,8.5395239879558e-08,6.21195581111211
"ENSOARG00000014648",3.28526511691773,4.37524579608012,9.2097651154433,5.49507540641298e-10,8.80127910927146e-08,6.20427177362007
"ENSOARG00000019212",1.38949054522738,8.34949791822118,9.22997995790534,8.26711855485849e-10,1.27961817578427e-07,6.13971207752448
"ENSOARG00000017342",1.73920670192651,8.32927223545048,9.50274690087155,8.28519110231462e-10,1.27961817578427e-07,6.13936517048466
"ENSOARG00000015169",1.82884109778881,10.2459760767397,9.09985124966415,9.88078709409784e-10,1.49927943117285e-07,6.11132409762161
"ENSOARG00000016787",3.19117403827343,3.01706699476031,9.09914656632063,1.09138939676328e-09,1.62748739527683e-07,6.09543692595859
"ENSOARG00000001815",3.64841418797723,4.23893032437484,8.60014218606103,1.60439154356062e-09,2.35192923055183e-07,6.03350688200966
"ENSOARG00000020741",2.28593479638522,7.55922042795444,9.47645923952336,2.10013944297591e-09,2.99665257367933e-07,5.98986604395708
"ENSOARG00000008299",0.561893359649669,8.55863820866339,8.23010861670831,2.11349065781523e-09,2.99665257367933e-07,5.98883528843167
"ENSOARG00000016617",2.48032997184177,6.26556782266469,8.33207683326836,2.17907311999055e-09,3.01916409739045e-07,5.98386248165841
"ENSOARG00000014815",2.99088361321594,3.32379561015347,9.18097096407215,2.19918300538326e-09,3.01916409739045e-07,5.98236682662646
"ENSOARG00000005824",1.28838792927791,9.12756595529156,8.76779713527526,2.25991872559669e-09,3.05406829026341e-07,5.97792922439347
"ENSOARG00000026020",3.382846980482,4.37007098113356,8.76689103206585,2.47867856323102e-09,3.29816782975155e-07,5.96285533577829
"ENSOARG00000014752",0.968809654951771,8.42523203954889,9.47853960769081,3.69332597580019e-09,4.8399358128327e-07,5.89737377569244
"ENSOARG00000015153",3.78622749970452,4.78014002465136,8.47894465880038,4.72148273734759e-09,6.09494092467452e-07,5.85670233339716
"ENSOARG00000013910",2.20157654240745,5.23800025325166,8.5113986942583,4.93490440532584e-09,6.27676297083282e-07,5.84935244349851
"ENSOARG00000013671",1.40222129276552,6.97871328299093,8.03770428139062,5.35083581412356e-09,6.70715637048619e-07,5.83587700588359
"ENSOARG00000006503",1.91050379458739,6.33271945771338,7.92596019330119,5.92223545793834e-09,7.31734492510124e-07,5.81893895997892
"ENSOARG00000006911",2.13198692132646,7.79448020658318,8.52902861157292,6.48535162487762e-09,7.90025439486853e-07,5.80373560150103
"ENSOARG00000006104",2.40936374285694,4.14222881706028,8.484290927693,7.32778772701928e-09,8.80250500708191e-07,5.78323432542864
"ENSOARG00000013179",0.994392532712539,6.29461939495708,9.46318049581322,8.41497587520679e-09,9.97001730748816e-07,5.75992812924711
"ENSOARG00000007011",1.80006868071452,7.66797027296429,8.44397332846881,9.2565892668433e-09,1.08189514282335e-06,5.74381687678918
"ENSOARG00000016216",0.801475481543084,7.50214882456413,7.80217440394357,1.16663971870525e-08,1.34536892361089e-06,5.70453083876764
"ENSOARG00000007148",2.23958778201382,4.99561147122706,7.78157567827753,1.31336922745032e-08,1.49464874318655e-06,5.68431641021801
"ENSOARG00000000896",3.18869396966411,3.70713836272678,7.6888609204077,1.47760168999228e-08,1.64206186277325e-06,5.66414413393761
"ENSOARG00000008438",1.87523147460785,4.6445791165905,7.82563111952514,1.48087438196685e-08,1.64206186277325e-06,5.66376470458779
"ENSOARG00000002251",3.09907885176335,6.20079115136909,7.72657121173318,1.68969505729212e-08,1.84989525955944e-06,5.64109763766743
"ENSOARG00000012852",1.42885015930352,7.64847808601615,7.85330801161234,1.94265947076146e-08,2.10025772032698e-06,5.6170315628678
"ENSOARG00000020174",0.933012066031692,6.98982045414954,7.77268072445776,2.11774705077429e-08,2.26128323977121e-06,5.60209640799558
"ENSOARG00000013952",1.36084067110332,7.20346992283476,7.93943976225436,2.56990656505387e-08,2.71062461965255e-06,5.56846674926884
"ENSOARG00000013509",1.88960770722942,8.52250432833566,7.54098206909062,2.7867607578736e-08,2.90393901142756e-06,5.55433156596004
"ENSOARG00000010803",0.53003680230664,8.03217650714777,7.21619926982591,3.39080502920894e-08,3.47211528233783e-06,5.51995810132093
"ENSOARG00000013335",1.55009454354442,5.03748211097407,7.36648653812986,3.4122996762483e-08,3.47211528233783e-06,5.51884759403927
"ENSOARG00000018978",2.07840896846309,5.91616382418036,7.48417085997138,3.61638716854106e-08,3.63699216519903e-06,5.50862922379145
"ENSOARG00000003421",1.49596583521641,8.57524405299888,7.76794519237411,3.87947678919285e-08,3.85673502870447e-06,5.49625215762209
"ENSOARG00000000904",2.19665094436845,4.95589604200142,7.09606226197749,4.74727654871635e-08,4.66581759884633e-06,5.46052536528779
"ENSOARG00000010224",1.36503758953774,6.42111648448632,7.62112242642441,5.13327358414417e-08,4.98850373362505e-06,5.44663122438293
"ENSOARG00000010223",1.10814516012864,6.99495236935215,7.58282951878738,5.50540597947988e-08,5.29069514628016e-06,5.43416357764466
"ENSOARG00000020630",1.37458058463798,9.19707323609064,7.20584872915669,6.04520092938816e-08,5.74559811409651e-06,5.41745899042205
"ENSOARG00000007573",1.22300525598494,10.350119264165,7.2298530949456,6.23384072749078e-08,5.86048787522476e-06,5.41196060007117
"ENSOARG00000012754",2.3409657109808,5.2403727569525,7.00943153754413,8.36501819851765e-08,7.77946692462141e-06,5.35907272012667
"ENSOARG00000017741",1.36834546632961,10.6601909216597,7.37039045093767,8.66025013756714e-08,7.96835142976789e-06,5.35280219836972
"ENSOARG00000002173",1.42769983486856,8.09128956661373,7.95632870554333,8.88292208894842e-08,8.07642945435059e-06,5.34820825388422
"ENSOARG00000011604",2.36486999297175,4.00480512773561,7.08253983268424,9.03019450666173e-08,8.07642945435059e-06,5.34523073859502
"ENSOARG00000008115",1.17646941769908,11.3492000226016,7.24271958036107,9.05785243463993e-08,8.07642945435059e-06,5.34467680580501
"ENSOARG00000017138",1.03694050904406,7.60482772510425,7.46015782651443,9.4023937542005e-08,8.29809220204899e-06,5.33791032858176
"ENSOARG00000016510",0.956424309897029,10.9361597903912,8.17416932277267,1.02350768318049e-07,8.94173530487682e-06,5.32250002838069
"ENSOARG00000001229",1.71486778824913,6.15878522041076,7.29610694260593,1.06043958597786e-07,9.17174197912249e-06,5.31605010812286
"ENSOARG00000021063",1.73900110057742,7.57106752481651,7.06239246795385,1.15994938320134e-07,9.93307150030537e-06,5.29969712692701
"ENSOARG00000014587",0.834454480924406,9.39804412460548,7.43078825118837,1.27785158783435e-07,1.08354297874307e-05,5.28199432353672
"ENSOARG00000015467",2.8994715599134,3.60847161104167,6.77234675081129,1.60209714312596e-07,1.34529496998995e-05,5.24042209452378
"ENSOARG00000008916",0.851046260501999,6.11742836464657,6.6609554346943,1.62512169193688e-07,1.35150745322712e-05,5.23778846978948
"ENSOARG00000001519",1.69845011103037,6.34191001712522,6.6777599173102,1.7116300198495e-07,1.39387225811162e-05,5.22820571859266
"ENSOARG00000020646",0.71418433201986,9.45789260662417,7.90052464439619,1.72308214301188e-07,1.39387225811162e-05,5.22697239473547
"ENSOARG00000019219",0.888826992012345,8.43311437335803,6.9802416721147,1.72441128012421e-07,1.39387225811162e-05,5.22682976837307
"ENSOARG00000008439",1.22207550085645,7.20883058442889,7.27516048138523,1.89994056005224e-07,1.52153573184184e-05,5.20887010852424
"ENSOARG00000013231",-1.12903343386268,8.09539793475471,-7.94194529266945,2.14963052937912e-07,1.70570224299083e-05,-5.18590961433993
"ENSOARG00000008967",1.08715579178075,6.76740200535892,7.4101819783722,2.33807943286994e-07,1.83836809226292e-05,5.170228490152
"ENSOARG00000012132",1.05306997034641,6.58602013130802,6.7063605136849,2.56180924399639e-07,1.99613406768691e-05,5.15312511197097
"ENSOARG00000010098",0.708685356611127,7.91234121977207,6.9888306171608,2.63367439919169e-07,2.0338080248758e-05,5.14793662206727
"ENSOARG00000002919",1.15579944783717,6.69330719188502,6.85961073077868,2.71994573205925e-07,2.08184164925491e-05,5.1418857061496
"ENSOARG00000013893",0.680050206078447,7.92989796163317,7.66687677301287,2.97837451420471e-07,2.2596457169611e-05,5.12481030718873
"ENSOARG00000019463",0.916416494259664,11.5856232778676,6.6945390824293,3.17662610993003e-07,2.38909906302477e-05,5.11265472212033
"ENSOARG00000015234",2.87695105571715,4.21183710578434,6.50596313220075,3.50430045370165e-07,2.61281850207462e-05,5.09408472161458
"ENSOARG00000009519",1.84335132364614,4.39915601392993,7.11492272639507,3.68278740345782e-07,2.71464248116475e-05,5.08466332747993
"ENSOARG00000020437",0.735961749473621,8.76583299808398,7.06015309275921,3.70363987486924e-07,2.71464248116475e-05,5.0835915238908
"ENSOARG00000012449",1.01805170885346,6.07360407540605,6.34201595176143,4.04750950872626e-07,2.93253332221667e-05,5.06670964040173
"ENSOARG00000016957",0.796739253037533,9.05650950768193,7.04001118540489,4.06872469263499e-07,2.93253332221667e-05,5.06571396815676
"ENSOARG00000017926",0.758064578312355,7.43583448631029,6.44239056993381,4.11120854824589e-07,2.93866468874204e-05,5.06373508410028
"ENSOARG00000009103",1.11236426253115,7.07643796407943,6.58453062661441,4.90554233216666e-07,3.47770783859914e-05,5.02997091930856
"ENSOARG00000002441",1.76696644392413,7.12765066465994,6.32735997402916,5.01784217342183e-07,3.51349052312573e-05,5.0256293486936
"ENSOARG00000016798",1.19386644599358,9.34255687708004,6.9772720182507,5.03726239874657e-07,3.51349052312573e-05,5.0248880689793
"ENSOARG00000002871",2.09567164800415,4.02965286084368,6.26016552412892,5.12181555205121e-07,3.54388661677527e-05,5.0216924263099
"ENSOARG00000015297",2.77788337603038,5.89321006291056,6.86742586650878,5.52350537244994e-07,3.79149190208885e-05,5.00717378350871
"ENSOARG00000014283",2.02113080090797,3.26615555318137,6.43527760441161,6.05278781619077e-07,4.12209148206567e-05,4.98952520046742
"ENSOARG00000016213",2.99137546127097,3.02776149723775,6.80955979994019,6.53759526420875e-07,4.41747355001105e-05,4.97461941784974
"ENSOARG00000008178",1.21412801342442,10.8650171152334,6.48683948550536,6.58994716973466e-07,4.41832969542908e-05,4.97307405712808
"ENSOARG00000014967",0.759237047099334,8.32376266297301,6.62596395084548,6.98015256868954e-07,4.64394919743045e-05,4.96191504770472
"ENSOARG00000022293",2.08170131278819,3.14098067469552,6.14718719276445,7.09340956646785e-07,4.68327475880767e-05,4.95878862076187
"ENSOARG00000008995",1.27405583773585,6.98838136580768,6.28083908245927,8.0346453652343e-07,5.26451876999329e-05,4.93452402985911
"ENSOARG00000010093",1.20809659599465,7.95728196211923,6.17231302090412,8.23729461764547e-07,5.35671888330945e-05,4.92965976972988
"ENSOARG00000014804",1.2031435066301,6.08752599812412,6.24977290741585,9.80058835270858e-07,6.32576781064004e-05,4.89560071093823
"ENSOARG00000017434",1.53702802631076,6.19837566488469,6.50961342151134,1.06372022113363e-06,6.81490088339611e-05,4.87946866352543
"ENSOARG00000020834",0.648170743067419,11.8004242180127,6.12604014965328,1.16308336018496e-06,7.39669704576453e-05,4.86182515457589
"ENSOARG00000003952",0.849296739611938,9.20531485787655,6.67554136692398,1.24241435384581e-06,7.84353412146892e-05,4.84875071209539
"ENSOARG00000006705",0.94111510272598,8.11036026792244,6.73670825454935,1.25747380120901e-06,7.88108036714258e-05,4.84635979520054
"ENSOARG00000008448",1.52248411944242,4.65549895278837,5.93286073288266,1.31837791189878e-06,8.20334572662773e-05,4.83696325031572
"ENSOARG00000001588",1.73186856963524,9.08631852739136,9.12460416307597,1.33215097378877e-06,8.22983840878504e-05,4.83489624733087
"ENSOARG00000024856",2.21564153042011,3.169057689162,6.19285647116903,1.35832816052191e-06,8.33204273783973e-05,4.83102372432931
"ENSOARG00000019668",0.625207704579246,9.90684469546966,7.27661404057707,1.38330072944409e-06,8.42547042884644e-05,4.82739573051197
"ENSOARG00000008526",0.785195438113521,8.5978698966887,5.89873258365514,1.45544668286554e-06,8.80290794412871e-05,4.81725769590754
"ENSOARG00000018040",0.983124119377626,7.45469594313143,6.44064611155452,1.53837185420337e-06,9.2125369917001e-05,4.80618548310192
"ENSOARG00000020719",-0.732245614072728,9.1335543823959,-6.53174655256516,1.54447666065038e-06,9.2125369917001e-05,-4.80539320101487
"ENSOARG00000004084",0.746632027396185,10.6242723591869,6.7236283917528,1.7064740760319e-06,0.000101091056736986,4.78539967830237
"ENSOARG00000020808",1.32740459049814,5.98886153948863,6.15728811718111,1.85098290460241e-06,0.000108374421210554,4.76904828996452
"ENSOARG00000007932",1.32655019972775,5.32562323581967,6.10668793368534,1.8544819446366e-06,0.000108374421210554,4.76866777402702
"ENSOARG00000021109",1.403467697093,6.87123921920687,5.85093890002041,2.00315263132132e-06,0.000115665489639694,4.75310599485104
"ENSOARG00000003629",0.981447974552599,7.87204451567023,6.39145917149806,2.00599184251985e-06,0.000115665489639694,4.75281973777602
"ENSOARG00000017782",-0.728671072449788,8.41340378088776,-6.18509996141115,2.1160781828947e-06,0.000121205034462624,-4.74201034245761
"ENSOARG00000008409",0.813011873424176,7.92884647617324,5.90730860896309,2.18435557959707e-06,0.000124292706631152,4.73557439483446
"ENSOARG00000007866",0.693161411485299,10.8257278456525,5.92890634920936,2.43370930062382e-06,0.000137576155170559,4.71360608373258
"ENSOARG00000012626",0.823020108080091,8.56927758652085,6.05409168757282,2.86260419961743e-06,0.000159898526924143,4.68043961456839
"ENSOARG00000015167",1.18822460517965,6.21762895490251,5.76908347540412,2.86556499864055e-06,0.000159898526924143,4.68022768441782
"ENSOARG00000000558",0.555291816974451,8.38952012702782,6.75461226645043,3.04836237814718e-06,0.000169008244926891,4.66753405351063
"ENSOARG00000019641",2.22207361546041,3.18679742819554,5.96635265373778,3.13202676098894e-06,0.000172540760864926,4.66196617476408
"ENSOARG00000005495",1.48025190353314,5.98460686115771,6.04898844124492,3.19973405764103e-06,0.00017515506243378,4.65756371818399
"ENSOARG00000002923",0.593562075405533,8.15858763738919,6.135007715176,3.28603582084988e-06,0.00017874794851906,4.6520799738664
"ENSOARG00000000822",0.7039082313131,9.31548616306279,6.90617188422369,3.3733334695479e-06,0.000182349757363249,4.6466717157249
"ENSOARG00000006584",1.00969094725852,9.30618557588037,5.64262780143927,3.71576692799381e-06,0.000199612845715643,4.62667846575501
"ENSOARG00000011997",1.91595960424243,5.39718932436044,5.71192323351558,3.81774383391099e-06,0.000203825101354915,4.62106540448491
"ENSOARG00000015052",1.52440836846955,6.76042454972731,5.67880371271536,4.17412295640912e-06,0.000221484597852653,4.60251858835627
"ENSOARG00000015019",1.1626271455082,6.20537463210764,5.57162597884874,4.32413527626939e-06,0.000228045402466183,4.59516183709053
"ENSOARG00000008531",1.13638391544997,6.48967682173468,5.80587424185022,4.36605298199863e-06,0.000228860559038219,4.59314985634153
"ENSOARG00000008211",2.03973547237402,3.27088568841621,5.78637971567024,4.47036963288154e-06,0.000232917029848147,4.58822206798295
"ENSOARG00000019108",0.780097444778371,9.44229343765872,6.4652196902834,4.53364130165808e-06,0.000233861062317905,4.58528659408386
"ENSOARG00000009391",0.749483232907833,9.61729215624737,6.45860705914826,4.54256659375743e-06,0.000233861062317905,4.58487566959143
"ENSOARG00000013867",0.853816406247642,7.3435340398272,5.47293913458418,5.01668599182332e-06,0.000256741521557869,4.56408872842373
"ENSOARG00000011288",1.2318815127779,4.9479721132368,5.5442315892019,5.06546908769368e-06,0.000257713189055662,4.56205782625558
"ENSOARG00000019090",1.41003351032734,5.72921743042105,5.59971581345868,5.15188498337011e-06,0.000260576919422036,4.55850576858823
"ENSOARG00000007970",1.83793336985154,3.90741678699536,6.02013124657603,5.22237949796361e-06,0.00026260674580167,4.55565014928068
"ENSOARG00000010829",-1.93100526225373,4.455256606433,-5.44657933184363,5.41683442633054e-06,0.000270810410134872,-4.54796032393467
"ENSOARG00000009072",0.978280015238398,6.25995353834771,5.9673611530596,5.54979346036371e-06,0.000274528404054714,4.54285307179751
"ENSOARG00000006995",1.24504357362131,6.19744310912292,5.54551895006348,5.55468501671581e-06,0.000274528404054714,4.54266741832357
"ENSOARG00000001146",1.85754437651806,3.94974026880386,5.42020470250273,5.84919117863735e-06,0.000287441218772923,4.53176856764701
"ENSOARG00000016027",1.05714393005897,7.69514852340938,5.54984669355488,6.07087390926954e-06,0.000296170260154297,4.52390584713259
"ENSOARG00000015432",2.13191542430678,4.59695384691627,5.57601159345888,6.09530654497224e-06,0.000296170260154297,4.52305613689184
"ENSOARG00000004611",-3.11148094741583,5.05426903312222,-5.84064505237586,6.44959691844938e-06,0.000311634434344518,-4.51108795328797
"ENSOARG00000017974",1.24583530285733,5.49996230116105,5.37584497754124,6.65568023206e-06,0.000319805435150483,4.50441253690554
"ENSOARG00000012519",1.51636749736675,5.48978075508005,5.34625374079303,7.25462268224473e-06,0.000346658738004059,4.48607789839045
"ENSOARG00000019063",2.14582781247001,3.77724513375406,5.55834539929983,7.40785912690725e-06,0.000352036118618796,4.48161991017613
"ENSOARG00000015776",1.1076527162603,6.23680992914426,5.38471146124724,7.72819958099519e-06,0.00036525244904933,4.472578555219
"ENSOARG00000015072",2.19652926223352,4.90427337422194,5.65205161373076,7.78769907759873e-06,0.000366064181098649,4.47093877977411
"ENSOARG00000001284",0.822196725740265,7.84684246483897,5.38696058660358,7.84011195756281e-06,0.00036653582876195,4.46950420050452
"ENSOARG00000020694",0.981866067578367,5.35597587101911,5.30155483141962,9.0523492662461e-06,0.000420934240880444,4.43865331131163
"ENSOARG00000018770",1.79465986025871,4.49753094551977,5.31496706836743,9.73998549735284e-06,0.000450487350623554,4.42286666621846
"ENSOARG00000010070",1.31831410128364,6.4514537447732,5.61024376182665,1.00263375263308e-05,0.00045758730075099,4.41660463846245
"ENSOARG00000007138",0.724062608724456,6.51990348062846,5.39558845015428,1.00342743669615e-05,0.00045758730075099,4.41643351732285
"ENSOARG00000002223",1.89211016952131,3.84817269456925,5.33870809512715,1.00522126422347e-05,0.00045758730075099,4.41604723743398
"ENSOARG00000010741",-0.828761316351039,7.62691180657257,-5.23206733042825,1.01160913373776e-05,0.000458084156947534,-4.41467701020527
"ENSOARG00000014779",1.22290240900732,6.44806351288569,5.52442129601605,1.04696760554938e-05,0.000471626188562325,4.40723875665451
"ENSOARG00000018871",1.00095860321581,7.57641112535045,5.42631845923253,1.15071378962442e-05,0.000515674796189722,4.3867226274872
"ENSOARG00000017119",0.496557661823835,8.30195632341201,5.96025888571571,1.27168637413143e-05,0.000564896436367695,4.36492112253008
"ENSOARG00000017418",1.4881442816398,2.37672197165547,5.15294634506536,1.27361319333681e-05,0.000564896436367695,4.36459014928945
"ENSOARG00000020777",1.69734319087899,2.7585170321955,5.14504432348232,1.30324169695403e-05,0.000575088644742622,4.35956008182076
"ENSOARG00000009565",0.559957300477208,7.70253146917617,5.87205741332461,1.37805661699011e-05,0.000605015821337435,4.34732863548723
"ENSOARG00000019011",0.649381815764455,9.5871544275916,6.00915398957458,1.51816731527614e-05,0.000663163086354712,4.32603584035376
"ENSOARG00000001638",0.850148381603726,9.36655294530126,6.05008671963414,1.55380624297551e-05,0.000675320110326389,4.3209191190603
"ENSOARG00000018832",-1.81096057003724,3.60345940161956,-5.06832585599952,1.62914700422739e-05,0.000704524621978137,-4.31046080980591
"ENSOARG00000014935",1.53595929648182,3.03856410395208,5.00623182473046,1.9514996111275e-05,0.000839727369982176,4.27036883903899
"ENSOARG00000008615",-0.664736279634035,7.09878188744299,-4.96498022571184,2.20002799118773e-05,0.00094198228196944,-4.24355869116994
"ENSOARG00000016775",0.645342719088456,10.0241281736595,5.04806457160265,2.26100616274138e-05,0.000963322280864541,4.23742231084076
"ENSOARG00000009262",0.822558604526194,6.407425081373,4.93724982048153,2.38456238507465e-05,0.00101098431708385,4.22545711179697
"ENSOARG00000016922",1.10418781313721,7.28037460542906,4.90881388693515,2.58979286364669e-05,0.0010926399257405,4.20682870817026
"ENSOARG00000012766",1.0636738978693,7.36987736457983,4.88872067036505,2.74531624013123e-05,0.00115263301751917,4.19362504937747
"ENSOARG00000011455",-0.520546974317608,8.97988385068042,-5.02316944396281,2.78924701190933e-05,0.00116542016454124,-4.19002420340452
"ENSOARG00000006160",0.473450329985315,7.98802773506951,4.87923034625039,2.82196791702582e-05,0.00117342310165174,4.18737705835799
"ENSOARG00000018074",0.974908046766933,6.42234995221428,4.86355210034824,2.95328736015761e-05,0.00122215226689011,4.1770387446937
"ENSOARG00000007120",0.69581586044213,6.80659191948111,4.86135317650747,2.97218475702822e-05,0.00122411552207319,4.17558711989606
"ENSOARG00000007894",-0.560698156856846,8.91156033436396,-5.0280014724949,3.02275776232338e-05,0.00122884211999567,-4.1717450242043
"ENSOARG00000001243",-1.29336455881087,2.63148015100171,-4.99644368006569,3.02299297063149e-05,0.00122884211999567,-4.17172729827099
