"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000009526",1.43354274212514,4.79956246560964,5.8471760338871,3.65466318227191e-06,0.0279749725336758,4.63011295198571
"ENSOARG00000016486",-0.712493596484045,10.3767425422949,-5.59927979110356,6.96414551498027e-06,0.0279749725336758,-4.49478139176712
"ENSOARG00000002161",1.74133969575172,3.87147102789909,6.20232282548295,1.06486571582975e-05,0.0282382553262746,4.40356456712798
"ENSOARG00000010080",1.38178554314445,2.54472779366029,6.07627230578049,1.40593753180357e-05,0.0282382553262746,4.34293185612444
"ENSOARG00000007472",-0.653786094484679,6.42618718374162,-6.12785064623759,3.80078019731167e-05,0.0589011385808548,-4.11926791806853
"ENSOARG00000009256",1.03489954641203,7.82363023827544,4.8028329068939,5.65526545569584e-05,0.0589011385808548,4.02675187675589
"ENSOARG00000013893",0.680283480881894,7.91194600144686,4.76180034864936,6.30256860502821e-05,0.0589011385808548,4.00118639109672
"ENSOARG00000016580",0.835971899358932,8.36560119989497,4.69183061676335,7.58180748718226e-05,0.0589011385808548,3.95724840850116
"ENSOARG00000021155",0.791581382518043,5.98558843678518,4.99577370103868,7.65007352750738e-05,0.0589011385808548,3.95510597037409
"ENSOARG00000017810",-0.541715075438,8.88687058365526,-4.78272567947735,8.23334079779436e-05,0.0589011385808548,-3.93750444292794
"ENSOARG00000012655",1.33389290349408,3.4135602340319,5.19977581949067,8.91908402969654e-05,0.0589011385808548,3.91825900739768
"ENSOARG00000015024",-0.506293654278412,8.83774312475119,-5.03237717113153,9.80530944269789e-05,0.0589011385808548,-3.89535973043221
"ENSOARG00000013993",0.712203410499119,7.33744168390072,4.57862891862327,0.00010222996319866,0.0589011385808548,3.88523734892453
"ENSOARG00000015076",-1.21018014101376,5.89134232041172,-5.00588360188534,0.000102986882227192,0.0589011385808548,-3.88344489039136
"ENSOARG00000007617",0.518666321450407,11.0273773326935,4.60822039806048,0.000121088987535358,0.0589011385808548,3.84391089432875
"ENSOARG00000004663",0.836085403446282,6.53776090273309,4.50743174462992,0.000123358335413591,0.0589011385808548,3.83935424714052
"ENSOARG00000008209",-0.394129044964037,10.2414599438768,-4.48403048635826,0.000131212027653745,0.0589011385808548,-3.82417250200014
"ENSOARG00000011923",-0.48072878307892,9.19486761777599,-4.55876033299371,0.000131966703317823,0.0589011385808548,-3.82275908092061
"ENSOARG00000020109",0.885279988783548,5.76818647493253,4.4129080266079,0.000158268696463809,0.0669226688100128,3.77772311532332
"ENSOARG00000020329",-1.59031768520203,4.61488531281282,-4.88348881657712,0.000173384404915885,0.0678645139730421,-3.75493798199421
"ENSOARG00000000888",1.13603293882127,6.38928390496355,4.69382837408771,0.000182890757576774,0.0678645139730421,3.74154728414234
"ENSOARG00000021006",0.675124432737621,7.74284373438672,4.35193250320708,0.000185837603610521,0.0678645139730421,3.73752907748164
"ENSOARG00000015247",0.831518373317908,6.85579486193136,4.398246404397,0.000212020896073099,0.0714539285263169,3.70424544388832
"ENSOARG00000016489",0.485561025997985,11.0850347322029,4.29926959488199,0.000213454603514016,0.0714539285263169,3.70253654257682
"ENSOARG00000011768",-1.54382736623178,5.28108358416071,-4.27709089102801,0.000226270564609739,0.0724353245538648,-3.68772210700635
"ENSOARG00000020495",1.61515940320371,7.19613169453628,4.27072720887817,0.00024049247288657,0.0724353245538648,3.67217757657273
"ENSOARG00000004487",-0.426277941947132,11.3799678688664,-4.41454478621078,0.000250302930121792,0.0724353245538648,-3.66194978457078
"ENSOARG00000000156",1.35187752820181,2.64060272845572,4.37008084595283,0.000254457241776758,0.0724353245538648,3.65773165968866
"ENSOARG00000009316",0.687759601064239,7.80346087400244,4.22205148534186,0.000261466817533244,0.0724353245538648,3.65075868364084
"ENSOARG00000005841",1.13861685333463,2.41814491808087,4.1976488165313,0.000278759070834744,0.0746516791695445,3.63427901117379
"ENSOARG00000011837",0.489702949628018,7.0033464228136,4.36917329181947,0.000300750701812972,0.0763532804807492,3.61465253780075
