"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000013440",1.28779722818028,7.57410680730697,7.62923051191036,6.35472150047656e-07,0.00260299744042651,4.98011282493074
"ENSOARG00000001138",1.43316275201433,6.21739639393074,6.71821811018932,6.39635689992998e-07,0.00260299744042651,4.97884885237563
"ENSOARG00000014731",1.91564370352001,5.54581228197289,6.08609288663454,2.0431021916609e-06,0.00554293624597601,4.7491135405843
"ENSOARG00000000530",0.943779923461402,8.47271686983976,6.18239802783458,3.04731030858516e-06,0.00620051465039365,4.66760499801508
"ENSOARG00000018615",0.734175987823324,10.7089695365247,5.80662372001164,4.89386778181136e-06,0.00728053335054021,4.56928677158607
"ENSOARG00000015177",1.62625824441511,8.85004522891486,5.77311947593226,5.36714585369717e-06,0.00728053335054021,4.54989983345842
"ENSOARG00000000942",0.90156598508262,8.3784371817592,5.50990730922107,1.57672201962483e-05,0.0183327721681807,4.31768784950552
"ENSOARG00000014636",1.29450007562921,7.88427453119041,5.50648536221093,2.35417453866874e-05,0.023950783212781,4.22834419678858
"ENSOARG00000006142",0.823383420852794,9.02615115239605,5.12253302635255,3.05041597213022e-05,0.0275859284412976,4.16966955924675
"ENSOARG00000014800",1.50724489609689,7.90066635224057,4.97210252031479,3.84398744412742e-05,0.0296534517038751,4.11666225330975
"ENSOARG00000015169",0.99797987374655,9.79751920906226,5.25760534686726,4.00771555157423e-05,0.0296534517038751,4.1070344031432
"ENSOARG00000001815",1.64200367898363,3.52736664509654,5.13418514124427,5.71682296515041e-05,0.0366840677182975,4.02420448265553
"ENSOARG00000015072",1.42799718903027,4.7054696716287,4.97000792550758,5.99041858902731e-05,0.0366840677182975,4.0131879177125
"ENSOARG00000009732",-0.559092405607004,8.58981892959082,-5.24885948214539,7.19343201147482e-05,0.0366840677182975,-3.96979558040646
"ENSOARG00000020656",0.60136761064087,7.93179684472052,4.93582004533585,7.54046026683667e-05,0.0366840677182975,3.95855492291583
"ENSOARG00000006102",1.20455358033424,3.65707025073293,5.13991706535485,8.39469444223616e-05,0.0366840677182975,3.93284335866743
"ENSOARG00000013421",0.901013013648758,8.16690956588809,4.71700869823281,8.75575239714261e-05,0.0366840677182975,3.9227127351102
"ENSOARG00000020153",1.03050576320797,5.98718364509698,4.61729132304996,9.23109829725838e-05,0.0366840677182975,3.90996110723481
"ENSOARG00000009097",1.5421454157318,5.35561579254453,4.78477797222032,9.30697496842084e-05,0.0366840677182975,3.907983268664
"ENSOARG00000000468",-1.51744641759114,3.10699289251006,-4.91348846421615,9.41278738319549e-05,0.0366840677182975,-3.90525038641098
"ENSOARG00000016798",0.687344778392494,8.88403598976264,4.6421450817627,9.46511146435983e-05,0.0366840677182975,3.90390968334411
"ENSOARG00000016617",1.10257816714435,5.82604264797259,4.64276881553656,0.000109472745256456,0.0401122957556322,3.86857615698389
"ENSOARG00000016621",1.48618900554368,3.38745874284295,4.60945855450094,0.000118200847718556,0.0401122957556322,3.84982790080764
"ENSOARG00000020672",0.571286961897748,8.77658654381143,4.95901170136543,0.000118281741999653,0.0401122957556322,3.84966032362235
"ENSOARG00000006080",-0.418603445291249,6.90234632948893,-4.80453836670558,0.00014826340639626,0.0482686345863664,-3.79396027208611
"ENSOARG00000002881",1.62047585323126,5.93947594114,4.62793643967733,0.000162570094369295,0.0508906922335265,3.77103772069719
"ENSOARG00000003991",0.581749586893256,8.38528282291371,5.08701524487197,0.000169736085192789,0.0511659999031151,3.76026112811051
"ENSOARG00000020160",0.462062052991458,10.6885163437338,4.41435144154256,0.000181079831195398,0.052636026646405,3.7440468979593
"ENSOARG00000007427",0.698505866770458,9.48208101403497,4.84958593748748,0.000212646146758039,0.0579344346769291,3.70349884887903
"ENSOARG00000016897",-1.09694612597088,5.85194965006965,-4.48177124212017,0.000219284240073842,0.0579344346769291,-3.69569715128339
"ENSOARG00000008957",-0.354528411000668,8.23508784743172,-4.77288319845308,0.00022066193328232,0.0579344346769291,-3.69410578383264
"ENSOARG00000012568",-1.16326902337244,2.53591673315939,-4.77592139550762,0.000254541582341467,0.0644412983905625,-3.65764669429233
"ENSOARG00000013249",-0.252199728013376,10.2414845557619,-4.31971590191637,0.000261280605343232,0.0644412983905625,-3.6509416452506
"ENSOARG00000008401",1.10240651343413,4.63101638881286,4.25056514984626,0.000274957013323142,0.0658198568069721,3.63781855352205
"ENSOARG00000002567",-0.431614069561131,8.48723904466688,-4.40186744727503,0.000304281944522261,0.070758592756191,-3.61162705428039
"ENSOARG00000009919",0.506368645958667,8.48386704939089,4.30860775192705,0.000356664862472151,0.0793702053498328,3.57023224626386
"ENSOARG00000016126",0.927470123907705,4.69699653365206,4.29668303430789,0.000360817987215114,0.0793702053498328,3.56719862360493
"ENSOARG00000014242",0.569265850393994,9.20912614168255,4.35872475991509,0.000384476119623577,0.0814424235704778,3.55051644165908
"ENSOARG00000007307",-1.77908875011408,3.79012982427716,-4.3911133592799,0.000390251200300852,0.0814424235704778,-3.54659014719822
"ENSOARG00000000572",1.22742188359275,3.79100714372354,4.20451391756262,0.000425665831664423,0.0866123550979185,3.52363771233803
"ENSOARG00000008209",-0.269782009234005,10.401431312056,-3.99911160365936,0.000468589390012488,0.0922804832144132,-3.49809772974151
