"","logFC","logCPM","F","PValue","FDR","all_gene_names$gene_name[match(rownames(TT$table), all_gene_names$sheep_ID)]"
"ENSOARG00000005209",3.78668249593373,5.73437419780355,288.144038404094,7.8491729022817e-19,9.54846885688738e-16,"SDC4"
"ENSOARG00000009498",3.51361639424534,6.83213473406261,286.908007034386,8.41332286415514e-19,9.54846885688738e-16,"NFKBIE"
"ENSOARG00000003870",5.51630448208528,3.34145249627299,286.787463670409,8.47058669939001e-19,9.54846885688738e-16,"AOC2"
"ENSOARG00000009963",2.58627244562304,6.1793838393826,281.53536879909,1.14117301895857e-18,1.2349317941962e-15,"HPS5"
"ENSOARG00000011235",3.49978594273968,5.85853829700014,275.495359808577,1.61766710591279e-18,1.68324484166787e-15,"SIK1"
"ENSOARG00000018242",5.76660156162751,2.45736852373041,272.616518903673,1.91494627367904e-18,1.9187761662264e-15,NA
"ENSOARG00000007591",2.25950506175354,6.84173522637727,268.881497615737,2.38914527999574e-18,2.30842630017874e-15,"NLRP3"
"ENSOARG00000014496",4.92132921477638,6.85776006968039,259.383150778806,4.24635216954068e-18,3.96140729637082e-15,"CXCL8"
"ENSOARG00000016852",1.90659925202908,6.66486788068448,257.651892831667,4.7250789237561e-18,4.20530139025544e-15,"CFLAR"
"ENSOARG00000014729",3.22771063904525,6.60495424267773,257.335123095984,4.818671660306e-18,4.20530139025544e-15,"CD68"
"ENSOARG00000020961",3.03082548157244,5.89851725825159,254.085564398602,5.89994809752532e-18,4.98803736970156e-15,"MARCKSL1"
"ENSOARG00000000269",5.97566270378555,3.27492358236801,243.39836494136,1.167175638759e-17,9.56871810029875e-15,"RASGEF1B"
"ENSOARG00000018738",2.77495797556362,5.8873438757608,241.121269269567,1.3543599720635e-17,1.07767219659429e-14,"BMP2"
"ENSOARG00000007169",3.48564923815221,5.76105509640402,239.021022643023,1.55521003376786e-17,1.20213292153016e-14,"KLF4"
"ENSOARG00000015169",2.33183837238898,10.0167108939723,235.653005089247,1.945640093521e-17,1.46214853028104e-14,"IFIT2"
"ENSOARG00000015781",5.56872902397372,4.49923097475705,226.876541400567,3.53460362158816e-17,2.58446395617421e-14,"ICAM4"
"ENSOARG00000009537",3.63412368226836,5.18266778120137,224.597151831483,4.14096276859283e-17,2.90662384402246e-14,"DUSP5"
"ENSOARG00000012718",1.95262774862102,7.96417093292778,224.428200770819,4.19007651056686e-17,2.90662384402246e-14,"NFKB1"
"ENSOARG00000008597",2.22715742125485,5.08772995681187,221.530826210643,5.13522414622545e-17,3.47320885129958e-14,"SGMS2"
"ENSOARG00000019372",2.46250910212105,4.7379788304036,218.480501850199,6.37741745443986e-17,4.20816223932722e-14,"VDR"
"ENSOARG00000015236",1.91118499943619,5.30161714822269,216.646673491769,7.27368867169613e-17,4.68529460295398e-14,"MAFF"
"ENSOARG00000015044",2.70799791848707,3.85677272807759,215.003397626846,8.19002070371373e-17,5.15285628182026e-14,"TLR2"
"ENSOARG00000004253",10.1568617298838,3.86411898918363,229.39638130095,9.60975583148068e-17,5.90868941511087e-14,"CCL4"
"ENSOARG00000004523",2.22441839111332,7.97337026865292,212.362160462306,9.92712886026564e-17,5.96818987079171e-14,"SOD2"
"ENSOARG00000013620",1.61706123261046,7.60819493628362,211.616934474591,1.04846881389258e-16,6.12632653719905e-14,"ADGRL2"
"ENSOARG00000001505",2.36873555166118,6.95697659599761,211.412869469448,1.06430600742351e-16,6.12632653719905e-14,"HIVEP2"
"ENSOARG00000013509",4.1714735348598,8.45528010698077,207.031366165518,1.47292702568097e-16,8.02890013652708e-14,"CD274"
"ENSOARG00000002251",4.1039764657075,4.81352362940325,206.964372371958,1.48033044087286e-16,8.02890013652708e-14,"IDO1"
"ENSOARG00000006322",6.40190437687735,4.71507293996537,206.932506944579,1.4838656273614e-16,8.02890013652708e-14,"LIF"
"ENSOARG00000007502",2.93612475348233,8.55971669858678,206.513842792725,1.53114918822421e-16,8.12229610553292e-14,"NFKBIA"
"ENSOARG00000017521",3.98286397226318,6.78254597693516,205.060866166849,1.70796863860111e-16,8.88603529782968e-14,"HBEGF"
"ENSOARG00000010521",2.50446278144859,6.81560184223098,199.049379655587,2.70365372490842e-16,1.38008769572967e-13,"PDE4B"
"ENSOARG00000010854",2.12315250100672,6.82652806186105,198.044908684759,2.92267183818006e-16,1.46425859092821e-13,"JUNB"
"ENSOARG00000008133",3.275782352583,2.42800657260966,196.843547853928,3.20946041336509e-16,1.57870440042144e-13,"HTR2A"
"ENSOARG00000009545",2.32560779660409,6.39851238571621,194.752044002621,3.78190135213787e-16,1.82706355679889e-13,"RELB"
"ENSOARG00000001757",2.25267771628246,5.82885214958315,193.177243336212,4.28359915565962e-16,2.03313143082834e-13,"FOXS1"
"ENSOARG00000010964",4.94586155267057,3.11455172380243,192.590109445673,4.48821939318793e-16,2.09352219764321e-13,"ISG20"
"ENSOARG00000013599",3.3837599011443,2.94517211460976,191.974967056815,4.71370318635241e-16,2.16143264412844e-13,"RUNX1"
"ENSOARG00000009748",2.03419465954352,8.19065601478317,191.496982236636,4.89715300333467e-16,2.2081262892036e-13,"DLC1"
"ENSOARG00000014657",2.56911397942112,5.51323399852218,190.962866664362,5.11109279538112e-16,2.26681154895477e-13,"ANKRD22"
"ENSOARG00000011085",2.43047759705854,4.53093861018034,190.405952645319,5.34469995986466e-16,2.31271072721264e-13,"CCDC120"
"ENSOARG00000010074",2.54887208844628,5.501488666766,190.311201265798,5.38555392231819e-16,2.31271072721264e-13,"EFHD2"
"ENSOARG00000009627",6.22941847589174,4.4453757237118,189.997182371597,5.52332169957331e-16,2.3348116446915e-13,"CCL2"
"ENSOARG00000014648",2.69409985645216,10.1773570298073,189.667912087718,5.67178230173513e-16,2.36068305217142e-13,"RSAD2"
"ENSOARG00000017581",2.41807488291215,6.76150474293426,187.544218184357,6.73632734787213e-16,2.76128181923231e-13,"KDM6B"
"ENSOARG00000010890",2.52569447846581,4.12991198414566,186.376895967561,7.40951044808754e-16,2.99189396511284e-13,"PDPN"
"ENSOARG00000010493",3.63494182976249,7.7307272698104,185.61838302678,7.88471524269778e-16,3.12528682033975e-13,"ATF3"
"ENSOARG00000014841",3.2653529988977,3.95648691276004,185.485992516601,7.97090229184011e-16,3.12528682033975e-13,"CXCL3"
"ENSOARG00000008183",2.62735485488696,5.70810102416911,182.892631473501,9.87578081636134e-16,3.81684820294057e-13,"TRIB1"
"ENSOARG00000025179",5.29507775647472,1.47040577980234,180.889029484562,1.16743717582434e-15,4.44842892320447e-13,NA
"ENSOARG00000015776",1.87953841943408,5.57914143775864,180.156657690153,1.24154365511362e-15,4.66510028408943e-13,"C21orf91"
"ENSOARG00000018703",3.24134383510775,3.00349690573225,179.968318951741,1.26139259098208e-15,4.6747555008807e-13,"APOL3"
"ENSOARG00000003352",2.51885674983372,6.31820439307407,178.494636496918,1.42875560385532e-15,5.22345325766241e-13,NA
"ENSOARG00000012258",5.53011388342396,3.4634565109229,178.116963413494,1.47531489647366e-15,5.23407425050098e-13,"HSD17B14"
"ENSOARG00000001456",4.38184043158068,1.93414662806098,178.111811109557,1.47596102902757e-15,5.23407425050098e-13,"GFPT2"
"ENSOARG00000004489",2.7858641320592,4.59456043195437,178.002807330704,1.48970103233746e-15,5.23407425050098e-13,"EGR2"
"ENSOARG00000000675",4.16821312859164,4.12935167560815,176.798569471471,1.65080236259532e-15,5.72574450226331e-13,"ARFGEF3"
"ENSOARG00000006452",4.58510297691384,0.293230049265082,176.049657573002,1.76018084680878e-15,6.00117658644181e-13,"SLC46A2"
"ENSOARG00000020025",1.70429248091349,5.74732954563233,175.954759260734,1.77457724149976e-15,6.00117658644181e-13,"PELI1"
"ENSOARG00000008526",1.92656687601655,6.12698223229703,175.244059654982,1.88642292802916e-15,6.30065257961741e-13,"PIK3AP1"
"ENSOARG00000008800",3.32383350260551,7.34142794431879,174.972381820302,1.93112229173745e-15,6.36266270728667e-13,NA
"ENSOARG00000007045",1.79715458562822,5.9543905346879,174.84760257895,1.95202559586306e-15,6.36266270728667e-13,"TAF4B"
"ENSOARG00000020007",5.31373775533281,0.833350025009323,174.617737578398,1.99116065264307e-15,6.41295955911972e-13,"HTR1E"
"ENSOARG00000020877",6.68431310267012,1.78862962791754,174.180557769456,2.0678941447366e-15,6.54326350266108e-13,"IL1A"
"ENSOARG00000002035",2.07728761505768,10.2364955089849,174.113204614583,2.07999061591208e-15,6.54326350266108e-13,"WARS"
"ENSOARG00000005562",1.70311690355384,7.70733446565888,173.74511548515,2.14743094146042e-15,6.6777697345138e-13,"PCF11"
"ENSOARG00000005565",1.55814687310574,7.57772233008336,171.065521883918,2.71358585818918e-15,8.34242634175569e-13,"ADSS"
"ENSOARG00000017097",1.84804444503407,5.02796647273436,168.168615068996,3.50677404514472e-15,1.06598050581287e-12,"PPTC7"
"ENSOARG00000015078",1.75951089227967,6.87482284474372,165.467335043544,4.46881617127766e-15,1.34332614108607e-12,"IRF1"
"ENSOARG00000006068",2.31709719454303,7.2284830048614,165.076392831095,4.62964057180795e-15,1.37637687944717e-12,"ZFP36"
"ENSOARG00000012344",2.77438973296562,9.14873663266178,164.178106882546,5.02276336550707e-15,1.46851888858224e-12,"PPP1R15A"
"ENSOARG00000013386",3.73886338412116,1.75475023804177,164.122704049124,5.04813545642598e-15,1.46851888858224e-12,NA
"ENSOARG00000014103",3.20516263518792,5.00963063646685,163.945519827549,5.13019003181406e-15,1.47651235234785e-12,"NOCT"
"ENSOARG00000005737",5.49374963648275,3.09664702238886,163.530354968167,5.32801635930315e-15,1.51730689036408e-12,"RASSF5"
"ENSOARG00000011751",4.78909720100378,1.36069955436939,162.469276321166,5.87109977466839e-15,1.65454930524874e-12,"SLC6A12"
"ENSOARG00000003826",1.71512956092233,5.96653266513792,162.031268177422,6.11204471478058e-15,1.68619021662333e-12,"NUAK2"
"ENSOARG00000015786",3.73750767359436,5.39223616112852,161.972844541318,6.14496339470209e-15,1.68619021662333e-12,"ICAM5"
"ENSOARG00000020473",3.66895604274252,4.12693879041092,161.928001956146,6.1703567474573e-15,1.68619021662333e-12,"IRS1"
"ENSOARG00000014901",5.12069339395537,2.27978317734572,160.568232591178,6.9954068720047e-15,1.89253737515215e-12,"MYB"
"ENSOARG00000000742",3.02929157248371,3.28414722572537,159.585627676375,7.66363130501985e-15,2.03335491031336e-12,"DNAJA4"
"ENSOARG00000016909",6.04074754526269,0.136659694870972,159.581984601271,7.66623053345022e-15,2.03335491031336e-12,NA
"ENSOARG00000003029",1.97815851629681,9.00331863588312,158.871456919608,8.1913972835399e-15,2.15155400105717e-12,"BAG3"
"ENSOARG00000002410",1.61032805961255,7.74715400954797,156.803688320934,9.94732461344317e-15,2.58764346242396e-12,"IFRD1"
"ENSOARG00000013213",3.0738905199132,4.37477165335556,156.586611098601,1.01534589945934e-14,2.61611123466409e-12,"DUSP10"
"ENSOARG00000020840",9.16004884830289,1.02802378157982,177.379065869218,1.17894145357809e-14,2.98536366025873e-12,""
"ENSOARG00000007579",3.08070077030011,2.11600765351654,154.997081412303,1.1807271074432e-14,2.98536366025873e-12,"MYOZ3"
"ENSOARG00000006947",2.21086722796555,6.19996814434168,154.842558736798,1.19825614555565e-14,3.00163164461691e-12,"ITPKC"
"ENSOARG00000017093",2.53023992449643,5.80541890857298,153.911401678262,1.30986854028766e-14,3.25111775127911e-12,"SPRY1"
"ENSOARG00000012673",2.22077927283632,5.38444563105919,152.535086207206,1.49536574510228e-14,3.67778407890884e-12,"RCAN1"
"ENSOARG00000002241",2.45730602888405,6.37143863967593,152.13629352546,1.55415004708953e-14,3.78792570936577e-12,"CSRNP1"
"ENSOARG00000000744",5.85992842751151,2.80915507928724,150.159779537,1.88372957441223e-14,4.55021606304896e-12,"LAMC2"
"ENSOARG00000026090",2.42790511961633,4.04243297826449,149.935474067869,1.92554566207236e-14,4.610063039089e-12,NA
"ENSOARG00000019742",2.32181848481917,3.63807726332587,149.824603938271,1.94657529221964e-14,4.61953052243072e-12,"MXD1"
"ENSOARG00000015050",3.88500501778542,1.70576264358938,149.342038068455,2.04097095885243e-14,4.80142854963422e-12,"MAP3K8"
"ENSOARG00000008707",1.71986832112212,6.35343387396905,146.503021228311,2.70352106526773e-14,6.30526369825458e-12,"TICAM1"
"ENSOARG00000010072",2.17345539888628,5.80038721487301,146.129974412171,2.8061745995071e-14,6.48873911239872e-12,"ERRFI1"
"ENSOARG00000012967",1.43516596531363,6.68883780159089,145.117730218368,3.10599235508257e-14,7.12114552325456e-12,"AKIRIN2"
"ENSOARG00000021012",2.58527650424492,9.35884401397573,143.461901483284,3.67158178924172e-14,8.29248335628088e-12,"OLR1"
"ENSOARG00000004074",-1.84735448099215,3.06972252495638,143.44418109654,3.67819177479747e-14,8.29248335628088e-12,"RIN1"
"ENSOARG00000008817",3.70000966136981,6.25636746282206,143.205177362562,3.76858124531335e-14,8.42604933972789e-12,NA
"ENSOARG00000004007",3.81612494317209,1.1377635590655,143.052586671714,3.82751358044622e-14,8.48766822995018e-12,"LIPG"
"ENSOARG00000012936",3.95913086563728,1.48913846329321,142.954052754391,3.86608468833704e-14,8.50350041937156e-12,"CD83"
"ENSOARG00000017271",1.49338080140736,6.91114751632374,142.777872100241,3.93607656292282e-14,8.58763026881565e-12,"CSTF3"
"ENSOARG00000014087",5.3767786974339,3.37549374380981,142.502217155241,4.04828254475848e-14,8.76177887727168e-12,"SCN4A"
"ENSOARG00000005315",3.5479376529251,3.33245868522411,142.071175854119,4.23055566778513e-14,9.08360738383008e-12,NA
"ENSOARG00000016133",1.77730709187095,4.17303938892565,141.703115645798,4.39305135695625e-14,9.35823711898381e-12,"NCKAP1L"
"ENSOARG00000009344",-1.80204300688737,6.83690625928088,141.147898308289,4.6507537258186e-14,9.8298040076794e-12,"FABP4"
"ENSOARG00000015742",2.30451757485026,4.53880489905475,140.66694242625,4.88688732705536e-14,1.02488255617175e-11,"IL16"
"ENSOARG00000012119",4.27889422694985,2.77554471110865,139.093544376289,5.75189524753017e-14,1.19009621521554e-11,"IL15"
"ENSOARG00000016485",2.12030502712486,6.74098757356401,139.075599835896,5.76264523520496e-14,1.19009621521554e-11,"PMP22"
"ENSOARG00000001783",2.39975114768891,3.72075438316665,138.808093982153,5.92543771710447e-14,1.21444539392837e-11,"FOS"
"ENSOARG00000014925",3.08937101177797,2.23923938669382,138.077517557072,6.39525145102179e-14,1.30088069741311e-11,"MC1R"
"ENSOARG00000004186",4.38988672958587,1.81666663858986,136.90681019447,7.23188016964585e-14,1.4600842246985e-11,"FAM13C"
"ENSOARG00000001833",1.83131332928436,4.11443537655165,136.561835001075,7.49987980668418e-14,1.50297591325951e-11,"PANX1"
"ENSOARG00000006862",-2.00244620660077,3.84697490057464,133.614961947037,1.02650236051013e-13,2.04198491626772e-11,"ST6GALNAC2"
"ENSOARG00000006176",2.18920788806182,4.98983874206894,132.867521850005,1.11252956090056e-13,2.19696165989808e-11,"DYRK3"
"ENSOARG00000010199",3.70188225056716,2.41244001041235,131.862586498934,1.24036788535241e-13,2.43166034567566e-11,"EGR3"
"ENSOARG00000015990",4.04253468182108,0.909121884563804,131.611542245834,1.2746642772566e-13,2.4809185148849e-11,"BDKRB2"
"ENSOARG00000015505",2.98882691094553,3.20763524056945,131.456560989134,1.29633544178544e-13,2.49776563612161e-11,"KLF5"
"ENSOARG00000016700",2.2358229380751,6.96065125681464,131.418017540172,1.30178515078416e-13,2.49776563612161e-11,"PHLDA1"
"ENSOARG00000000474",-3.09794045590364,2.52657516850201,130.773819123674,1.39653806591232e-13,2.66070005881634e-11,"GJA4"
"ENSOARG00000011043",1.65418887642743,8.88260872150943,130.507368270312,1.43783274149299e-13,2.72021867051407e-11,"ZC3HAV1"
"ENSOARG00000016207",5.87218472576045,1.76502488197136,130.081137913721,1.50659138253757e-13,2.83050855994246e-11,"GPR84"
"ENSOARG00000005256",1.50073683227031,3.94625932427174,129.528897039389,1.60087865070622e-13,2.98690834594525e-11,"IER5"
"ENSOARG00000016584",1.80433683498391,4.8014387229381,129.02353112916,1.69262751259886e-13,3.13646196752395e-11,"FAM171B"
"ENSOARG00000012129",1.67660344677116,6.98805320580815,128.779821724601,1.73884083461884e-13,3.20017686665156e-11,"SLC7A5"
"ENSOARG00000004106",1.49386559523283,6.12978419506804,128.251845680693,1.84358608779474e-13,3.35054661533604e-11,"CNKSR3"
"ENSOARG00000009653",2.05323289407633,4.54938042001812,128.243400155986,1.84531472493927e-13,3.35054661533604e-11,"RGS2"
"ENSOARG00000013102",1.42248638604918,7.67509677415421,127.608996146333,1.98018367815535e-13,3.57145928192099e-11,"ETS1"
"ENSOARG00000025779",2.69029459064888,3.16582535318518,127.262209744507,2.05826954053171e-13,3.68771020857913e-11,NA
"ENSOARG00000018458",1.57643047850937,6.15897984345399,126.891706454049,2.14529751934705e-13,3.81834730844837e-11,"STX6"
"ENSOARG00000012768",1.65699313636237,6.30236305688678,126.637363286978,2.20728266086311e-13,3.90299510503207e-11,"IL15RA"
"ENSOARG00000001142",1.10826074302941,7.58534802896579,126.474936889346,2.24785372262333e-13,3.94892432544491e-11,"ITPKB"
"ENSOARG00000017658",4.89851247281512,1.84100318321398,126.32431962078,2.28617865882197e-13,3.99034047972707e-11,"TMEM88"
"ENSOARG00000007625",1.65290508927075,5.52355292354282,126.030443902106,2.36295513068347e-13,4.09790949394299e-11,"IL10RA"
"ENSOARG00000014960",2.63287340376696,5.70874278049282,125.945298528093,2.38570465574716e-13,4.11100979341297e-11,NA
"ENSOARG00000020413",3.90839759220262,6.04779213046079,125.836252273896,2.41517820204762e-13,4.12771927454392e-11,"SERPINE2"
"ENSOARG00000019760",1.77518112880768,4.17717544858052,125.796872502092,2.4259161848617e-13,4.12771927454392e-11,"ZC3H12A"
"ENSOARG00000007580",1.29698582667687,6.15834005078624,124.905834375045,2.68284532755081e-13,4.53635609322248e-11,"PLEKHA1"
"ENSOARG00000012845",1.53552404019255,4.55865809030913,124.731616433065,2.73635449811891e-13,4.59809531628006e-11,"B4GALT5"
"ENSOARG00000012999",1.79496012752054,5.44100230969322,124.520338057533,2.80276151692218e-13,4.68061173326003e-11,"ZC3H12C"
"ENSOARG00000010459",2.2566060150475,3.54727560261553,124.399187960859,2.84160557686726e-13,4.71636793107773e-11,"KBTBD8"
"ENSOARG00000010507",1.74967952312343,5.4396015527815,124.284505630663,2.87889957986471e-13,4.74913105083292e-11,"RABGEF1"
"ENSOARG00000018064",1.25611387325465,6.90581572480028,124.205452283823,2.90490775926802e-13,4.75677721038732e-11,"SH2B3"
"ENSOARG00000009019",3.41533975399173,1.16402028305228,124.163833397295,2.91869970031897e-13,4.75677721038732e-11,"TNFAIP6"
"ENSOARG00000018163",1.80226658535043,6.15218329277207,123.824657120216,3.03370782945926e-13,4.914606683724e-11,"RGMB"
"ENSOARG00000012449",1.54067280959833,7.92142004827184,123.64615834187,3.0961450306431e-13,4.98589926541776e-11,"CDK17"
"ENSOARG00000011197",1.38760492662643,6.63915033793392,122.925168702766,3.36248176737891e-13,5.37311798810368e-11,"RIPK2"
"ENSOARG00000008321",5.43244685498724,1.52159518096574,122.864229831544,3.38607497079268e-13,5.37311798810368e-11,"EVPL"
"ENSOARG00000013480",1.55456273707691,6.1228778373663,122.83826042786,3.39618236107684e-13,5.37311798810368e-11,"JAK2"
"ENSOARG00000012028",1.6524875541088,6.11638705619501,122.695489382705,3.45232099314365e-13,5.43017977607606e-11,NA
"ENSOARG00000005732",1.52065141790967,4.98939595094547,122.307566492567,3.60985716954915e-13,5.64514889392964e-11,"DIPK2A"
"ENSOARG00000009176",1.46123957442704,7.80546247919835,121.883802987597,3.79065351498895e-13,5.89381265485696e-11,"PVR"
"ENSOARG00000001815",1.89640085065443,7.55074327254824,120.013153388511,4.71082078800066e-13,7.28265974848971e-11,"IRF4"
"ENSOARG00000005421",1.69051133940393,8.91621046871482,119.825846282173,4.81515003104968e-13,7.40165164431921e-11,"NDRG1"
"ENSOARG00000011788",5.01016084726187,2.01598097846459,119.588990363345,4.95058074607192e-13,7.56683680814857e-11,"KCNJ14"
"ENSOARG00000021005",3.63580387337154,1.69304902034333,118.676667826515,5.51099049709173e-13,8.37608634316402e-11,""
"ENSOARG00000006249",2.91510138196055,2.31283663426182,118.534010193879,5.60450530321341e-13,8.47063052922545e-11,"TBX3"
"ENSOARG00000011738",2.21067373559488,4.1834617376636,118.382538247566,5.70563347511318e-13,8.57556711309511e-11,"ICOSLG"
"ENSOARG00000000772",-1.47834526200853,4.84198724112998,117.782859940229,6.12530117896391e-13,9.15546398318727e-11,"PLCD1"
"ENSOARG00000020873",1.82061241864331,6.6795239504615,117.400068858426,6.41012404328431e-13,9.52854372895679e-11,"RNF19B"
"ENSOARG00000001863",2.25474556383249,3.55230136201897,117.249432249284,6.52601065356637e-13,9.64779738915762e-11,"SEMA6A"
"ENSOARG00000008856",1.25839870325675,5.12692880526575,117.017216086408,6.70900869286774e-13,9.86443049874151e-11,"FBXO33"
"ENSOARG00000020742",-1.98346564104663,5.21748949467672,116.844743746734,6.84842639465538e-13,1.00149906854598e-10,"ART4"
"ENSOARG00000006010",9.49509885083457,1.67498496376392,122.17828637799,7.69723712122818e-13,1.11957555418122e-10,NA
"ENSOARG00000025182",2.28783140661638,2.72954602398207,115.59469237098,7.95494433548573e-13,1.14976424050971e-10,"BST-2A"
"ENSOARG00000013174",1.63502355829765,5.42477124463049,115.558371836275,7.98978625030771e-13,1.14976424050971e-10,"SNAI1"
"ENSOARG00000020470",1.19909301559081,5.60308357035451,115.303029469625,8.23932528123482e-13,1.17940056168533e-10,"AEBP2"
"ENSOARG00000009544",1.42907513380846,7.38020073939464,115.086331395654,8.45755000628127e-13,1.20426609405228e-10,"B4GALT1"
"ENSOARG00000011346",2.03846173362722,5.22726661358347,114.346975253183,9.24919304575966e-13,1.3100925060732e-10,"SHB"
"ENSOARG00000003804",1.6726483317371,6.99176287140892,113.637100745503,1.0083132024604e-12,1.42077632184186e-10,"SEMA7A"
"ENSOARG00000012400",1.44308757820322,8.18895853447122,113.502144894252,1.02504602408503e-12,1.4368702142796e-10,"EPHA2"
"ENSOARG00000007082",2.41912267031364,2.38390351688715,112.741404199086,1.12501428991011e-12,1.56887302057877e-10,"STAC3"
"ENSOARG00000009371",1.75762169066639,8.4111073874062,112.274362644923,1.19144302700743e-12,1.64659450179676e-10,"ATP1B1"
"ENSOARG00000007704",-1.55406367107896,4.76610844149665,112.264294680731,1.19291979874387e-12,1.64659450179676e-10,"ALS2CL"
"ENSOARG00000001713",3.89046356817628,1.93606254217877,111.14628362471,1.36955982402715e-12,1.88081581112845e-10,NA
"ENSOARG00000009241",5.79559164970204,3.28449097941651,110.851448514885,1.42060225044432e-12,1.94105925674346e-10,"CCL8"
"ENSOARG00000006246",3.25676850954564,3.1827867440538,110.597799956952,1.46612108468315e-12,1.99318793090542e-10,"FAP"
"ENSOARG00000016814",1.31593516694738,8.86039957075496,109.787943354971,1.62204825584645e-12,2.19414467568349e-10,"TXNRD1"
"ENSOARG00000015194",3.84928056199181,2.72353169066486,109.208170189281,1.74437032721279e-12,2.34787038967237e-10,"CRYAB"
"ENSOARG00000025856",3.50109359239437,2.1678334030972,108.575337705123,1.8890734897783e-12,2.53004921744862e-10,NA
"ENSOARG00000011272",3.37473115730302,0.6082145799788,108.365662651391,1.93976850451781e-12,2.58514764143965e-10,"PRDM1"
"ENSOARG00000002923",1.56504464583678,8.95904722939439,107.778811884926,2.08943846338852e-12,2.77096412688789e-10,"TIPARP"
"ENSOARG00000008369",1.75616590612259,6.03526557163951,105.843183335973,2.67577498196184e-12,3.53123982253637e-10,"CD40"
"ENSOARG00000020733",3.54718155540252,1.94048729869782,105.359240963429,2.84798602607162e-12,3.74026281307483e-10,"MTMR11"
"ENSOARG00000008384",-1.78804858740707,4.24954537251396,105.140951225378,2.92945681683868e-12,3.82867269192046e-10,"PGGHG"
"ENSOARG00000011756",2.08030803050312,9.79411383941727,103.911209376543,3.4367909198735e-12,4.47014142049316e-10,"HSPH1"
"ENSOARG00000006455",3.59928887098984,2.14838994521745,103.755043132542,3.50756728932784e-12,4.5403696385395e-10,"CPNE9"
"ENSOARG00000009868",1.12424109929817,5.37723662276348,103.570560672421,3.5931637506517e-12,4.62902152905386e-10,"MICA"
"ENSOARG00000015198",1.32163151094649,3.60917990526163,103.474507806924,3.63860061278132e-12,4.63521192293745e-10,"MOSMO"
"ENSOARG00000016760",1.29576076637431,7.80381575471372,103.454381281738,3.64819787648126e-12,4.63521192293745e-10,"BTG1"
"ENSOARG00000019699",1.48756841397491,6.61710805363025,103.451930290169,3.64936844675714e-12,4.63521192293745e-10,"STK40"
"ENSOARG00000004531",1.22660834663602,6.45118033825004,103.372306292401,3.68761252433666e-12,4.66087206539125e-10,"WTAP"
"ENSOARG00000024795",8.46267687466079,0.134412836503431,108.568419538238,3.704027108964e-12,4.66087206539125e-10,"Metazoa_SRP"
